kind,config_id,stepsize,beta,sweeps,nsamples,metric,value
nudged,6,0.1,0.2,10.0,32,minus_target_cos,-0.6308060325682163
nudged,6,0.1,0.2,10.0,32,plus_output_rms,0.11247983667999506
nudged,6,0.1,0.2,10.0,32,plus_hidden_rms,0.057450572261586785
nudged,6,0.1,0.2,10.0,32,plusminus_output_rms,0.20221979031339288
nudged,6,0.1,0.2,10.0,32,plus_improves_fraction,1.0
nudged,6,0.1,0.2,10.0,32,minus_worsens_fraction,1.0
nudged,6,0.1,0.2,20.0,32,plus_loss_delta,-8.186226159334183
nudged,6,0.1,0.2,20.0,32,minus_loss_delta,8.35507047176361
nudged,6,0.1,0.2,20.0,32,plusminus_target_dot,8.20252776145935
nudged,6,0.1,0.2,20.0,32,plus_target_cos,0.8955176826566458
nudged,6,0.1,0.2,20.0,32,minus_target_cos,-0.5887385522946715
nudged,6,0.1,0.2,20.0,32,plus_output_rms,0.19829136040061712
nudged,6,0.1,0.2,20.0,32,plus_hidden_rms,0.09863030724227428
nudged,6,0.1,0.2,20.0,32,plusminus_output_rms,0.3493343312293291
nudged,6,0.1,0.2,20.0,32,plus_improves_fraction,1.0
nudged,6,0.1,0.2,20.0,32,minus_worsens_fraction,1.0
nudged,6,0.1,0.2,50.0,32,plus_loss_delta,-13.036392152309418
nudged,6,0.1,0.2,50.0,32,minus_loss_delta,15.66504219174385
nudged,6,0.1,0.2,50.0,32,plusminus_target_dot,14.230660676956177
nudged,6,0.1,0.2,50.0,32,plus_target_cos,0.9096066839993
nudged,6,0.1,0.2,50.0,32,minus_target_cos,-0.48009725380688906
nudged,6,0.1,0.2,50.0,32,plus_output_rms,0.3711014725267887
nudged,6,0.1,0.2,50.0,32,plus_hidden_rms,0.19433801528066397
nudged,6,0.1,0.2,50.0,32,plusminus_output_rms,0.6235962156206369
nudged,6,0.1,0.2,50.0,32,plus_improves_fraction,1.0
nudged,6,0.1,0.2,50.0,32,minus_worsens_fraction,1.0
nudged,6,0.1,0.2,100.0,32,plus_loss_delta,-15.085695713758469
nudged,6,0.1,0.2,100.0,32,minus_loss_delta,21.28407049179077
nudged,6,0.1,0.2,100.0,32,plusminus_target_dot,18.17132133245468
nudged,6,0.1,0.2,100.0,32,plus_target_cos,0.9094124920666218
nudged,6,0.1,0.2,100.0,32,minus_target_cos,-0.38716230541467667
nudged,6,0.1,0.2,100.0,32,plus_output_rms,0.5113956090062857
nudged,6,0.1,0.2,100.0,32,plus_hidden_rms,0.29240100970491767
nudged,6,0.1,0.2,100.0,32,plusminus_output_rms,0.8190673869103193
nudged,6,0.1,0.2,100.0,32,plus_improves_fraction,1.0
nudged,6,0.1,0.2,100.0,32,minus_worsens_fraction,1.0
