kind,config_id,stepsize,beta,sweeps,nsamples,metric,value
nudged,11,0.5,0.1,2.0,32,minus_loss_delta,1.0560222864151
nudged,11,0.5,0.1,2.0,32,plusminus_target_dot,1.9589736312627792
nudged,11,0.5,0.1,2.0,32,plus_target_cos,0.6626631710678339
nudged,11,0.5,0.1,2.0,32,minus_target_cos,-0.2609284780337475
nudged,11,0.5,0.1,2.0,32,plus_output_rms,0.060735121136531234
nudged,11,0.5,0.1,2.0,32,plus_hidden_rms,0.030232817225623876
nudged,11,0.5,0.1,2.0,32,plusminus_output_rms,0.08638774743303657
nudged,11,0.5,0.1,2.0,32,plus_improves_fraction,1.0
nudged,11,0.5,0.1,2.0,32,minus_worsens_fraction,0.96875
nudged,11,0.5,0.1,5.0,32,plus_loss_delta,-6.178140938282013
nudged,11,0.5,0.1,5.0,32,minus_loss_delta,2.3077744245529175
nudged,11,0.5,0.1,5.0,32,plusminus_target_dot,4.38277243077755
nudged,11,0.5,0.1,5.0,32,plus_target_cos,0.7457985449582338
nudged,11,0.5,0.1,5.0,32,minus_target_cos,-0.2885916642844677
nudged,11,0.5,0.1,5.0,32,plus_output_rms,0.12409082637168467
nudged,11,0.5,0.1,5.0,32,plus_hidden_rms,0.03881569637451321
nudged,11,0.5,0.1,5.0,32,plusminus_output_rms,0.17560030799359083
nudged,11,0.5,0.1,5.0,32,plus_improves_fraction,1.0
nudged,11,0.5,0.1,5.0,32,minus_worsens_fraction,1.0
nudged,11,0.5,0.1,10.0,32,plus_loss_delta,-10.098539531230927
nudged,11,0.5,0.1,10.0,32,minus_loss_delta,3.737564980983734
nudged,11,0.5,0.1,10.0,32,plusminus_target_dot,7.331858217716217
nudged,11,0.5,0.1,10.0,32,plus_target_cos,0.7752849515527487
nudged,11,0.5,0.1,10.0,32,minus_target_cos,-0.25664084032177925
nudged,11,0.5,0.1,10.0,32,plus_output_rms,0.2075151102617383
nudged,11,0.5,0.1,10.0,32,plus_hidden_rms,0.052080715307965875
nudged,11,0.5,0.1,10.0,32,plusminus_output_rms,0.2889863005839288
nudged,11,0.5,0.1,10.0,32,plus_improves_fraction,1.0
nudged,11,0.5,0.1,10.0,32,minus_worsens_fraction,1.0
nudged,11,0.5,0.1,20.0,32,plus_loss_delta,-14.377315521240234
nudged,11,0.5,0.1,20.0,32,minus_loss_delta,5.087351858615875
nudged,11,0.5,0.1,20.0,32,plusminus_target_dot,10.942405849695206
nudged,11,0.5,0.1,20.0,32,plus_target_cos,0.7847153656184673
nudged,11,0.5,0.1,20.0,32,minus_target_cos,-0.22240336751565337
nudged,11,0.5,0.1,20.0,32,plus_output_rms,0.3212016113102436
nudged,11,0.5,0.1,20.0,32,plus_hidden_rms,0.07630323967896402
nudged,11,0.5,0.1,20.0,32,plusminus_output_rms,0.4246055604889989
nudged,11,0.5,0.1,20.0,32,plus_improves_fraction,1.0
nudged,11,0.5,0.1,20.0,32,minus_worsens_fraction,1.0
nudged,11,0.5,0.1,50.0,32,plus_loss_delta,-17.9755539894104
nudged,11,0.5,0.1,50.0,32,minus_loss_delta,6.573908507823944
nudged,11,0.5,0.1,50.0,32,plusminus_target_dot,14.9816212952137
nudged,11,0.5,0.1,50.0,32,plus_target_cos,0.7838263604789972
nudged,11,0.5,0.1,50.0,32,minus_target_cos,-0.178735593566671
nudged,11,0.5,0.1,50.0,32,plus_output_rms,0.45993052143603563
nudged,11,0.5,0.1,50.0,32,plus_hidden_rms,0.13887228956446052
nudged,11,0.5,0.1,50.0,32,plusminus_output_rms,0.5803922228515148
nudged,11,0.5,0.1,50.0,32,plus_improves_fraction,1.0
nudged,11,0.5,0.1,50.0,32,minus_worsens_fraction,1.0
nudged,11,0.5,0.1,100.0,32,plus_loss_delta,-18.52871546149254
nudged,11,0.5,0.1,100.0,32,minus_loss_delta,7.0851985812187195
nudged,11,0.5,0.1,100.0,32,plusminus_target_dot,16.39673027396202
nudged,11,0.5,0.1,100.0,32,plus_target_cos,0.7713967394083738
nudged,11,0.5,0.1,100.0,32,minus_target_cos,-0.16156347515061498
nudged,11,0.5,0.1,100.0,32,plus_output_rms,0.5188908241689205
nudged,11,0.5,0.1,100.0,32,plus_hidden_rms,0.2017347519285977
nudged,11,0.5,0.1,100.0,32,plusminus_output_rms,0.6379039641469717
nudged,11,0.5,0.1,100.0,32,plus_improves_fraction,1.0
nudged,11,0.5,0.1,100.0,32,minus_worsens_fraction,1.0
