kind,config_id,stepsize,beta,sweeps,nsamples,metric,value
nudged,1,0.05,0.05,1.0,32,minus_target_cos,-0.21126072865445167
nudged,1,0.05,0.05,1.0,32,plus_output_rms,0.00999063317431137
nudged,1,0.05,0.05,1.0,32,plus_hidden_rms,0.010730836045695469
nudged,1,0.05,0.05,1.0,32,plusminus_output_rms,0.01355740218423307
nudged,1,0.05,0.05,1.0,32,plus_improves_fraction,0.78125
nudged,1,0.05,0.05,1.0,32,minus_worsens_fraction,1.0
nudged,1,0.05,0.05,2.0,32,plus_loss_delta,-0.07031041383743286
nudged,1,0.05,0.05,2.0,32,minus_loss_delta,0.21417760848999023
nudged,1,0.05,0.05,2.0,32,plusminus_target_dot,0.1425298927933909
nudged,1,0.05,0.05,2.0,32,plus_target_cos,0.0990262318009627
nudged,1,0.05,0.05,2.0,32,minus_target_cos,-0.2857990126358345
nudged,1,0.05,0.05,2.0,32,plus_output_rms,0.014394699275726452
nudged,1,0.05,0.05,2.0,32,plus_hidden_rms,0.016086554212961346
nudged,1,0.05,0.05,2.0,32,plusminus_output_rms,0.019489658705424517
nudged,1,0.05,0.05,2.0,32,plus_improves_fraction,0.75
nudged,1,0.05,0.05,2.0,32,minus_worsens_fraction,1.0
nudged,1,0.05,0.05,5.0,32,plus_loss_delta,-0.19561409950256348
nudged,1,0.05,0.05,5.0,32,minus_loss_delta,0.5058457255363464
nudged,1,0.05,0.05,5.0,32,plusminus_target_dot,0.3499375230167061
nudged,1,0.05,0.05,5.0,32,plus_target_cos,0.17140278172155377
nudged,1,0.05,0.05,5.0,32,minus_target_cos,-0.3776860984507948
nudged,1,0.05,0.05,5.0,32,plus_output_rms,0.023614916019141674
nudged,1,0.05,0.05,5.0,32,plus_hidden_rms,0.029648499737959355
nudged,1,0.05,0.05,5.0,32,plusminus_output_rms,0.032431099098175764
nudged,1,0.05,0.05,5.0,32,plus_improves_fraction,0.84375
nudged,1,0.05,0.05,5.0,32,minus_worsens_fraction,1.0
nudged,1,0.05,0.05,10.0,32,plus_loss_delta,-0.3915260434150696
nudged,1,0.05,0.05,10.0,32,minus_loss_delta,1.014236956834793
nudged,1,0.05,0.05,10.0,32,plusminus_target_dot,0.6972102262079716
nudged,1,0.05,0.05,10.0,32,plus_target_cos,0.2335895600990625
nudged,1,0.05,0.05,10.0,32,minus_target_cos,-0.4551525954157114
nudged,1,0.05,0.05,10.0,32,plus_output_rms,0.03610273846425116
nudged,1,0.05,0.05,10.0,32,plus_hidden_rms,0.051208866061642766
nudged,1,0.05,0.05,10.0,32,plusminus_output_rms,0.050700732273980975
nudged,1,0.05,0.05,10.0,32,plus_improves_fraction,0.96875
nudged,1,0.05,0.05,10.0,32,minus_worsens_fraction,1.0
nudged,1,0.05,0.05,20.0,32,plus_loss_delta,-0.7397336959838867
nudged,1,0.05,0.05,20.0,32,minus_loss_delta,1.8397330939769745
nudged,1,0.05,0.05,20.0,32,plusminus_target_dot,1.2665697559714317
nudged,1,0.05,0.05,20.0,32,plus_target_cos,0.2888744737720117
nudged,1,0.05,0.05,20.0,32,minus_target_cos,-0.47325576236471534
nudged,1,0.05,0.05,20.0,32,plus_output_rms,0.05748127610422671
nudged,1,0.05,0.05,20.0,32,plus_hidden_rms,0.09227355639450252
nudged,1,0.05,0.05,20.0,32,plusminus_output_rms,0.07854634535033256
nudged,1,0.05,0.05,20.0,32,plus_improves_fraction,0.9375
nudged,1,0.05,0.05,20.0,32,minus_worsens_fraction,1.0
nudged,1,0.05,0.05,50.0,32,plus_loss_delta,-1.558245599269867
nudged,1,0.05,0.05,50.0,32,minus_loss_delta,4.157167077064514
nudged,1,0.05,0.05,50.0,32,plusminus_target_dot,2.74648205190897
nudged,1,0.05,0.05,50.0,32,plus_target_cos,0.34540225099772215
nudged,1,0.05,0.05,50.0,32,minus_target_cos,-0.4748731004074216
nudged,1,0.05,0.05,50.0,32,plus_output_rms,0.11514323903247714
nudged,1,0.05,0.05,50.0,32,plus_hidden_rms,0.19829059019684792
nudged,1,0.05,0.05,50.0,32,plusminus_output_rms,0.15000441926531494
nudged,1,0.05,0.05,50.0,32,plus_improves_fraction,1.0
nudged,1,0.05,0.05,50.0,32,minus_worsens_fraction,1.0
nudged,1,0.05,0.05,100.0,32,plus_loss_delta,-2.150519758462906
nudged,1,0.05,0.05,100.0,32,minus_loss_delta,7.431345641613007
nudged,1,0.05,0.05,100.0,32,plusminus_target_dot,4.526094064116478
nudged,1,0.05,0.05,100.0,32,plus_target_cos,0.35894153895787895
nudged,1,0.05,0.05,100.0,32,minus_target_cos,-0.4212255133315921
nudged,1,0.05,0.05,100.0,32,plus_output_rms,0.20669498667120934
nudged,1,0.05,0.05,100.0,32,plus_hidden_rms,0.3224957846105099
nudged,1,0.05,0.05,100.0,32,plusminus_output_rms,0.24575508711859584
nudged,1,0.05,0.05,100.0,32,plus_improves_fraction,0.9375
nudged,1,0.05,0.05,100.0,32,minus_worsens_fraction,1.0
