kind,config_id,stepsize,beta,sweeps,nsamples,metric,value
free,2,0.05,0.1,100.0,32,score_margin,0.7090238686650991
nudged,2,0.05,0.1,1.0,32,plus_loss_delta,-0.12302538752555847
nudged,2,0.05,0.1,1.0,32,minus_loss_delta,0.15179094672203064
nudged,2,0.05,0.1,1.0,32,plusminus_target_dot,0.13732269106185413
nudged,2,0.05,0.1,1.0,32,plus_target_cos,0.24355415371246636
nudged,2,0.05,0.1,1.0,32,minus_target_cos,-0.28008760896045715
nudged,2,0.05,0.1,1.0,32,plus_output_rms,0.010106029687449336
nudged,2,0.05,0.1,1.0,32,plus_hidden_rms,0.010797464055940509
nudged,2,0.05,0.1,1.0,32,plusminus_output_rms,0.014751829643500969
nudged,2,0.05,0.1,1.0,32,plus_improves_fraction,1.0
nudged,2,0.05,0.1,1.0,32,minus_worsens_fraction,0.9375
nudged,2,0.05,0.1,2.0,32,plus_loss_delta,-0.2474927008152008
nudged,2,0.05,0.1,2.0,32,minus_loss_delta,0.3054996728897095
nudged,2,0.05,0.1,2.0,32,plusminus_target_dot,0.2764952389989048
nudged,2,0.05,0.1,2.0,32,plus_target_cos,0.32119070272892714
nudged,2,0.05,0.1,2.0,32,minus_target_cos,-0.3788790089893155
nudged,2,0.05,0.1,2.0,32,plus_output_rms,0.015319504542276263
nudged,2,0.05,0.1,2.0,32,plus_hidden_rms,0.01593603755463846
nudged,2,0.05,0.1,2.0,32,plusminus_output_rms,0.022533076466061175
nudged,2,0.05,0.1,2.0,32,plus_improves_fraction,1.0
nudged,2,0.05,0.1,2.0,32,minus_worsens_fraction,1.0
nudged,2,0.05,0.1,5.0,32,plus_loss_delta,-0.6236969828605652
nudged,2,0.05,0.1,5.0,32,minus_loss_delta,0.7666378021240234
nudged,2,0.05,0.1,5.0,32,plusminus_target_dot,0.6939592799171805
nudged,2,0.05,0.1,5.0,32,plus_target_cos,0.4736446449533105
nudged,2,0.05,0.1,5.0,32,minus_target_cos,-0.5174507880583405
nudged,2,0.05,0.1,5.0,32,plus_output_rms,0.026616163842845708
nudged,2,0.05,0.1,5.0,32,plus_hidden_rms,0.03003662539413199
nudged,2,0.05,0.1,5.0,32,plusminus_output_rms,0.04116978350793943
nudged,2,0.05,0.1,5.0,32,plus_improves_fraction,1.0
nudged,2,0.05,0.1,5.0,32,minus_worsens_fraction,1.0
nudged,2,0.05,0.1,10.0,32,plus_loss_delta,-1.184988796710968
nudged,2,0.05,0.1,10.0,32,minus_loss_delta,1.5207288265228271
nudged,2,0.05,0.1,10.0,32,plusminus_target_dot,1.3467036169022322
nudged,2,0.05,0.1,10.0,32,plus_target_cos,0.564496761187911
nudged,2,0.05,0.1,10.0,32,minus_target_cos,-0.6018211524933577
nudged,2,0.05,0.1,10.0,32,plus_output_rms,0.043288531829603016
nudged,2,0.05,0.1,10.0,32,plus_hidden_rms,0.051282528787851334
nudged,2,0.05,0.1,10.0,32,plusminus_output_rms,0.06948090647347271
nudged,2,0.05,0.1,10.0,32,plus_improves_fraction,1.0
nudged,2,0.05,0.1,10.0,32,minus_worsens_fraction,1.0
nudged,2,0.05,0.1,20.0,32,plus_loss_delta,-2.244279682636261
nudged,2,0.05,0.1,20.0,32,minus_loss_delta,2.834457516670227
nudged,2,0.05,0.1,20.0,32,plusminus_target_dot,2.517831899225712
nudged,2,0.05,0.1,20.0,32,plus_target_cos,0.6453097807243466
nudged,2,0.05,0.1,20.0,32,minus_target_cos,-0.6156758079305291
nudged,2,0.05,0.1,20.0,32,plus_output_rms,0.07442842028103769
nudged,2,0.05,0.1,20.0,32,plus_hidden_rms,0.09149032295681536
nudged,2,0.05,0.1,20.0,32,plusminus_output_rms,0.12157125817611814
nudged,2,0.05,0.1,20.0,32,plus_improves_fraction,1.0
nudged,2,0.05,0.1,20.0,32,minus_worsens_fraction,1.0
nudged,2,0.05,0.1,50.0,32,plus_loss_delta,-4.485770270228386
nudged,2,0.05,0.1,50.0,32,minus_loss_delta,6.502956330776215
nudged,2,0.05,0.1,50.0,32,plusminus_target_dot,5.351505301892757
nudged,2,0.05,0.1,50.0,32,plus_target_cos,0.6962727904319763
nudged,2,0.05,0.1,50.0,32,minus_target_cos,-0.5886047091335058
nudged,2,0.05,0.1,50.0,32,plus_output_rms,0.15345667209476233
nudged,2,0.05,0.1,50.0,32,plus_hidden_rms,0.19394245790317655
nudged,2,0.05,0.1,50.0,32,plusminus_output_rms,0.2522175358608365
nudged,2,0.05,0.1,50.0,32,plus_improves_fraction,1.0
nudged,2,0.05,0.1,50.0,32,minus_worsens_fraction,1.0
nudged,2,0.05,0.1,100.0,32,plus_loss_delta,-6.7055913507938385
nudged,2,0.05,0.1,100.0,32,minus_loss_delta,11.316506296396255
nudged,2,0.05,0.1,100.0,32,plusminus_target_dot,8.646322637796402
nudged,2,0.05,0.1,100.0,32,plus_target_cos,0.7083665374666452
nudged,2,0.05,0.1,100.0,32,minus_target_cos,-0.5117504326626658
nudged,2,0.05,0.1,100.0,32,plus_output_rms,0.2656773109920323
nudged,2,0.05,0.1,100.0,32,plus_hidden_rms,0.3151428196579218
nudged,2,0.05,0.1,100.0,32,plusminus_output_rms,0.417552656494081
nudged,2,0.05,0.1,100.0,32,plus_improves_fraction,1.0
nudged,2,0.05,0.1,100.0,32,minus_worsens_fraction,1.0
