kind,config_id,stepsize,beta,sweeps,nsamples,metric,value
nudged,9,0.2,0.2,1.0,32,minus_loss_delta,0.9581649899482727
nudged,9,0.2,0.2,1.0,32,plusminus_target_dot,1.1536859199404716
nudged,9,0.2,0.2,1.0,32,plus_target_cos,0.7354155397042632
nudged,9,0.2,0.2,1.0,32,minus_target_cos,-0.4919321686029434
nudged,9,0.2,0.2,1.0,32,plus_output_rms,0.03025244700256735
nudged,9,0.2,0.2,1.0,32,plus_hidden_rms,0.01812899555079639
nudged,9,0.2,0.2,1.0,32,plusminus_output_rms,0.049800409469753504
nudged,9,0.2,0.2,1.0,32,plus_improves_fraction,1.0
nudged,9,0.2,0.2,1.0,32,minus_worsens_fraction,1.0
nudged,9,0.2,0.2,2.0,32,plus_loss_delta,-2.6690191626548767
nudged,9,0.2,0.2,2.0,32,minus_loss_delta,1.692779541015625
nudged,9,0.2,0.2,2.0,32,plusminus_target_dot,2.1918360516428947
nudged,9,0.2,0.2,2.0,32,plus_target_cos,0.8284509219229221
nudged,9,0.2,0.2,2.0,32,minus_target_cos,-0.5254608122631907
nudged,9,0.2,0.2,2.0,32,plus_output_rms,0.054184737033210695
nudged,9,0.2,0.2,2.0,32,plus_hidden_rms,0.022846666222903877
nudged,9,0.2,0.2,2.0,32,plusminus_output_rms,0.08732446329668164
nudged,9,0.2,0.2,2.0,32,plus_improves_fraction,1.0
nudged,9,0.2,0.2,2.0,32,minus_worsens_fraction,1.0
nudged,9,0.2,0.2,5.0,32,plus_loss_delta,-5.976132273674011
nudged,9,0.2,0.2,5.0,32,minus_loss_delta,3.702825129032135
nudged,9,0.2,0.2,5.0,32,plusminus_target_dot,4.90465784072876
nudged,9,0.2,0.2,5.0,32,plus_target_cos,0.892285505309701
nudged,9,0.2,0.2,5.0,32,minus_target_cos,-0.5121562359854579
nudged,9,0.2,0.2,5.0,32,plus_output_rms,0.11766667407937348
nudged,9,0.2,0.2,5.0,32,plus_hidden_rms,0.03404484334168956
nudged,9,0.2,0.2,5.0,32,plusminus_output_rms,0.18919337633997202
nudged,9,0.2,0.2,5.0,32,plus_improves_fraction,1.0
nudged,9,0.2,0.2,5.0,32,minus_worsens_fraction,1.0
nudged,9,0.2,0.2,10.0,32,plus_loss_delta,-10.021325320005417
nudged,9,0.2,0.2,10.0,32,minus_loss_delta,6.473057806491852
nudged,9,0.2,0.2,10.0,32,plusminus_target_dot,8.459297314286232
nudged,9,0.2,0.2,10.0,32,plus_target_cos,0.9164130035787821
nudged,9,0.2,0.2,10.0,32,minus_target_cos,-0.4714028360322118
nudged,9,0.2,0.2,10.0,32,plus_output_rms,0.20584743469953537
nudged,9,0.2,0.2,10.0,32,plus_hidden_rms,0.05105523450765759
nudged,9,0.2,0.2,10.0,32,plusminus_output_rms,0.32651848159730434
nudged,9,0.2,0.2,10.0,32,plus_improves_fraction,1.0
nudged,9,0.2,0.2,10.0,32,minus_worsens_fraction,1.0
nudged,9,0.2,0.2,20.0,32,plus_loss_delta,-14.90906748175621
nudged,9,0.2,0.2,20.0,32,minus_loss_delta,10.55831652879715
nudged,9,0.2,0.2,20.0,32,plusminus_target_dot,13.391750246286392
nudged,9,0.2,0.2,20.0,32,plus_target_cos,0.9267047066241503
nudged,9,0.2,0.2,20.0,32,minus_target_cos,-0.4104608092457056
nudged,9,0.2,0.2,20.0,32,plus_output_rms,0.339042816311121
nudged,9,0.2,0.2,20.0,32,plus_hidden_rms,0.08145386609248817
nudged,9,0.2,0.2,20.0,32,plusminus_output_rms,0.5212333286181092
nudged,9,0.2,0.2,20.0,32,plus_improves_fraction,1.0
nudged,9,0.2,0.2,20.0,32,minus_worsens_fraction,1.0
nudged,9,0.2,0.2,50.0,32,plus_loss_delta,-19.468358099460602
nudged,9,0.2,0.2,50.0,32,minus_loss_delta,16.116411209106445
nudged,9,0.2,0.2,50.0,32,plusminus_target_dot,19.62835466861725
nudged,9,0.2,0.2,50.0,32,plus_target_cos,0.9338891189545393
nudged,9,0.2,0.2,50.0,32,minus_target_cos,-0.321627386379987
nudged,9,0.2,0.2,50.0,32,plus_output_rms,0.5288343941792846
nudged,9,0.2,0.2,50.0,32,plus_hidden_rms,0.15270729875192046
nudged,9,0.2,0.2,50.0,32,plusminus_output_rms,0.7759815491735935
nudged,9,0.2,0.2,50.0,32,plus_improves_fraction,1.0
nudged,9,0.2,0.2,50.0,32,minus_worsens_fraction,1.0
nudged,9,0.2,0.2,100.0,32,plus_loss_delta,-20.25419670343399
nudged,9,0.2,0.2,100.0,32,minus_loss_delta,18.020886063575745
nudged,9,0.2,0.2,100.0,32,plusminus_target_dot,21.819677710533142
nudged,9,0.2,0.2,100.0,32,plus_target_cos,0.9292083457112312
nudged,9,0.2,0.2,100.0,32,minus_target_cos,-0.2885338542982936
nudged,9,0.2,0.2,100.0,32,plus_output_rms,0.6071862671524286
nudged,9,0.2,0.2,100.0,32,plus_hidden_rms,0.2272662534378469
nudged,9,0.2,0.2,100.0,32,plusminus_output_rms,0.8657721299678087
nudged,9,0.2,0.2,100.0,32,plus_improves_fraction,1.0
nudged,9,0.2,0.2,100.0,32,minus_worsens_fraction,1.0
