kind,config_id,stepsize,beta,sweeps,nsamples,metric,value
nudged,3,0.05,0.2,2.0,32,plus_loss_delta,-0.540718287229538
nudged,3,0.05,0.2,2.0,32,minus_loss_delta,0.5974994897842407
nudged,3,0.05,0.2,2.0,32,plusminus_target_dot,0.5683069908991456
nudged,3,0.05,0.2,2.0,32,plus_target_cos,0.6097507001832128
nudged,3,0.05,0.2,2.0,32,minus_target_cos,-0.6055461913347244
nudged,3,0.05,0.2,2.0,32,plus_output_rms,0.01792195116286166
nudged,3,0.05,0.2,2.0,32,plus_hidden_rms,0.015150440216530114
nudged,3,0.05,0.2,2.0,32,plusminus_output_rms,0.030443101248238236
nudged,3,0.05,0.2,2.0,32,plus_improves_fraction,1.0
nudged,3,0.05,0.2,2.0,32,minus_worsens_fraction,1.0
nudged,3,0.05,0.2,5.0,32,plus_loss_delta,-1.3035330176353455
nudged,3,0.05,0.2,5.0,32,minus_loss_delta,1.463992178440094
nudged,3,0.05,0.2,5.0,32,plusminus_target_dot,1.3792877793312073
nudged,3,0.05,0.2,5.0,32,plus_target_cos,0.7592690493911505
nudged,3,0.05,0.2,5.0,32,minus_target_cos,-0.7234392631798983
nudged,3,0.05,0.2,5.0,32,plus_output_rms,0.03540489886654541
nudged,3,0.05,0.2,5.0,32,plus_hidden_rms,0.029064594011288136
nudged,3,0.05,0.2,5.0,32,plusminus_output_rms,0.06408475257921964
nudged,3,0.05,0.2,5.0,32,plus_improves_fraction,1.0
nudged,3,0.05,0.2,5.0,32,minus_worsens_fraction,1.0
nudged,3,0.05,0.2,10.0,32,plus_loss_delta,-2.486709386110306
nudged,3,0.05,0.2,10.0,32,minus_loss_delta,2.784439742565155
nudged,3,0.05,0.2,10.0,32,plusminus_target_dot,2.618482965976
nudged,3,0.05,0.2,10.0,32,plus_target_cos,0.8362964726984501
nudged,3,0.05,0.2,10.0,32,minus_target_cos,-0.7430986743420362
nudged,3,0.05,0.2,10.0,32,plus_output_rms,0.06265906430780888
nudged,3,0.05,0.2,10.0,32,plus_hidden_rms,0.05002313992008567
nudged,3,0.05,0.2,10.0,32,plusminus_output_rms,0.11736442591063678
nudged,3,0.05,0.2,10.0,32,plus_improves_fraction,1.0
nudged,3,0.05,0.2,10.0,32,minus_worsens_fraction,1.0
nudged,3,0.05,0.2,20.0,32,plus_loss_delta,-4.54340785741806
nudged,3,0.05,0.2,20.0,32,minus_loss_delta,5.302139937877655
nudged,3,0.05,0.2,20.0,32,plusminus_target_dot,4.870976395905018
nudged,3,0.05,0.2,20.0,32,plus_target_cos,0.8817878719419241
nudged,3,0.05,0.2,20.0,32,minus_target_cos,-0.743936900049448
nudged,3,0.05,0.2,20.0,32,plus_output_rms,0.11373198102228343
nudged,3,0.05,0.2,20.0,32,plus_hidden_rms,0.08988865441642702
nudged,3,0.05,0.2,20.0,32,plusminus_output_rms,0.21333463909104466
nudged,3,0.05,0.2,20.0,32,plus_improves_fraction,1.0
nudged,3,0.05,0.2,20.0,32,minus_worsens_fraction,1.0
nudged,3,0.05,0.2,50.0,32,plus_loss_delta,-8.691417306661606
nudged,3,0.05,0.2,50.0,32,minus_loss_delta,11.451921433210373
nudged,3,0.05,0.2,50.0,32,plusminus_target_dot,9.847599282860756
nudged,3,0.05,0.2,50.0,32,plus_target_cos,0.9121387489140034
nudged,3,0.05,0.2,50.0,32,minus_target_cos,-0.6664300058037043
nudged,3,0.05,0.2,50.0,32,plus_output_rms,0.237923223990947
nudged,3,0.05,0.2,50.0,32,plus_hidden_rms,0.19217125372961164
nudged,3,0.05,0.2,50.0,32,plusminus_output_rms,0.43694115709513426
nudged,3,0.05,0.2,50.0,32,plus_improves_fraction,1.0
nudged,3,0.05,0.2,50.0,32,minus_worsens_fraction,1.0
nudged,3,0.05,0.2,100.0,32,plus_loss_delta,-11.878525167703629
nudged,3,0.05,0.2,100.0,32,minus_loss_delta,18.092885494232178
nudged,3,0.05,0.2,100.0,32,plusminus_target_dot,14.588067442178726
nudged,3,0.05,0.2,100.0,32,plus_target_cos,0.9192394036799669
nudged,3,0.05,0.2,100.0,32,minus_target_cos,-0.5600638948380947
nudged,3,0.05,0.2,100.0,32,plus_output_rms,0.38144297059625387
nudged,3,0.05,0.2,100.0,32,plus_hidden_rms,0.3159850351512432
nudged,3,0.05,0.2,100.0,32,plusminus_output_rms,0.6680396031588316
nudged,3,0.05,0.2,100.0,32,plus_improves_fraction,1.0
nudged,3,0.05,0.2,100.0,32,minus_worsens_fraction,1.0
