timestamp,epoch,seconds,train_accuracy,train_loss,skipped,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-05-26T11:54:05,10,2.6051763,0.737,4.564,728,0.63,6.15,20-17-44-23-19-25-21-8-8-15,0.66,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:54:10,11,2.4626094,0.766,4.032,756,0.585,7.63,21-23-49-11-12-9-16-13-13-33,0.66,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:54:14,12,2.5191764,0.751,4.364,738,0.65,6.06,21-40-14-15-14-26-15-22-17-16,0.66,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:54:18,13,2.4843083,0.76,4.456,751,0.625,6.21,14-22-26-20-27-22-19-29-11-10,0.66,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:54:23,14,2.4660186,0.763,4.154,753,0.58,7.97,22-22-23-10-67-14-13-17-9-3,0.66,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:54:27,15,2.5565592,0.747,4.282,736,0.695,5.63,23-19-7-28-24-30-17-19-18-15,0.695,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:54:31,16,2.5108425,0.766,4.09,757,0.645,6.06,29-21-5-12-5-27-22-17-17-45,0.695,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:54:36,17,2.4562671,0.784,4.03,769,0.71,4.87,20-22-14-29-26-10-13-27-16-23,0.71,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:54:40,18,2.4994118,0.796,3.512,783,0.71,4.68,25-14-13-9-27-20-20-33-14-25,0.71,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:54:44,19,2.4645497,0.785,3.61,776,0.63,5.96,16-14-10-20-12-23-42-2-14-47,0.71,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:54:48,20,2.5137689,0.774,3.816,763,0.59,6.99,34-9-47-27-15-6-14-23-9-16,0.71,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:54:53,21,2.4654288,0.795,3.55,787,0.62,7.05,18-16-32-12-44-17-10-15-21-15,0.71,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:54:57,22,2.4949527,0.778,3.616,772,0.655,5.78,20-9-22-21-16-25-22-16-14-35,0.71,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:55:01,23,2.4864316,0.761,4.154,754,0.65,5.88,18-28-17-12-22-26-22-24-14-17,0.71,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:55:05,24,2.4852522,0.787,3.598,778,0.64,5.7,21-24-14-14-26-30-33-11-5-22,0.71,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:55:10,25,2.4543281,0.818,3.188,813,0.695,5.38,26-22-15-19-21-7-36-13-16-25,0.71,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:55:14,26,2.3298359,0.811,3.066,804,0.675,5.56,26-31-14-7-15-24-16-18-9-40,0.71,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:55:18,27,2.4348596,0.813,3.398,805,0.725,4.34,22-16-23-12-17-20-34-23-11-22,0.725,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:55:22,28,2.4821255,0.799,3.38,784,0.54,7.8,21-15-8-78-8-13-18-7-4-28,0.725,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:55:27,29,2.4531942,0.819,3.362,807,0.655,6.29,16-10-21-15-25-12-16-20-21-44,0.725,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,
2026-05-26T11:55:31,30,2.3378867,0.805,3.418,793,0.65,5.69,20-14-9-49-23-2-23-25-23-12,0.725,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\best_model.bin,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r7\final_model.bin
