sample,label,mode,post_max_sweeps,noise_factor,noise_scale,draw,seconds,checks,sweeps,equilibrated,mean_abs_delta,threshold,energy,energy_delta,pred,correct,reward,distance_from_base,distance_from_previous,signature
6,5,base,25.0,4.0,0.12649111,3,0.000981,25,25.0,false,0.019650698,0.010531569,-6.9467416,-0.6189008,1,false,-3.0450485,0.05,0.05,b15988215fb141e4
6,5,base,25.0,4.0,0.12649111,4,0.001054,25,25.0,false,0.023234189,0.011925483,-6.941242,-0.6134014,1,false,-3.0611882,0.0375,0.0375,86ccaf716ff60896
6,5,base,25.0,4.0,0.12649111,5,0.001002,25,25.0,false,0.020477057,0.011509704,-6.890914,-0.56307316,6,false,-3.1084151,0.025,0.025,cefb6864bcbbccea
6,5,base,25.0,4.0,0.12649111,6,0.000981,25,25.0,false,0.038059592,0.0122596985,-6.997269,-0.66942835,6,false,-3.0739007,0.01875,0.01875,d20d3912a10c1c9f
6,5,base,25.0,4.0,0.12649111,7,0.000981,25,25.0,false,0.023483753,0.012254513,-6.930707,-0.6028662,6,false,-3.1130285,0.01875,0.01875,474235743e3982d1
6,5,base,25.0,4.0,0.12649111,8,0.001097,25,25.0,false,0.027931511,0.012684333,-6.9322705,-0.6044297,1,false,-3.0883212,0.03125,0.03125,419cb28cba739e29
6,5,base,25.0,4.0,0.12649111,9,0.000979,25,25.0,false,0.026262164,0.013096941,-6.9928894,-0.6650486,6,false,-3.0756702,0.03125,0.03125,e7d91746f40d7633
6,5,base,25.0,4.0,0.12649111,10,0.001046,25,25.0,false,0.019197166,0.009851969,-6.9498873,-0.6220465,9,false,-3.0758562,0.0375,0.0375,91960f3814f56844
6,5,base,25.0,4.0,0.12649111,11,0.000969,25,25.0,false,0.020984113,0.0100052,-6.902975,-0.5751343,6,false,-3.1030746,0.01875,0.01875,c1d860abe9069bc1
6,5,base,25.0,4.0,0.12649111,12,0.000972,25,25.0,false,0.022832394,0.011994398,-6.9453444,-0.61750364,6,false,-3.088299,0.01875,0.01875,f20de15dff350bc1
6,5,base,25.0,4.0,0.12649111,13,0.000996,25,25.0,false,0.030664265,0.011707104,-7.0346527,-0.7068119,6,false,-3.074573,0.04375,0.04375,012959bf3f749e15
6,5,base,25.0,4.0,0.12649111,14,0.001,25,25.0,false,0.019973159,0.010284138,-7.0097365,-0.68189573,6,false,-3.1142092,0.03125,0.03125,2bd0d45867724495
6,5,base,25.0,4.0,0.12649111,15,0.000989,25,25.0,false,0.030205965,0.012391376,-7.0358725,-0.70803165,6,false,-3.0507994,0.03125,0.03125,f77e4c7dad6d8149
6,5,base,25.0,4.0,0.12649111,16,0.001005,25,25.0,false,0.031740665,0.011462832,-6.982366,-0.6545253,6,false,-3.0826614,0.01875,0.01875,896be5bb99a97e5d
6,5,base,25.0,4.0,0.12649111,17,0.000984,25,25.0,false,0.028611243,0.011384154,-6.965626,-0.63778496,6,false,-3.0653858,0.025,0.025,eefc10b01ae4bc0c
6,5,base,25.0,4.0,0.12649111,18,0.001021,25,25.0,false,0.023774445,0.011542213,-6.927023,-0.5991821,6,false,-3.0464945,0.03125,0.03125,71b7ebb26f711d4b
6,5,base,25.0,4.0,0.12649111,19,0.000984,25,25.0,false,0.028472483,0.013589597,-6.942527,-0.614686,6,false,-3.085571,0.03125,0.03125,e7d91746f40d7633
6,5,base,25.0,4.0,0.12649111,20,0.000975,25,25.0,false,0.03942138,0.013025308,-7.002896,-0.675055,1,false,-3.057596,0.03125,0.03125,0d822e45af6f488f
6,5,base,50.0,0.5,0.01581139,1,0.001989,50,50.0,false,0.026738048,0.006428695,-7.239137,-0.91129637,6,false,-3.1063588,0.025,0.025,220a489636152544
6,5,base,50.0,0.5,0.01581139,2,0.002051,50,50.0,false,0.018438041,0.0073180557,-7.203021,-0.87518024,6,false,-3.0676785,0.0375,0.0375,e78c4c13f2e7f262
6,5,base,50.0,0.5,0.01581139,3,0.001942,50,50.0,false,0.020565271,0.0066961288,-7.188868,-0.86102724,6,false,-3.0606146,0.04375,0.04375,b2b7edee644f2bf5
6,5,base,50.0,0.5,0.01581139,4,0.00198,50,50.0,false,0.02046299,0.0066862106,-7.178935,-0.85109425,1,false,-3.023027,0.04375,0.04375,79c9a09794120db3
6,5,base,50.0,0.5,0.01581139,5,0.001955,50,50.0,false,0.023653448,0.0064225197,-7.190111,-0.86227036,6,false,-3.036089,0.04375,0.04375,98540a43f95f603d
6,5,base,50.0,0.5,0.01581139,6,0.002007,50,50.0,false,0.020440876,0.0066906693,-7.2129602,-0.88511944,0,false,-3.0544164,0.03125,0.03125,2bd0d45867724495
6,5,base,50.0,0.5,0.01581139,7,0.002164,50,50.0,false,0.027844608,0.005471289,-7.2242875,-0.8964467,6,false,-3.072388,0.03125,0.03125,da73f65f943edf57
6,5,base,50.0,0.5,0.01581139,8,0.001959,50,50.0,false,0.017594695,0.007923174,-7.2450686,-0.91722775,1,false,-3.0872889,0.04375,0.04375,3ba7564182a1d0f7
6,5,base,50.0,0.5,0.01581139,9,0.001983,50,50.0,false,0.029946804,0.007554746,-7.1832743,-0.85543346,6,false,-3.043896,0.025,0.025,0209a04ad7ec3622
6,5,base,50.0,0.5,0.01581139,10,0.002706,50,50.0,false,0.01896739,0.0058728815,-7.19164,-0.8637991,6,false,-3.0644145,0.03125,0.03125,da73f65f943edf57
6,5,base,50.0,0.5,0.01581139,11,0.001997,50,50.0,false,0.01997757,0.0066824793,-7.223634,-0.89579296,6,false,-3.0391443,0.0375,0.0375,7a4de111430f3430
6,5,base,50.0,0.5,0.01581139,12,0.001944,50,50.0,false,0.01822716,0.005584729,-7.2322392,-0.90439844,0,false,-3.0450978,0.05,0.05,ce856cbc138390ac
6,5,base,50.0,0.5,0.01581139,13,0.001962,50,50.0,false,0.030826569,0.006510711,-7.2240696,-0.8962288,1,false,-3.0519423,0.0375,0.0375,19a38b4942e2628c
6,5,base,50.0,0.5,0.01581139,14,0.001962,50,50.0,false,0.030124128,0.0071674823,-7.1899533,-0.8621125,6,false,-3.0550072,0.0375,0.0375,19a38b4942e2628c
6,5,base,50.0,0.5,0.01581139,15,0.002044,50,50.0,false,0.022391737,0.006430304,-7.1703687,-0.84252787,6,false,-3.0639818,0.025,0.025,eefc10b01ae4bc0c
6,5,base,50.0,0.5,0.01581139,16,0.002074,50,50.0,false,0.016372621,0.0065102577,-7.1786494,-0.8508086,6,false,-3.082663,0.0375,0.0375,e3673617160ed0b2
6,5,base,50.0,0.5,0.01581139,17,0.001984,50,50.0,false,0.019466996,0.0068697813,-7.2938833,-0.9660425,6,false,-3.09692,0.0375,0.0375,15b1740fc61a7aca
6,5,base,50.0,0.5,0.01581139,18,0.002011,50,50.0,false,0.022150278,0.008130717,-7.234416,-0.9065752,6,false,-3.063021,0.05,0.05,79d7e56899d6f7f2
6,5,base,50.0,0.5,0.01581139,19,0.001977,50,50.0,false,0.013365209,0.006331122,-7.188209,-0.86036825,6,false,-3.0832925,0.0375,0.0375,4058eea8ee18214a
6,5,base,50.0,0.5,0.01581139,20,0.002091,50,50.0,false,0.025061786,0.0058411597,-7.2492895,-0.9214487,6,false,-3.0522218,0.03125,0.03125,e7d91746f40d7633
6,5,base,50.0,1.0,0.03162278,1,0.001956,50,50.0,false,0.017602146,0.0076770904,-7.1605124,-0.83267164,6,false,-3.0403752,0.0375,0.0375,19a38b4942e2628c
6,5,base,50.0,1.0,0.03162278,2,0.001954,50,50.0,false,0.01359278,0.006677723,-7.1581626,-0.8303218,6,false,-3.0441017,0.04375,0.04375,3f996d7aff69b8b9
6,5,base,50.0,1.0,0.03162278,3,0.00197,50,50.0,false,0.023830414,0.0076208,-7.2259283,-0.8980875,6,false,-3.0452743,0.04375,0.04375,1ba6adf62478e1d5
6,5,base,50.0,1.0,0.03162278,4,0.001969,50,50.0,false,0.019590378,0.008654619,-7.177899,-0.8500581,6,false,-3.0539718,0.0375,0.0375,19a38b4942e2628c
6,5,base,50.0,1.0,0.03162278,5,0.001942,50,50.0,false,0.018859446,0.00796175,-7.1723986,-0.84455776,9,false,-3.0519686,0.04375,0.04375,128091e01c0b1cb3
6,5,base,50.0,1.0,0.03162278,6,0.001942,50,50.0,false,0.02279365,0.007264185,-7.1641955,-0.83635473,6,false,-3.011313,0.03125,0.03125,14f1f2e1d76c1239
6,5,base,50.0,1.0,0.03162278,7,0.001985,50,50.0,false,0.025132,0.0076309084,-7.1612315,-0.8333907,6,false,-3.0746732,0.03125,0.03125,251c19441a6574f9
6,5,base,50.0,1.0,0.03162278,8,0.001957,50,50.0,false,0.013066888,0.006917048,-7.207159,-0.87931824,6,false,-3.0585792,0.04375,0.04375,8c353fe95475610b
6,5,base,50.0,1.0,0.03162278,9,0.001984,50,50.0,false,0.02393186,0.0061678053,-7.2327676,-0.9049268,6,false,-3.0921206,0.04375,0.04375,012959bf3f749e15
6,5,base,50.0,1.0,0.03162278,10,0.001958,50,50.0,false,0.027680278,0.006775868,-7.2490444,-0.9212036,6,false,-3.0902004,0.0375,0.0375,53d3be65d78ab786
6,5,base,50.0,1.0,0.03162278,11,0.001942,50,50.0,false,0.022267997,0.0068338634,-7.188452,-0.86061096,6,false,-3.088061,0.0375,0.0375,15b1740fc61a7aca
6,5,base,50.0,1.0,0.03162278,12,0.001942,50,50.0,false,0.018735766,0.006193686,-7.1707335,-0.84289265,6,false,-3.0847526,0.03125,0.03125,0d822e45af6f488f
6,5,base,50.0,1.0,0.03162278,13,0.001944,50,50.0,false,0.013141751,0.0066124797,-7.1635003,-0.8356595,6,false,-3.069878,0.03125,0.03125,051b70f8bc3c85d7
6,5,base,50.0,1.0,0.03162278,14,0.001966,50,50.0,false,0.026904047,0.0056690336,-7.1782584,-0.8504176,6,false,-3.0128322,0.04375,0.04375,2b94692ccfdf00c5
6,5,base,50.0,1.0,0.03162278,15,0.001982,50,50.0,false,0.015713632,0.0072606923,-7.264095,-0.936254,6,false,-3.0829062,0.04375,0.04375,941262f3e305bf35
6,5,base,50.0,1.0,0.03162278,16,0.001943,50,50.0,false,0.01673472,0.006645703,-7.269451,-0.94161034,6,false,-3.053118,0.04375,0.04375,3ba7564182a1d0f7
6,5,base,50.0,1.0,0.03162278,17,0.001967,50,50.0,false,0.028498769,0.006983781,-7.2089896,-0.8811488,6,false,-3.0350459,0.03125,0.03125,b502e2f487dd7aad
6,5,base,50.0,1.0,0.03162278,18,0.00182,46,46.0,true,0.007113278,0.007681799,-7.215115,-0.88727427,6,false,-3.0760665,0.01875,0.01875,d20d3912a10c1c9f
6,5,base,50.0,1.0,0.03162278,19,0.001959,50,50.0,false,0.02445066,0.0076188804,-7.17035,-0.84250927,6,false,-3.0842433,0.0375,0.0375,c55f50a60b15cb8a
6,5,base,50.0,1.0,0.03162278,20,0.001951,50,50.0,false,0.020170748,0.007862151,-7.2041993,-0.8763585,6,false,-3.0650961,0.04375,0.04375,8ce476d0a97f17f1
6,5,base,50.0,2.0,0.06324556,1,0.002268,50,50.0,false,0.018527865,0.008145369,-7.211947,-0.88410616,6,false,-3.0807257,0.0375,0.0375,f2ab5f0c8a257078
6,5,base,50.0,2.0,0.06324556,2,0.00199,50,50.0,false,0.028415918,0.007641423,-7.188952,-0.86111116,6,false,-3.0917792,0.0375,0.0375,47b6ad7914da6390
6,5,base,50.0,2.0,0.06324556,3,0.001953,50,50.0,false,0.0129163265,0.010053611,-7.206402,-0.878561,6,false,-3.1083622,0.04375,0.04375,d56e9c053e9d7f1b
6,5,base,50.0,2.0,0.06324556,4,0.001937,50,50.0,false,0.028423369,0.0074779987,-7.1968746,-0.8690338,6,false,-3.06355,0.03125,0.03125,051b70f8bc3c85d7
6,5,base,50.0,2.0,0.06324556,5,0.001955,50,50.0,false,0.013156235,0.008709478,-7.290358,-0.96251726,6,false,-3.0697212,0.0375,0.0375,df258ec6ffb52faa
6,5,base,50.0,2.0,0.06324556,6,0.001934,50,50.0,false,0.020627797,0.008669185,-7.1994433,-0.87160254,1,false,-3.0411215,0.0625,0.0625,f86baaa1e53cf8e2
6,5,base,50.0,2.0,0.06324556,7,0.001973,50,50.0,false,0.02343297,0.008413029,-7.2390203,-0.91117954,6,false,-3.09186,0.0375,0.0375,47b6ad7914da6390
6,5,base,50.0,2.0,0.06324556,8,0.002112,50,50.0,false,0.025011957,0.00841024,-7.2321315,-0.9042907,6,false,-3.0694695,0.0375,0.0375,3f149eb44f43c736
6,5,base,50.0,2.0,0.06324556,9,0.001985,50,50.0,false,0.017286062,0.009643018,-7.1967087,-0.8688679,6,false,-3.087789,0.025,0.025,e695536327b1f954
6,5,base,50.0,2.0,0.06324556,10,0.001943,50,50.0,false,0.03743571,0.00813508,-7.1904387,-0.86259794,6,false,-3.0710611,0.05,0.05,8e97a51f2de19f96
6,5,base,50.0,2.0,0.06324556,11,0.001938,50,50.0,false,0.035835207,0.009018267,-7.235288,-0.90744734,6,false,-3.036662,0.05,0.05,a1034470ee44f2ee
6,5,base,50.0,2.0,0.06324556,12,0.001982,50,50.0,false,0.017399013,0.0086785555,-7.209892,-0.882051,6,false,-3.063509,0.03125,0.03125,051b70f8bc3c85d7
6,5,base,50.0,2.0,0.06324556,13,0.001941,50,50.0,false,0.027677894,0.01061318,-7.1866865,-0.8588457,0,false,-3.0603027,0.04375,0.04375,3f996d7aff69b8b9
6,5,base,50.0,2.0,0.06324556,14,0.001955,50,50.0,false,0.022406757,0.008047628,-7.2692437,-0.9414029,6,false,-3.076446,0.0375,0.0375,0c3e6a61e313cbb0
6,5,base,50.0,2.0,0.06324556,15,0.002073,50,50.0,false,0.020258784,0.008548999,-7.1747713,-0.8469305,0,false,-3.102611,0.0375,0.0375,19a38b4942e2628c
6,5,base,50.0,2.0,0.06324556,16,0.002124,50,50.0,false,0.027253985,0.009377516,-7.225037,-0.8971963,1,false,-3.0423145,0.04375,0.04375,c7627352ecac4ad3
6,5,base,50.0,2.0,0.06324556,17,0.001978,50,50.0,false,0.023462534,0.007762063,-7.2067533,-0.87891245,6,false,-3.0955768,0.0375,0.0375,19a38b4942e2628c
6,5,base,50.0,2.0,0.06324556,18,0.00194,50,50.0,false,0.035165787,0.00817095,-7.194902,-0.86706114,6,false,-3.0817711,0.03125,0.03125,051b70f8bc3c85d7
6,5,base,50.0,2.0,0.06324556,19,0.001974,50,50.0,false,0.016953945,0.008088434,-7.1670732,-0.83923244,6,false,-3.073921,0.0375,0.0375,19a38b4942e2628c
6,5,base,50.0,2.0,0.06324556,20,0.001941,50,50.0,false,0.019665062,0.0071058394,-7.2259517,-0.89811087,6,false,-3.070631,0.03125,0.03125,cedf1bc68f68f3fd
6,5,base,50.0,4.0,0.12649111,1,0.002066,50,50.0,false,0.02309519,0.01076051,-7.2431493,-0.9153085,6,false,-3.0942194,0.03125,0.03125,5fe5b150075ca271
6,5,base,50.0,4.0,0.12649111,2,0.001986,50,50.0,false,0.028340816,0.010453594,-7.2729406,-0.94509983,0,false,-3.0957556,0.0375,0.0375,6cc16371499ee6a6
6,5,base,50.0,4.0,0.12649111,3,0.001378,35,35.0,true,0.014616489,0.014778316,-7.1348076,-0.8069668,6,false,-3.0613875,0.01875,0.01875,d20d3912a10c1c9f
6,5,base,50.0,4.0,0.12649111,4,0.002305,50,50.0,false,0.03260392,0.01473093,-7.2082796,-0.8804388,9,false,-3.0701842,0.04375,0.04375,79c9a09794120db3
6,5,base,50.0,4.0,0.12649111,5,0.00201,50,50.0,false,0.037606955,0.012867785,-7.1464586,-0.8186178,6,false,-3.0392451,0.05,0.05,7bfb7db623c38ffc
6,5,base,50.0,4.0,0.12649111,6,0.001578,40,40.0,true,0.011266112,0.011802089,-7.119569,-0.791728,6,false,-3.0767262,0.04375,0.04375,3f996d7aff69b8b9
6,5,base,50.0,4.0,0.12649111,7,0.001949,50,50.0,false,0.017374158,0.010651517,-7.207907,-0.8800664,6,false,-3.046172,0.04375,0.04375,248d96d8f72f3bf3
6,5,base,50.0,4.0,0.12649111,8,0.001959,50,50.0,false,0.023154438,0.010606813,-7.267651,-0.9398103,6,false,-3.080381,0.0375,0.0375,15b1740fc61a7aca
6,5,base,50.0,4.0,0.12649111,9,0.002086,50,50.0,false,0.032532215,0.011578477,-7.192089,-0.8642483,6,false,-3.0711114,0.03125,0.03125,251c19441a6574f9
6,5,base,50.0,4.0,0.12649111,10,0.001949,50,50.0,false,0.031516314,0.012412858,-7.1472526,-0.81941175,2,false,-3.0469086,0.0375,0.0375,df258ec6ffb52faa
6,5,base,50.0,4.0,0.12649111,11,0.001967,50,50.0,false,0.016036034,0.012826729,-7.268273,-0.9404321,6,false,-3.0501025,0.04375,0.04375,3720aa620afc6e9d
6,5,base,50.0,4.0,0.12649111,12,0.00195,50,50.0,false,0.019922078,0.010814607,-7.234448,-0.90660715,6,false,-3.0524437,0.03125,0.03125,5dd60dc1b6322d5b
6,5,base,50.0,4.0,0.12649111,13,0.001486,38,38.0,true,0.010764003,0.010971176,-7.098262,-0.770421,6,false,-3.0363948,0.0375,0.0375,19a38b4942e2628c
6,5,base,50.0,4.0,0.12649111,14,0.001942,50,50.0,false,0.016626298,0.010310722,-7.252356,-0.92451525,6,false,-3.080525,0.05,0.05,6a333ba1ffc2cdfe
6,5,base,50.0,4.0,0.12649111,15,0.002312,50,50.0,false,0.027534485,0.011238647,-7.109287,-0.781446,6,false,-3.0521393,0.0375,0.0375,e3673617160ed0b2
6,5,base,50.0,4.0,0.12649111,16,0.001988,50,50.0,false,0.02088666,0.012883985,-7.204302,-0.876461,6,false,-3.10365,0.0375,0.0375,19a38b4942e2628c
6,5,base,50.0,4.0,0.12649111,17,0.001981,50,50.0,false,0.02538538,0.010311889,-7.2207313,-0.89289045,2,false,-3.0560944,0.04375,0.04375,8479dfc382ae9ccb
6,5,base,50.0,4.0,0.12649111,18,0.001965,50,50.0,false,0.021168947,0.013783288,-7.182449,-0.85460806,6,false,-3.0575747,0.0375,0.0375,5ecf991b6ff14134
6,5,base,50.0,4.0,0.12649111,19,0.001995,50,50.0,false,0.02299714,0.013895047,-7.184533,-0.8566923,1,false,-3.0150716,0.0375,0.0375,bb32cf4224c458c6
6,5,base,50.0,4.0,0.12649111,20,0.001941,50,50.0,false,0.019390225,0.014290429,-7.2342424,-0.90640163,6,false,-3.0706677,0.04375,0.04375,3ba7564182a1d0f7
6,5,base,100.0,0.5,0.01581139,1,0.004118,100,100.0,false,0.02242291,0.0058742166,-7.332614,-1.0047731,6,false,-3.0690536,0.05,0.05,66ee949eecf7c1c4
6,5,base,100.0,0.5,0.01581139,2,0.003935,100,100.0,false,0.024474025,0.0066073537,-7.4062414,-1.0784006,6,false,-3.0846138,0.05,0.05,d3087dda3d04dbb4
6,5,base,100.0,0.5,0.01581139,3,0.004045,100,100.0,false,0.017996311,0.00732702,-7.432697,-1.104856,6,false,-3.0561075,0.06875,0.06875,5b6f946f70a4577b
6,5,base,100.0,0.5,0.01581139,4,0.004131,100,100.0,false,0.013759971,0.0073313476,-7.3742447,-1.0464039,6,false,-3.1024222,0.05625,0.05625,95ed90f1b3d18a5d
6,5,base,100.0,0.5,0.01581139,5,0.003985,100,100.0,false,0.016737223,0.0069158557,-7.4332714,-1.1054306,0,false,-3.1011448,0.06875,0.06875,a84fe928b570de5f
6,5,base,100.0,0.5,0.01581139,6,0.003957,100,100.0,false,0.019741952,0.008475363,-7.36314,-1.0352993,6,false,-3.126799,0.05,0.05,856fab1ee46a9e94
6,5,base,100.0,0.5,0.01581139,7,0.00394,100,100.0,false,0.02606386,0.0059662103,-7.413143,-1.0853024,6,false,-3.1332932,0.05625,0.05625,e1ab35af3b9ffc55
6,5,base,100.0,0.5,0.01581139,8,0.004063,100,100.0,false,0.018113434,0.00729332,-7.3923106,-1.0644698,6,false,-3.0563035,0.06875,0.06875,0b8e86e96909601d
6,5,base,100.0,0.5,0.01581139,9,0.00393,100,100.0,false,0.035845697,0.00549984,-7.403584,-1.0757432,6,false,-3.0557103,0.06875,0.06875,3f71d4d7222283f1
6,5,base,100.0,0.5,0.01581139,10,0.00416,100,100.0,false,0.026091516,0.005921364,-7.4367914,-1.1089506,6,false,-3.0891314,0.06875,0.06875,23905b355912efa7
6,5,base,100.0,0.5,0.01581139,11,0.005031,100,100.0,false,0.02882725,0.008089447,-7.383591,-1.0557504,6,false,-3.0791826,0.05,0.05,847bfdfe4eb67f80
6,5,base,100.0,0.5,0.01581139,12,0.004117,100,100.0,false,0.03037405,0.006060529,-7.3916955,-1.0638547,1,false,-3.0692835,0.05,0.05,847bfdfe4eb67f80
6,5,base,100.0,0.5,0.01581139,13,0.003945,100,100.0,false,0.020102978,0.006983495,-7.4486184,-1.1207776,1,false,-3.0466008,0.06875,0.06875,27a1b006331f227f
6,5,base,100.0,0.5,0.01581139,14,0.003903,100,100.0,false,0.026309907,0.0072269323,-7.4409065,-1.1130657,0,false,-3.0507903,0.05625,0.05625,cd149f1ac763e93b
6,5,base,100.0,0.5,0.01581139,15,0.004247,100,100.0,false,0.020386994,0.0053991675,-7.4131794,-1.0853386,6,false,-3.0473645,0.06875,0.06875,1d1cdf5214814e4b
6,5,base,100.0,0.5,0.01581139,16,0.004094,100,100.0,false,0.02434063,0.0073810937,-7.343078,-1.0152373,6,false,-3.0410872,0.05,0.05,c4983cdcb82d6f74
6,5,base,100.0,0.5,0.01581139,17,0.004219,100,100.0,false,0.020825386,0.0051333904,-7.3288445,-1.0010037,6,false,-3.124157,0.0375,0.0375,37e02b8ff9aad72e
6,5,base,100.0,0.5,0.01581139,18,0.003915,100,100.0,false,0.012831986,0.0072096707,-7.386455,-1.0586143,0,false,-3.0639718,0.06875,0.06875,56c4ff33e00eb97d
6,5,base,100.0,0.5,0.01581139,19,0.004038,100,100.0,false,0.021884024,0.0062680603,-7.3786654,-1.0508246,1,false,-3.0576231,0.05625,0.05625,85762f84e87fad05
6,5,base,100.0,0.5,0.01581139,20,0.003922,100,100.0,false,0.021656454,0.007157707,-7.447253,-1.1194124,6,false,-3.0574088,0.075,0.075,df090ee9ba71b8c4
6,5,base,100.0,1.0,0.03162278,1,0.003954,100,100.0,false,0.020914495,0.008261323,-7.396274,-1.0684333,6,false,-3.077229,0.06875,0.06875,07cce572252727fd
6,5,base,100.0,1.0,0.03162278,2,0.003927,100,100.0,false,0.017604887,0.0073645352,-7.3571386,-1.0292978,0,false,-3.0959983,0.05,0.05,112ac8304e751870
6,5,base,100.0,1.0,0.03162278,3,0.004004,100,100.0,false,0.01934594,0.0074379924,-7.3755817,-1.0477409,0,false,-3.0415685,0.0625,0.0625,4fefbf16d31d0aa6
6,5,base,100.0,1.0,0.03162278,4,0.003935,100,100.0,false,0.020147502,0.008236015,-7.4216957,-1.0938549,6,false,-3.0529876,0.05,0.05,2513ee8e58b45002
6,5,base,100.0,1.0,0.03162278,5,0.003972,100,100.0,false,0.022422135,0.0067433952,-7.3373117,-1.0094709,0,false,-3.067278,0.05,0.05,112ac8304e751870
6,5,base,100.0,1.0,0.03162278,6,0.004002,100,100.0,false,0.019707263,0.0075792074,-7.4122972,-1.0844564,6,false,-3.078211,0.05625,0.05625,08c09292badb4711
6,5,base,100.0,1.0,0.03162278,7,0.001424,36,36.0,true,0.0070061088,0.007868814,-7.10837,-0.780529,6,false,-3.0494509,0.025,0.025,e695536327b1f954
6,5,base,100.0,1.0,0.03162278,8,0.00399,100,100.0,false,0.016861022,0.007898319,-7.4713326,-1.1434917,0,false,-3.0751941,0.06875,0.06875,1c94cc174b666483
6,5,base,100.0,1.0,0.03162278,9,0.003907,100,100.0,false,0.032250762,0.0066073895,-7.3612866,-1.0334458,1,false,-3.0654857,0.05625,0.05625,ea8e1f0e74b4c5a1
6,5,base,100.0,1.0,0.03162278,10,0.003912,100,100.0,false,0.020242393,0.0064622997,-7.3572507,-1.0294099,6,false,-3.0354497,0.05625,0.05625,e428414577ec2ac7
6,5,base,100.0,1.0,0.03162278,11,0.00392,100,100.0,false,0.02844894,0.006414354,-7.3650513,-1.0372105,0,false,-3.0946798,0.0625,0.0625,5a06e248cce82786
6,5,base,100.0,1.0,0.03162278,12,0.004017,100,100.0,false,0.018485725,0.0058769225,-7.339387,-1.0115461,4,false,-3.0581346,0.04375,0.04375,79c9a09794120db3
6,5,base,100.0,1.0,0.03162278,13,0.003925,100,100.0,false,0.023535907,0.0063143373,-7.3919454,-1.0641046,0,false,-3.0794759,0.05,0.05,6e1c80c2267e6908
6,5,base,100.0,1.0,0.03162278,14,0.004022,100,100.0,false,0.023490429,0.0076555847,-7.4536176,-1.1257768,1,false,-3.0732188,0.05625,0.05625,cd149f1ac763e93b
6,5,base,100.0,1.0,0.03162278,15,0.005349,100,100.0,false,0.022441626,0.007017601,-7.470991,-1.1431503,0,false,-3.088359,0.0625,0.0625,0eb47152307c398a
6,5,base,100.0,1.0,0.03162278,16,0.004018,100,100.0,false,0.01751852,0.005906725,-7.374459,-1.046618,6,false,-3.0586047,0.075,0.075,b854fb2e243f725e
6,5,base,100.0,1.0,0.03162278,17,0.003913,100,100.0,false,0.016987145,0.0065337303,-7.3636746,-1.0358338,6,false,-3.0464,0.05,0.05,8a1a405a75003c92
6,5,base,100.0,1.0,0.03162278,18,0.00389,100,100.0,false,0.020603895,0.007868826,-7.4126353,-1.0847945,6,false,-3.0877953,0.075,0.075,48641daf7ed73f18
6,5,base,100.0,1.0,0.03162278,19,0.004051,100,100.0,false,0.01947695,0.008138967,-7.402272,-1.0744314,6,false,-3.082934,0.04375,0.04375,6dac8faad161b9bd
6,5,base,100.0,1.0,0.03162278,20,0.00466,100,100.0,false,0.014073551,0.007025087,-7.47014,-1.1422992,1,false,-3.0719643,0.08125,0.08125,18c9284664c50ad3
6,5,base,100.0,2.0,0.06324556,1,0.004731,100,100.0,false,0.022457719,0.008745146,-7.382673,-1.054832,6,false,-3.1005514,0.05625,0.05625,e29ee2cfd1541b69
6,5,base,100.0,2.0,0.06324556,2,0.003711,90,90.0,true,0.0084421635,0.008525396,-7.4304523,-1.1026115,6,false,-3.0950046,0.06875,0.06875,2a0657ac9f6d39d3
6,5,base,100.0,2.0,0.06324556,3,0.003957,100,100.0,false,0.022417843,0.007954883,-7.4242134,-1.0963726,6,false,-3.0680108,0.075,0.075,b65239f0d5df9cdc
6,5,base,100.0,2.0,0.06324556,4,0.001492,37,37.0,true,0.00833267,0.008550084,-7.030702,-0.7028613,6,false,-3.0768094,0.0375,0.0375,7250707491bc7330
6,5,base,100.0,2.0,0.06324556,5,0.004646,100,100.0,false,0.017915785,0.009508908,-7.3712335,-1.0433927,6,false,-3.0635018,0.06875,0.06875,46041744edef0d5d
6,5,base,100.0,2.0,0.06324556,6,0.002966,76,76.0,true,0.007859409,0.007971644,-7.2908545,-0.96301365,6,false,-3.0484776,0.0375,0.0375,19a38b4942e2628c
6,5,base,100.0,2.0,0.06324556,7,0.00398,100,100.0,false,0.029657245,0.0066833855,-7.485863,-1.1580224,0,false,-3.0558481,0.05625,0.05625,6ea03ccb6715d8d1
6,5,base,100.0,2.0,0.06324556,8,0.00396,100,100.0,false,0.015402377,0.007587707,-7.329235,-1.0013943,0,false,-3.1265447,0.05,0.05,43cadd99162bdc9e
6,5,base,100.0,2.0,0.06324556,9,0.003905,100,100.0,false,0.025838137,0.009014583,-7.4415374,-1.1136966,0,false,-3.0551815,0.05,0.05,2513ee8e58b45002
6,5,base,100.0,2.0,0.06324556,10,0.004043,100,100.0,false,0.016825795,0.006781614,-7.4098897,-1.0820489,6,false,-3.0904474,0.06875,0.06875,e3082f8013341d21
6,5,base,100.0,2.0,0.06324556,11,0.004318,100,100.0,false,0.009758711,0.008498597,-7.2777157,-0.9498749,6,false,-3.063054,0.05625,0.05625,23cc18a9fb9ab1a3
