config,step,q,residual_rms,residual_max,dH_rms,meanabs,frac_09,step_delta,energy,readout_abs,stepsize,temperature,stepsize_start,stepsize_stop,stepsize_duration,temp_duration
eta=0.08->0.01@2500_T=floor,3000,0.99212682166,0.00794378993802,0.0259504263485,0.926633027177,0.969906043906,0.9625,0.00960090133921,-10.8534303518,0.250471151852,0.01,0.0001,0.08,0.01,2500,0
eta=0.08->0.01@2500_T=floor,3500,0.992004479018,0.00806383156432,0.0258911951486,0.927946524603,0.972202036423,0.9625,0.0101670900126,-10.8576039292,0.250670649692,0.01,0.0001,0.08,0.01,2500,0
eta=0.08->0.01@2500_T=floor,4000,0.992060434042,0.00800759446343,0.0259917059241,0.928555978534,0.973340548722,0.9625,0.0084286820405,-10.8612742316,0.250670159741,0.01,0.0001,0.08,0.01,2500,0
eta=0.08->0.01@2500_T=floor,4500,0.992424819076,0.00763864880402,0.0251272528527,0.930016503647,0.975690542576,0.9625,0.0104229895692,-10.8732785282,0.249855860704,0.01,0.0001,0.08,0.01,2500,0
eta=0.08->0.01@2500_T=floor,5000,0.992191427605,0.0078740288866,0.0247923188221,0.930782845404,0.977274173791,0.9625,0.0101037778013,-10.8730118748,0.250359307073,0.01,0.0001,0.08,0.01,2500,0
eta=0.08->0.01@2500_T@1000,0,0.675169293678,0.48173316906,1,0.517553501781,0,0,0,-0.0806554741009,0,0.08,0.841850380522,0.08,0.01,2500,1000
eta=0.08->0.01@2500_T@1000,500,0.783774861162,0.276081358368,0.651647264691,0.712790336614,0.613294204365,0.1875,0.683686523117,-6.25463881343,0.513837094666,0.0548,0.21053759513,0.08,0.01,2500,1000
eta=0.08->0.01@2500_T@1000,1000,0.953577340967,0.0491495269966,0.158043192164,0.906993536795,0.921435812434,0.875,0.63182188379,-10.1828789827,0.739844967314,0.0352,0.0001,0.08,0.01,2500,1000
eta=0.08->0.01@2500_T@1000,1500,0.982303592858,0.0180315867157,0.0604212080526,0.915835164746,0.960521055759,0.95,0.166235964771,-10.5309710284,0.746542748346,0.0212,0.0001,0.08,0.01,2500,1000
eta=0.08->0.01@2500_T@1000,2000,0.987758694381,0.012413902035,0.0438519831186,0.917380539288,0.962140094385,0.95,0.0376168324274,-10.5885216642,0.745419208973,0.0128,0.0001,0.08,0.01,2500,1000
eta=0.08->0.01@2500_T@1000,2500,0.988680072229,0.0114759156591,0.0423922177505,0.91811031944,0.966723547042,0.95,0.023043266007,-10.6191991215,0.746583438128,0.01,0.0001,0.08,0.01,2500,1000
eta=0.08->0.01@2500_T@1000,3000,0.988660094685,0.0114980045771,0.042842922327,0.918609919821,0.969066665272,0.95,0.0163165473463,-10.6292624882,0.747437142153,0.01,0.0001,0.08,0.01,2500,1000
eta=0.08->0.01@2500_T@1000,3500,0.989152853004,0.0109893306355,0.0413185733534,0.91901912193,0.97177759306,0.95,0.0202713108691,-10.6378879671,0.746350311037,0.01,0.0001,0.08,0.01,2500,1000
eta=0.08->0.01@2500_T@1000,4000,0.988352708904,0.0118085698534,0.0438287913979,0.918795156595,0.973214151124,0.95,0.01773994981,-10.6304403627,0.745845885155,0.01,0.0001,0.08,0.01,2500,1000
eta=0.08->0.01@2500_T@1000,4500,0.989020226195,0.0111243949029,0.0429585707608,0.919424693162,0.976889386345,0.9625,0.018168316955,-10.648019418,0.747997961166,0.01,0.0001,0.08,0.01,2500,1000
eta=0.08->0.01@2500_T@1000,5000,0.993096948439,0.00695306397451,0.0196070041129,0.919200132397,0.980279905972,0.975,0.0180420853542,-10.6428107227,0.746000480957,0.01,0.0001,0.08,0.01,2500,1000
eta=0.08->0.01@2500_T@2500,0,0.675169293678,0.48173316906,1,0.517553501781,0,0,0,-0.0806554741009,0,0.08,0.841850380522,0.08,0.01,2500,2500
eta=0.08->0.01@2500_T@2500,500,0.728730217244,0.373113333651,0.865080807142,0.61869584978,0.528050270757,0.1375,0.597155570424,-3.37352012684,0.239123549808,0.0548,0.538820243534,0.08,0.01,2500,2500
eta=0.08->0.01@2500_T@2500,1000,0.765640962223,0.308362185789,0.62764139528,0.68319770291,0.597160687188,0.15,0.733074478549,-5.48188820046,0.373649648304,0.0352,0.303130136988,0.08,0.01,2500,2500
eta=0.08->0.01@2500_T@2500,1500,0.790921182365,0.265870605078,0.581638159414,0.757031642184,0.656578434998,0.275,0.609159614781,-6.93332702702,0.326983460914,0.0212,0.134780060884,0.08,0.01,2500,2500
eta=0.08->0.01@2500_T@2500,2000,0.89904767584,0.113169979724,0.35895532763,0.852857601301,0.854738329257,0.75,0.438295034667,-9.51144175345,0.467640711042,0.0128,0.0337700152209,0.08,0.01,2500,2500
eta=0.08->0.01@2500_T@2500,2500,0.958210032323,0.0438300413649,0.171294553272,0.892850412996,0.941214152447,0.8625,0.207064162459,-10.4241220602,0.499337554253,0.01,0.0001,0.08,0.01,2500,2500
eta=0.08->0.01@2500_T@2500,3000,0.9820902453,0.0184784525084,0.0616975924001,0.895993512064,0.951399765529,0.9125,0.0612350738178,-10.5123038469,0.498862034533,0.01,0.0001,0.08,0.01,2500,2500
eta=0.08->0.01@2500_T@2500,3500,0.984435079549,0.0159329638074,0.0618940175599,0.898608352236,0.95360083315,0.925,0.0347629688632,-10.5292968449,0.499607892855,0.01,0.0001,0.08,0.01,2500,2500
eta=0.08->0.01@2500_T@2500,4000,0.984109949153,0.0162566951962,0.0633448470126,0.900637700473,0.957502672194,0.925,0.0259613450883,-10.5371944669,0.498727890643,0.01,0.0001,0.08,0.01,2500,2500
eta=0.08->0.01@2500_T@2500,4500,0.984815935447,0.0155392108777,0.0620077077793,0.904223678282,0.962398286719,0.9375,0.0297901039302,-10.5709781294,0.49866918311,0.01,0.0001,0.08,0.01,2500,2500
eta=0.08->0.01@2500_T@2500,5000,0.98806473127,0.0121359599732,0.0419741903904,0.905859857622,0.963816544251,0.9375,0.0252041943791,-10.5696870968,0.498403237247,0.01,0.0001,0.08,0.01,2500,2500
eta=0.08->0.01@5000_T=floor,0,0.675169293678,0.48173316906,1,0.517553501781,0,0,0,-0.0806554741009,0,0.08,0.0001,0.08,0.01,5000,0
eta=0.08->0.01@5000_T=floor,500,0.958236553085,0.0436954288869,0.122858237022,0.894244138387,0.939884354163,0.9,0.946781756648,-10.2984340344,0.251531765182,0.0667,0.0001,0.08,0.01,5000,0
eta=0.08->0.01@5000_T=floor,1000,0.970445729512,0.0304709655874,0.0861663298853,0.909242633119,0.953292099468,0.95,0.0966741472718,-10.4533088116,0.25371846622,0.0548,0.0001,0.08,0.01,5000,0
eta=0.08->0.01@5000_T=floor,1500,0.974951528572,0.0257115377214,0.0601090696187,0.915282967633,0.954054778153,0.9625,0.0463457909463,-10.5448842779,0.250928950749,0.0443,0.0001,0.08,0.01,5000,0
eta=0.08->0.01@5000_T=floor,2000,0.979751738187,0.0206912260402,0.0512739470897,0.921846947378,0.96427420045,0.9625,0.0422700783112,-10.6291210294,0.24925698162,0.0352,0.0001,0.08,0.01,5000,0
eta=0.08->0.01@5000_T=floor,2500,0.983373375316,0.0169133207816,0.0386014414543,0.926582268611,0.973589097497,0.9625,0.0315403043384,-10.7034655115,0.255703924507,0.0275,0.0001,0.08,0.01,5000,0
eta=0.08->0.01@5000_T=floor,3000,0.986588051027,0.0135991228329,0.0351123441402,0.930236123375,0.979894869679,0.9625,0.0220240403287,-10.7498749908,0.251662021145,0.0212,0.0001,0.08,0.01,5000,0
eta=0.08->0.01@5000_T=floor,3500,0.989547307144,0.0105667617708,0.0282017259043,0.93467982579,0.9858363477,0.975,0.0181175445247,-10.8097740318,0.251309035329,0.0163,0.0001,0.08,0.01,5000,0
eta=0.08->0.01@5000_T=floor,4000,0.99195141662,0.0081158576451,0.0221843193825,0.936351596361,0.988129098523,0.975,0.0103476960158,-10.8467745493,0.251205315058,0.0128,0.0001,0.08,0.01,5000,0
eta=0.08->0.01@5000_T=floor,4500,0.993087423176,0.00696384501088,0.0211755676136,0.93776807233,0.990370770677,0.975,0.00772275325815,-10.8751683404,0.249635792956,0.0107,0.0001,0.08,0.01,5000,0
eta=0.08->0.01@5000_T=floor,5000,0.993499902543,0.0065442523678,0.0174522944894,0.938435348305,0.99138360997,0.9875,0.00838219277468,-10.8837670562,0.25033431843,0.01,0.0001,0.08,0.01,5000,0
eta=0.08->0.01@5000_T@1000,0,0.675169293678,0.48173316906,1,0.517553501781,0,0,0,-0.0806554741009,0,0.08,0.841850380522,0.08,0.01,5000,1000
eta=0.08->0.01@5000_T@1000,500,0.780643686444,0.28153171071,0.67472192904,0.714090938751,0.613517813264,0.25,0.681506561295,-6.18254501961,0.534095085322,0.0667,0.21053759513,0.08,0.01,5000,1000
eta=0.08->0.01@5000_T@1000,1000,0.968578337754,0.0324694178105,0.0796015554688,0.933431686502,0.948303398394,0.9,0.735079124042,-10.0842536047,0.488735185328,0.0548,0.0001,0.08,0.01,5000,1000
eta=0.08->0.01@5000_T@1000,1500,0.97378370896,0.0269238336783,0.0716754247379,0.936314335047,0.955041000949,0.95,0.114145644122,-10.2211987286,0.496282950745,0.0443,0.0001,0.08,0.01,5000,1000
eta=0.08->0.01@5000_T@1000,2000,0.979252357694,0.0212012519334,0.0571334815381,0.938942864761,0.975084836339,0.9625,0.0791661663211,-10.3009674453,0.49325995297,0.0352,0.0001,0.08,0.01,5000,1000
eta=0.08->0.01@5000_T@1000,2500,0.984196412254,0.0160601783834,0.0450595428533,0.941363350692,0.983111116482,0.9875,0.0265549800165,-10.3798923708,0.495862919828,0.0275,0.0001,0.08,0.01,5000,1000
eta=0.08->0.01@5000_T@1000,3000,0.986908239543,0.0132688266751,0.036942616936,0.942573055807,0.986774889837,0.9875,0.0151122324754,-10.4193699963,0.498429619738,0.0212,0.0001,0.08,0.01,5000,1000
eta=0.08->0.01@5000_T@1000,3500,0.990381289904,0.00971617649774,0.0257052331159,0.944204487659,0.990873189795,0.9875,0.0137072200816,-10.4738021498,0.495478785721,0.0163,0.0001,0.08,0.01,5000,1000
eta=0.08->0.01@5000_T@1000,4000,0.991286011869,0.00879506316369,0.0229886252781,0.9446540695,0.992542678272,1,0.0112448447721,-10.4929466299,0.497344163492,0.0128,0.0001,0.08,0.01,5000,1000
eta=0.08->0.01@5000_T@1000,4500,0.993609019716,0.00643337336321,0.0193110376624,0.945385466457,0.994573008523,1,0.00598222698438,-10.5234723952,0.499994329086,0.0107,0.0001,0.08,0.01,5000,1000
eta=0.08->0.01@5000_T@1000,5000,0.994048104739,0.00598779451869,0.0141257415114,0.945715215715,0.994920661392,1,0.00626645433129,-10.5313213348,0.49773314041,0.01,0.0001,0.08,0.01,5000,1000
eta=0.08->0.01@5000_T@2500,0,0.675169293678,0.48173316906,1,0.517553501781,0,0,0,-0.0806554741009,0,0.08,0.841850380522,0.08,0.01,5000,2500
eta=0.08->0.01@5000_T@2500,500,0.728328621984,0.373721480856,0.857133664041,0.615509019172,0.514274428402,0.15,0.591893857202,-3.48068171736,0.267121573205,0.0667,0.538820243534,0.08,0.01,5000,2500
eta=0.08->0.01@5000_T@2500,1000,0.771110474541,0.299666056155,0.662448219329,0.66948640611,0.581393325103,0.125,0.72383616763,-5.20455370491,0.245958245814,0.0548,0.303130136988,0.08,0.01,5000,2500
eta=0.08->0.01@5000_T@2500,1500,0.820224377369,0.222669774762,0.534655439256,0.78313893089,0.6671265276,0.25,0.661541192325,-7.35285943118,0.197135552833,0.0443,0.134780060884,0.08,0.01,5000,2500
eta=0.08->0.01@5000_T@2500,2000,0.916629139384,0.0911309574664,0.236122757659,0.892524542002,0.873722506772,0.7,0.482017398652,-9.57673142175,0.0163715683143,0.0352,0.0337700152209,0.08,0.01,5000,2500
eta=0.08->0.01@5000_T@2500,2500,0.9792754295,0.0211814227482,0.0530549404475,0.931912111529,0.949168408773,0.925,0.225721840909,-10.4517797394,0.0089776684198,0.0275,0.0001,0.08,0.01,5000,2500
eta=0.08->0.01@5000_T@2500,3000,0.986903857289,0.0132814028394,0.0356673507401,0.933668512134,0.959576952323,0.95,0.0413024237825,-10.5430639323,0.0027598151688,0.0212,0.0001,0.08,0.01,5000,2500
eta=0.08->0.01@5000_T@2500,3500,0.989226989512,0.0109003507933,0.0302242408775,0.935092550487,0.964685058548,0.95,0.0272029202175,-10.5988139441,0.00307827116734,0.0163,0.0001,0.08,0.01,5000,2500
eta=0.08->0.01@5000_T@2500,4000,0.989351669526,0.0107687079122,0.032573938759,0.934779094173,0.966213513815,0.95,0.0187395714824,-10.6033849286,0.00231460649909,0.0128,0.0001,0.08,0.01,5000,2500
eta=0.08->0.01@5000_T@2500,4500,0.990948022761,0.00914515515556,0.0290969552262,0.936387618071,0.968430133455,0.95,0.0131031226267,-10.6401743788,0.00126379545642,0.0107,0.0001,0.08,0.01,5000,2500
eta=0.08->0.01@5000_T@2500,5000,0.991385951191,0.00869418744187,0.024655712697,0.936238596866,0.968782850876,0.9625,0.0131012135169,-10.6467631845,0.00124465394844,0.01,0.0001,0.08,0.01,5000,2500
eta=0.12->0.01@1000_T=floor,0,0.675169293678,0.48173316906,1,0.517553501781,0,0,0,-0.0806554741009,0,0.12,0.0001,0.12,0.01,1000,0
eta=0.12->0.01@1000_T=floor,500,0.975619624456,0.024990253572,0.0678616930785,0.909201096415,0.964219123413,0.95,0.967779449322,-10.5381057534,0.250396914523,0.0375,0.0001,0.12,0.01,1000,0
eta=0.12->0.01@1000_T=floor,1000,0.99103268118,0.00906020035642,0.0293922827405,0.920857467746,0.976327821955,0.95,0.0330366595728,-10.849364966,0.250643998501,0.01,0.0001,0.12,0.01,1000,0
eta=0.12->0.01@1000_T=floor,1500,0.991063990972,0.00903126656988,0.0281324730779,0.921405260686,0.975323569526,0.9625,0.0138042714436,-10.8522414691,0.250334061567,0.01,0.0001,0.12,0.01,1000,0
eta=0.12->0.01@1000_T=floor,2000,0.992077563734,0.00799180892383,0.026826539408,0.922203115476,0.973838759431,0.9625,0.0132489638476,-10.8524030712,0.249928382743,0.01,0.0001,0.12,0.01,1000,0
eta=0.12->0.01@1000_T=floor,2500,0.991787058777,0.008285879389,0.0271092714779,0.922921208428,0.972281513891,0.9625,0.0115805986701,-10.8540457223,0.252612809704,0.01,0.0001,0.12,0.01,1000,0
eta=0.12->0.01@1000_T=floor,3000,0.992102808281,0.00796821630997,0.0260714638539,0.923394915797,0.970354709413,0.9625,0.00966708135368,-10.8482499183,0.2505509676,0.01,0.0001,0.12,0.01,1000,0
eta=0.12->0.01@1000_T=floor,3500,0.991978828361,0.00808993222422,0.0261596977977,0.924647271074,0.96921676737,0.9625,0.0102306769054,-10.853326476,0.250655112207,0.01,0.0001,0.12,0.01,1000,0
eta=0.12->0.01@1000_T=floor,4000,0.992026676854,0.0080420350646,0.0262175315003,0.925159567273,0.968441565221,0.9625,0.00846895914903,-10.8564419267,0.250868684375,0.01,0.0001,0.12,0.01,1000,0
eta=0.12->0.01@1000_T=floor,4500,0.992424791074,0.00763873052187,0.0252607058688,0.926571651026,0.970824681015,0.9625,0.0104728421627,-10.8688868278,0.250049804954,0.01,0.0001,0.12,0.01,1000,0
eta=0.12->0.01@1000_T=floor,5000,0.992171911709,0.00789392561654,0.024870309791,0.927193404738,0.972391650978,0.9625,0.010153717877,-10.8676414073,0.250522839923,0.01,0.0001,0.12,0.01,1000,0
eta=0.12->0.01@1000_T@1000,0,0.675169293678,0.48173316906,1,0.517553501781,0,0,0,-0.0806554741009,0,0.12,0.841850380522,0.12,0.01,1000,1000
eta=0.12->0.01@1000_T@1000,500,0.785334028272,0.273626559849,0.607923529351,0.711949526681,0.62129578849,0.1875,0.684038108888,-6.43265468023,0.48327819091,0.0375,0.21053759513,0.12,0.01,1000,1000
eta=0.12->0.01@1000_T@1000,1000,0.952730123024,0.0503361078775,0.186372307858,0.89598586665,0.912789818728,0.85,0.545099181984,-10.3421985163,0.746750965362,0.01,0.0001,0.12,0.01,1000,1000
eta=0.12->0.01@1000_T@1000,1500,0.969651998101,0.0320624317049,0.118802660675,0.911467619358,0.918083207223,0.8875,0.0825790644952,-10.4872594498,0.747818955019,0.01,0.0001,0.12,0.01,1000,1000
eta=0.12->0.01@1000_T@1000,2000,0.978297787226,0.022322186891,0.0817224309652,0.918532284177,0.927652333722,0.9,0.0646797130236,-10.5458512109,0.74681289311,0.01,0.0001,0.12,0.01,1000,1000
eta=0.12->0.01@1000_T@1000,2500,0.978587701971,0.0220107947842,0.0826436174975,0.917631025203,0.93206888042,0.9,0.0425363551751,-10.5684783656,0.746540494852,0.01,0.0001,0.12,0.01,1000,1000
eta=0.12->0.01@1000_T@1000,3000,0.980324778938,0.0201636157543,0.0752808907391,0.916602692826,0.936562778192,0.9125,0.0357457024995,-10.5940156995,0.74709891214,0.01,0.0001,0.12,0.01,1000,1000
eta=0.12->0.01@1000_T@1000,3500,0.987170114076,0.0130615196619,0.0428198080821,0.915294140966,0.941153861982,0.925,0.0321725351718,-10.613961916,0.746151533837,0.01,0.0001,0.12,0.01,1000,1000
eta=0.12->0.01@1000_T@1000,4000,0.986382928083,0.0138675641054,0.0446106268665,0.913447491027,0.944853628709,0.925,0.020951754922,-10.6070738562,0.745620044492,0.01,0.0001,0.12,0.01,1000,1000
eta=0.12->0.01@1000_T@1000,4500,0.987157356053,0.0130722822128,0.043624065225,0.912385779518,0.951582959295,0.9375,0.0228262256337,-10.6315586308,0.748260219618,0.01,0.0001,0.12,0.01,1000,1000
eta=0.12->0.01@1000_T@1000,5000,0.988390858522,0.0117703051123,0.0442135618279,0.910848921661,0.956937607722,0.9375,0.0220193455711,-10.6237357257,0.746228302367,0.01,0.0001,0.12,0.01,1000,1000
eta=0.12->0.01@1000_T@2500,0,0.675169293678,0.48173316906,1,0.517553501781,0,0,0,-0.0806554741009,0,0.12,0.841850380522,0.12,0.01,1000,2500
eta=0.12->0.01@1000_T@2500,500,0.734055005756,0.363445176838,0.855835850607,0.622268141277,0.527097228169,0.0875,0.594124632433,-3.53804456472,0.316042979338,0.0375,0.538820243534,0.12,0.01,1000,2500
eta=0.12->0.01@1000_T@2500,1000,0.759657928517,0.318227303855,0.645788725682,0.666904001637,0.5683721577,0.15,0.600264959398,-5.53782183326,0.535697617561,0.01,0.303130136988,0.12,0.01,1000,2500
eta=0.12->0.01@1000_T@2500,1500,0.79986386101,0.251488574281,0.545124552802,0.768113166629,0.664881712103,0.2375,0.507667660329,-7.28663083044,0.551828412188,0.01,0.134780060884,0.12,0.01,1000,2500
eta=0.12->0.01@1000_T@2500,2000,0.877523251868,0.140183597522,0.419220500856,0.829522505799,0.81483561106,0.675,0.365566978944,-9.21752722056,0.702306036019,0.01,0.0337700152209,0.12,0.01,1000,2500
eta=0.12->0.01@1000_T@2500,2500,0.938306718527,0.0662292210397,0.24087741981,0.872847606426,0.920911916848,0.825,0.21451739035,-10.2319972153,0.745962839482,0.01,0.0001,0.12,0.01,1000,2500
eta=0.12->0.01@1000_T@2500,3000,0.971202707737,0.0301071723736,0.118172131876,0.88242642967,0.946632432062,0.925,0.100687062757,-10.4212404494,0.747082466,0.01,0.0001,0.12,0.01,1000,2500
eta=0.12->0.01@1000_T@2500,3500,0.979908414584,0.0206723064471,0.0842600410929,0.888186344126,0.953973127892,0.9375,0.0493488901466,-10.4580476862,0.745542203217,0.01,0.0001,0.12,0.01,1000,2500
eta=0.12->0.01@1000_T@2500,4000,0.980186934648,0.0203786274704,0.0832782484574,0.891989080554,0.960707376984,0.9375,0.0368345865835,-10.4780137322,0.746189568384,0.01,0.0001,0.12,0.01,1000,2500
eta=0.12->0.01@1000_T@2500,4500,0.986541175281,0.0137819973697,0.0531790696889,0.896479183903,0.967830936857,0.95,0.0377236184201,-10.5111690423,0.747354851614,0.01,0.0001,0.12,0.01,1000,2500
eta=0.12->0.01@1000_T@2500,5000,0.987941472464,0.0122853781531,0.0433191851782,0.897304900206,0.970813842647,0.95,0.0224737095737,-10.514272136,0.746945221311,0.01,0.0001,0.12,0.01,1000,2500
eta=0.12->0.01@2500_T=floor,0,0.675169293678,0.48173316906,1,0.517553501781,0,0,0,-0.0806554741009,0,0.12,0.0001,0.12,0.01,2500,0
eta=0.12->0.01@2500_T=floor,500,0.952305457805,0.0501051816933,0.144579775428,0.895470913972,0.947926332563,0.9,0.951828772431,-10.1065928349,0.254871026894,0.0804,0.0001,0.12,0.01,2500,0
eta=0.12->0.01@2500_T=floor,1000,0.974608927977,0.0260681041804,0.0711611942073,0.912586676558,0.957488522794,0.95,0.0622014824151,-10.5370724268,0.252199762562,0.0496,0.0001,0.12,0.01,2500,0
eta=0.12->0.01@2500_T=floor,1500,0.983313418657,0.0169766047786,0.0401691353036,0.920672658199,0.964362480524,0.9625,0.0387482481462,-10.6950905974,0.249685475557,0.0276,0.0001,0.12,0.01,2500,0
eta=0.12->0.01@2500_T=floor,2000,0.990104796334,0.0100004283428,0.0290954121478,0.926951704191,0.973778307313,0.9625,0.0251836565119,-10.816927509,0.249896502306,0.0144,0.0001,0.12,0.01,2500,0
eta=0.12->0.01@2500_T=floor,2500,0.991852383692,0.00821892650533,0.0264252319079,0.929463701499,0.97849752994,0.975,0.0134036722885,-10.8624760046,0.25238945527,0.01,0.0001,0.12,0.01,2500,0
eta=0.12->0.01@2500_T=floor,3000,0.992110546612,0.00796023111242,0.0258555328433,0.930163028525,0.979932719886,0.9625,0.00955139837959,-10.8573337568,0.250369817624,0.01,0.0001,0.12,0.01,2500,0
eta=0.12->0.01@2500_T=floor,3500,0.992031030334,0.0080367074067,0.0255541872081,0.931676105788,0.982194716428,0.975,0.0100794150126,-10.8611795443,0.250530112955,0.01,0.0001,0.12,0.01,2500,0
eta=0.12->0.01@2500_T=floor,4000,0.99209111044,0.00797621852002,0.0257598560238,0.932365236791,0.983314850157,0.9625,0.00838065206325,-10.8654232081,0.250629996026,0.01,0.0001,0.12,0.01,2500,0
eta=0.12->0.01@2500_T=floor,4500,0.99242922876,0.00763415586511,0.0249134343433,0.933942617491,0.985623343424,0.975,0.0103461560571,-10.876918326,0.249757796799,0.01,0.0001,0.12,0.01,2500,0
eta=0.12->0.01@2500_T=floor,5000,0.992281184152,0.00778241630795,0.0245292118996,0.935017402219,0.987268820777,0.975,0.0100139909874,-10.8791660977,0.250444395487,0.01,0.0001,0.12,0.01,2500,0
eta=0.12->0.01@2500_T@1000,0,0.675169293678,0.48173316906,1,0.517553501781,0,0,0,-0.0806554741009,0,0.12,0.841850380522,0.12,0.01,2500,1000
eta=0.12->0.01@2500_T@1000,500,0.780286291141,0.282820084076,0.693298534612,0.718106976382,0.631275940948,0.25,0.693620923128,-6.26225028129,0.485492361582,0.0804,0.21053759513,0.12,0.01,2500,1000
eta=0.12->0.01@2500_T@1000,1000,0.9623985803,0.0394193287782,0.118301057665,0.898816331694,0.929237558833,0.8875,0.674416373687,-10.0681881918,0.493095715944,0.0496,0.0001,0.12,0.01,2500,1000
eta=0.12->0.01@2500_T@1000,1500,0.984397146568,0.0158546749958,0.0376119139521,0.914215193122,0.960787483861,0.9375,0.0930345881031,-10.3417378941,0.499547174461,0.0276,0.0001,0.12,0.01,2500,1000
eta=0.12->0.01@2500_T@1000,2000,0.989119000504,0.0110014947743,0.0342351884343,0.917829212557,0.969244138115,0.95,0.0330498853462,-10.4264478781,0.49705979048,0.0144,0.0001,0.12,0.01,2500,1000
eta=0.12->0.01@2500_T@1000,2500,0.99152519527,0.00855099442613,0.0288733621182,0.920574380402,0.975021506839,0.9625,0.0192477281606,-10.4761331904,0.498696116795,0.01,0.0001,0.12,0.01,2500,1000
eta=0.12->0.01@2500_T@1000,3000,0.992977134341,0.00707526173379,0.0217665174146,0.921360089396,0.97658783363,0.9625,0.0100840216148,-10.477852917,0.498699865497,0.01,0.0001,0.12,0.01,2500,1000
eta=0.12->0.01@2500_T@1000,3500,0.993404437735,0.00664286403618,0.0188991887239,0.922068607504,0.977486065092,0.975,0.0070785909212,-10.4807955374,0.498622194927,0.01,0.0001,0.12,0.01,2500,1000
eta=0.12->0.01@2500_T@1000,4000,0.992872949629,0.00718195774905,0.0208034858139,0.921759948598,0.977923179498,0.9625,0.00795067414078,-10.4767725043,0.498970118362,0.01,0.0001,0.12,0.01,2500,1000
eta=0.12->0.01@2500_T@1000,4500,0.993176758148,0.00687186308408,0.0232695124429,0.922177418862,0.978722695949,0.9625,0.00527465516843,-10.4839299688,0.499439093431,0.01,0.0001,0.12,0.01,2500,1000
eta=0.12->0.01@2500_T@1000,5000,0.993169885438,0.00687983145969,0.0195496206087,0.92250552359,0.979458111747,0.975,0.00969811403644,-10.4836481604,0.498103386231,0.01,0.0001,0.12,0.01,2500,1000
eta=0.12->0.01@2500_T@2500,0,0.675169293678,0.48173316906,1,0.517553501781,0,0,0,-0.0806554741009,0,0.12,0.841850380522,0.12,0.01,2500,2500
eta=0.12->0.01@2500_T@2500,500,0.727807689327,0.374167821505,0.87722138358,0.618384733354,0.515206971516,0.1375,0.581516638202,-3.37146778524,0.314787456515,0.0804,0.538820243534,0.12,0.01,2500,2500
eta=0.12->0.01@2500_T@2500,1000,0.769730976335,0.301806071933,0.649463088809,0.67411021786,0.588949395597,0.1625,0.705146370414,-5.27610229757,0.263389638574,0.0496,0.303130136988,0.12,0.01,2500,2500
eta=0.12->0.01@2500_T@2500,1500,0.808154245645,0.23815236087,0.567268406982,0.759944411807,0.662891479715,0.2125,0.652448123738,-6.88026017696,0.248884793601,0.0276,0.134780060884,0.12,0.01,2500,2500
eta=0.12->0.01@2500_T@2500,2000,0.891650962865,0.122775572933,0.389502128775,0.824903912302,0.850166825859,0.75,0.478231506618,-9.16753338967,0.268759290462,0.0144,0.0337700152209,0.12,0.01,2500,2500
eta=0.12->0.01@2500_T@2500,2500,0.956467612542,0.0460397446918,0.164135260868,0.868524416731,0.927476194241,0.85,0.241001879779,-10.1722175269,0.249760779305,0.01,0.0001,0.12,0.01,2500,2500
eta=0.12->0.01@2500_T@2500,3000,0.965448153592,0.0361258769228,0.128848160635,0.876971701863,0.938878941416,0.8875,0.0873421681019,-10.2901901509,0.249859964119,0.01,0.0001,0.12,0.01,2500,2500
eta=0.12->0.01@2500_T@2500,3500,0.971312060289,0.0297900294757,0.123797720019,0.884564781809,0.951949595563,0.925,0.0698419383112,-10.3534025828,0.250869776923,0.01,0.0001,0.12,0.01,2500,2500
eta=0.12->0.01@2500_T@2500,4000,0.982302294289,0.0181585139462,0.0696725638743,0.890212929231,0.961022702644,0.9375,0.0501166104034,-10.3887995227,0.249763926431,0.01,0.0001,0.12,0.01,2500,2500
eta=0.12->0.01@2500_T@2500,4500,0.982923635713,0.0175302998044,0.070097069355,0.89330163267,0.96532214111,0.9375,0.0296355445226,-10.4280181549,0.24957469684,0.01,0.0001,0.12,0.01,2500,2500
eta=0.12->0.01@2500_T@2500,5000,0.989683760439,0.0104537538892,0.0335039864926,0.894255260513,0.967800944629,0.9625,0.0290627321319,-10.4263486315,0.250151740752,0.01,0.0001,0.12,0.01,2500,2500
eta=0.12->0.01@5000_T=floor,0,0.675169293678,0.48173316906,1,0.517553501781,0,0,0,-0.0806554741009,0,0.12,0.0001,0.12,0.01,5000,0
eta=0.12->0.01@5000_T=floor,500,0.94115188297,0.062565858405,0.179072714489,0.888155224444,0.940140053853,0.8375,0.944433211292,-9.89352002635,0.261923834607,0.0991,0.0001,0.12,0.01,5000,0
eta=0.12->0.01@5000_T=floor,1000,0.959531886112,0.0422153485129,0.117220309546,0.904567742239,0.944775148457,0.95,0.0709652994432,-10.2822993853,0.255044594268,0.0804,0.0001,0.12,0.01,5000,0
eta=0.12->0.01@5000_T=floor,1500,0.966449607318,0.0347626479757,0.0805535076848,0.913014057546,0.955418273977,0.95,0.0578927376952,-10.3921074643,0.254925313091,0.0639,0.0001,0.12,0.01,5000,0
