snapshot,sweep,output,hidden_norm,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67
20,20,-0.6837317162409869,6.489063558773901,-1.0,-1.0,0.8166565683381939,0.9149857845322696,0.623875751083908,-0.8730709648576256,0.8653216489083257,0.9581370157161277,0.6507511739849656,0.6044665151010447,0.8182742189536847,0.9884282424474167,0.9457709453712448,0.9754969708374324,0.9869856179411469,-0.9923882117895784,-0.12712087490101445,-0.820690139553232,-0.8141810471029086,-0.9385797714901143,-0.9495987428875147,-0.9985083674210218,-0.8601209812457565,0.7443044305139496,0.42557872450373246,-0.17281583012026802,0.7048501909278055,-0.7599376473905485,0.655964715573123,-0.9268284927812012,0.9193087577290155,-0.34732154644546165,0.803191821833598,0.3029248306636616,-0.23373833016590073,0.769011554678058,-0.5700066633367882,0.9981157811490241,0.7618480468007807,-0.9804113909127183,0.8703412521529641,-0.9913018842386654,-0.9434091811812362,-0.9405253271122582,-0.9535483826979672,-0.7434254816050734,0.6707370543644102,-0.8944250603499366,-0.6892112064188773,-0.8065576222483122,0.9596877488152691,0.9870834068559101,-0.9082280489448054,0.8378558997661119,0.8078311825376656,-0.8521105047294505,0.7906720003663348,-0.7039792050424416,0.014598717447177001,0.8656318315983571,0.52470807752151,-0.985689529742463,-0.7087743116747507,-0.8414325148965693,0.9820129813488356,0.9423524954238252,-0.6837317162409869
21,21,-0.6242197622059518,6.425922833005841,-1.0,-1.0,0.8316420855021411,0.7056575204663731,0.8794485802286918,-0.9919932771567306,0.992086386899076,0.9000579995693716,0.8249977538451576,0.6602286322329776,0.5151750575029539,0.7855823664748596,0.9378591247163213,0.7152666124386649,0.8667010062969425,-0.9569329665933628,-0.5675373067996622,-0.95507829467306,-0.9230023847296276,-0.871716524821684,-0.8843067939568735,-0.8341805049365245,-0.9864984271902654,0.9026728577908569,0.5246616635979152,0.0695078031934356,0.9745745462462523,-0.6494806288073413,0.550125745184451,-0.6968089318431396,0.7699059277542357,-0.08046183953601549,0.9276366294431173,0.4760921124739527,-0.9108959855625371,0.7794716482913309,-0.6434441714608385,0.8839475933629993,0.683231518734531,-0.9748730973636415,0.7834440673046462,-0.8261482560350892,-0.9735838169399997,-0.666353104318218,-0.7561444195205506,-0.7817941296523492,0.927357849603967,-0.662862835162715,-0.8140898568651322,-0.9862976384317372,0.7002917091252605,0.9458593338261898,-0.5893704859564941,0.7209697209909378,0.875770962406726,-0.5460154177566025,0.9621570594471957,-0.8288465749219909,0.7312583033596111,0.8818146222889186,0.9815713131196614,-0.939673841115833,-0.34659126845752913,-0.9383183020422962,0.8131166193127033,0.8057080222877362,-0.6242197622059518
22,22,-0.9893384424736509,6.429186364765063,-1.0,-1.0,0.9057772210547568,0.9636625616032941,0.7756892077712099,-0.8107544103653059,0.7871414313003311,0.7957875815375672,0.7709401596832155,0.6289001614300083,0.851153391784058,0.77014808898076,0.5069014224881238,0.6840204210324148,0.9653199435910634,-0.90949051344575,0.040302164581953334,-0.8094314750098144,-0.6717648040632224,-0.9626153223320524,-0.999965604763525,-0.8361425792157796,-0.44915691929120577,0.9411648060702942,0.4952615185189335,0.3806898083233925,0.9689390733461192,-0.807467605975041,0.7194111908529233,-0.8033616885301903,0.85134917196681,-0.8127276114243404,0.8192242531378378,0.9553834293861476,-0.97718444185919,0.8832508474229939,-0.8470473262683509,0.6414344528447167,0.9038517623763604,-0.9341022732280972,0.5242256944257614,-0.9873460413240154,-0.934446747182306,-0.9390685197125759,-0.9362811796948523,-0.6714343038227701,0.9354536308157262,-0.9475706625641728,-0.7206879009455114,-0.880503710087578,0.9621654403017068,0.7625702600949947,-0.6614754996936739,0.9193988688427084,0.71218386705267,-0.39930476713891727,0.9125780674702897,-0.8081281651327246,0.22624501847239178,0.9533387986976507,0.6939227919791402,-0.7482600404634745,-0.54715940481631,-0.8372841099218297,0.8145290476570421,0.8868147130322724,-0.9893384424736509
23,23,-0.7587184189610356,6.526171752365271,-1.0,-1.0,0.7705324072178659,0.9056591485204302,0.9788460162118398,-0.934760273263145,0.9360568442592355,0.9478518607228072,0.8047065069666544,0.717128014917587,0.7369617406669068,0.4643597718218045,0.8356783827816034,0.5816097297004129,0.9586628350757722,-0.7205009495663273,0.5036832887782476,-0.9367519901869161,-0.9680652325934993,-0.9089844946559511,-0.9052825649847914,-0.9972984464360728,-0.38514305177225155,0.9428817215975419,0.9954578317849836,0.37887101694977143,0.9236425010852461,-0.7237336867205386,0.8830892517724965,-0.9114395035560409,0.8908084994082383,-0.4703015776978275,-0.04009598665928439,0.4727164722464715,-0.8387903163210453,0.9531492782843736,-0.9930502357758381,0.9051089624962287,0.7892694954474703,-0.6229128002613371,0.9453904692657935,-0.5554607807461196,-0.8530425753023752,-0.6828591112831139,-0.704773898364095,-0.7687464084926707,0.9943086801094987,-0.9691508919472842,-0.9458137910453135,-0.893080866239985,0.7249637877804775,0.5757089499879372,-0.9597347304807383,0.9852067098992796,0.5059388202559219,-0.937700968636318,0.9928757516726794,-0.9623549340775205,0.48420539178169186,0.966246697986496,0.8350812658646533,-0.7676825664922675,-0.36096992488164503,-0.99978428778627,0.7464031628659598,0.7727378920870269,-0.7587184189610356
24,24,-0.9859712209818459,6.446112972412431,-1.0,-1.0,0.6558830966095086,0.948641395014443,0.7316003437366358,-0.9219959097899011,0.8510262668179344,0.8712771316511931,0.9057881715465648,0.9138693239963871,0.9896825744657853,0.5978280504310645,0.9992040297719944,0.5695516555727864,0.9326142451252624,-0.7423525741753139,0.5263617261202258,-0.8777944590832671,-0.9238988584848767,-0.7505430851124872,-0.7961261492943857,-0.9427157180982542,-0.30229197255381973,0.8222971569377765,0.9656144949402057,0.8644540197910744,0.797145272876211,0.11927042671473977,0.8918231427270455,-0.794126671296187,0.8105979603981872,-0.946753573878492,-0.5680163578337681,0.4825397043460826,-0.7888887527581887,0.9223064142129925,-0.7764512898885307,0.677250636438136,0.8527570542455138,-0.9181272968575186,0.8609148688783047,-0.8033465155334962,-0.7205588113161734,-0.9734131408333875,0.045944275763533104,-0.8992031832802541,0.8009771380361603,-0.9337543777117103,-0.8673368731328445,-0.915580065528856,0.738923519272153,0.8436615552766931,-0.8365613340274152,0.9200957805761524,0.8125717905653402,-0.7483706628668383,0.893072097838229,-0.923615490093007,0.6865884202607428,0.8369198913854579,0.9854889311050843,-0.6420349577602078,-0.0817497306959849,-0.6314131185061437,0.9638509721746122,0.7491351550183782,-0.9859712209818459
25,25,-0.7338262574368839,6.492832344701061,-1.0,-1.0,0.9917127000368056,0.964163827500576,0.9414605197241359,-0.8040481202086855,0.9827015860008557,0.972069237992006,0.7875026745690099,0.7754523415978235,0.7746957669609978,0.9138137571070075,0.9967861484361951,0.9997250051594544,0.41528610030375274,-0.6403159317805299,0.4386502510253949,-0.9656776520540467,-0.8717438220386975,-0.807542264689094,-0.9658236375143137,-0.5644209486119944,-0.391800186792296,0.9462567979370571,0.5043150428520581,0.968025527171118,0.7610140952247479,0.12464051358373127,0.6469291881771522,-0.8292091555091565,0.9069709837501607,-0.8996244240916947,-0.3207039884336199,0.6374569411421511,-0.48342312159614764,0.7287066204045063,-0.9003216732892767,0.8354631435701768,0.8162914014186864,-0.2796667190918859,0.8645033644992905,-0.552657130058325,-0.9859690275963198,-0.9510041536959524,-0.8651172650309462,-0.8411910633742536,0.9755563719608166,-0.8419331459361574,-0.9307936644053276,-0.8279634641172757,0.9608165390692518,0.6448939714633718,-0.8382425067307911,0.7764339505357691,0.9244984203371495,-0.9480240096752767,0.8200335693606524,-0.7623490892671922,0.5701273356035144,0.9231375739066965,0.8890825268022332,-0.9054023996925187,-0.32324969924863034,-0.9414827659621506,0.9123796626333431,0.9052198296769776,-0.7338262574368839
26,26,-0.9365715867382471,6.646215024072488,-1.0,-1.0,0.8361326157584044,0.9094513744909793,0.8199967850410346,-0.5385048642141272,0.9201804276026957,0.8817711490563923,0.8560308533617638,0.8128134274035353,0.988067422466862,0.7343473491755342,0.9916453352220971,0.9757265997845299,0.9512989162665559,-0.8480585702717555,0.9891184209359363,-0.813494223085732,-0.9384283056049294,-0.8797193910797736,-0.8719775574577885,-0.9152733794892018,-0.708237972636727,0.7768639309299292,0.8978029362509226,0.8370320296089354,0.862692584710248,-0.5358251272156536,0.7842402331764253,-0.7106133028415857,0.8928265621125329,-0.9481023117039333,-0.04843672947185956,0.5941742660017382,-0.591105833544598,0.9511815207556692,-0.8892101502362588,0.5116669473885836,0.7842115706487135,-0.8836489570862955,0.7474303041093047,-0.4145645853024395,-0.7887643583878314,-0.8724235496962982,-0.6990900663048281,-0.8506625578968561,0.8865119083653363,-0.7478404438581658,-0.825057688234466,-0.892754352648057,0.7417752338312771,0.7424593989924965,-0.9358503322417157,0.8679103341783003,0.8435712204699497,-0.9741276754879857,0.9339305584391382,-0.9877707588615283,0.9744969127444276,0.8600822305120054,0.9318489367977226,-0.6672908709177259,0.6908521605636202,-0.7996901256566916,0.820678373574546,0.9997983515886253,-0.9365715867382471
27,27,-0.5915438323349651,6.72471933008035,-1.0,-1.0,0.9988270978301783,0.9780560278879451,0.8177633256228356,-0.826671960830196,0.8632817228259164,0.8933968400624202,0.9713944175331447,0.9393453510480292,0.6863884570947965,0.9328476892063469,0.9877306884279102,0.8604793256749117,0.9710596996795688,-0.9601466422299492,0.9217784867467844,-0.8037764392826174,-0.8122276714542389,-0.7957956544919265,-0.6978597445549275,-0.996840293915759,-0.9051702284974611,0.8344641013345231,0.636931872402525,0.9345059065406658,0.9796328715542764,-0.6080386626327674,0.7018896381157409,-0.7807199019603727,0.7502149157009166,-0.825941788955217,-0.7713690352063068,0.7128481445400842,-0.5536570970121925,0.8291335112753866,-0.9785971738535056,0.9638354041831416,0.9181706339376042,-0.6479935364345678,0.8685514975452753,-0.7909173115709023,-0.8195010030143539,-0.8306523062158417,-0.9063366890394937,-0.9832770713228185,0.7311817042473967,-0.936461279640264,-0.566224534715916,-0.8869092006852484,0.91888524217541,0.6790233405049635,-0.7602603265814896,0.7068279115288711,0.75911624531477,-0.5928522423125384,0.9281261756815409,-0.9841105686784561,0.7511426010511424,0.9384047487801825,0.467302004027435,-0.8138583264265803,0.8412940568208169,-0.9777433503553247,0.7429756354619088,0.9518138428726686,-0.5915438323349651
28,28,-0.9782826527171871,6.416530971083068,-1.0,-1.0,0.7783689789345614,0.9511420725937461,0.8456008318523838,-0.896450593220536,0.782678153189152,0.7608371357150805,0.8519402232884175,0.7081409974853878,0.6892959467604576,0.7945039041587854,0.656044521923485,0.6969795543757877,0.9821574578131194,-0.8472350293704465,0.8518679925147303,-0.6945547405127712,-0.9688847929121959,-0.8269468065444031,-0.9322807677279967,-0.9376340638618418,-0.8417966277310939,0.8348100868468049,0.4606635586092806,0.48975893550960103,0.9570716951905589,-0.39977156458585383,0.6872360935984152,-0.9956514050496877,0.8006363918897499,-0.3769354291080268,-0.8516308016742925,0.9122096009849283,-0.35087882905009404,0.7804008962316391,-0.9193271892283728,0.8886519991194867,0.969400142769944,-0.8527210138158146,0.6926290400437228,-0.9006641044721945,-0.5974558443700538,-0.9232307570297702,-0.9171657921945462,-0.8381764087605976,0.6414632077801854,-0.7628643034139594,-0.7287518564854352,-0.9035104006970784,0.7599539686594874,0.9798311334277421,-0.9251353343588566,0.891491988255515,0.7407170174915857,-0.7467083162057572,0.9733482387330734,-0.6807085207475656,0.817843077004929,0.5179612553227371,0.6396690531796655,-0.7666768419070052,0.6082425113880721,-0.8730454487533141,0.7838071792225016,0.9475772515203821,-0.9782826527171871
29,29,-0.9928912866953414,6.63295448032898,-1.0,-1.0,0.9372842140101272,0.9015732308870329,0.7855820719778661,-0.8368358581836297,0.928467884692287,0.7180014325799169,0.7892190092300304,0.8724938006045466,0.6558960127762934,0.9213211821656229,0.8897570562558732,0.8043592944674591,0.7450146794999819,-0.9031666584067848,0.8395070201926265,-0.9804694061141249,-0.6778857343520359,-0.8153853416677483,-0.5385310721369104,-0.9936050921301964,-0.7438337218546013,0.9320624439716254,0.27614807713156125,0.8896939065173137,0.6988718167980904,-0.7199035824522104,0.9530465302626219,-0.7817010853598978,0.9358542062974884,-0.29279938975155034,-0.8036286728417547,0.9998962152491275,-0.866939180178741,0.7533368894871009,-0.8711030378149338,0.8653500234066731,0.9199320108544959,-0.9965462470003406,0.645055699610331,-0.7134484444150502,-0.9241143279143833,-0.7073666367386503,-0.8306486573872763,-0.933756011015876,0.7977015767163254,-0.9046534794562849,-0.8322466789569685,-0.848721416018174,0.7360405891111305,0.8299862461281288,-0.9280051394187319,0.8543426543650283,-0.07879723635013547,-0.9785196718901075,0.8882291924692631,-0.8923124526151417,0.561149085452488,0.9984847731341855,0.9845298232147723,-0.8779518121204928,0.09040289145751748,-0.9921544404444904,0.9713103402932388,0.9553403982932442,-0.9928912866953414
30,30,-0.8914180612365217,6.474297899427313,-1.0,-1.0,0.9388482674855818,0.9357381471001558,0.8989504187950754,-0.9957863469160517,0.8009642543722206,0.7744511357755242,0.7825876922874955,0.3936479965168702,0.9426832826201457,0.6753791347690361,0.9083934171999823,0.9939634684046927,0.8107762339438267,-0.8943120566799792,0.5249392497734356,-0.828384775976128,-0.9328506626812207,-0.8952057434628874,-0.8241262083864922,-0.9753619858850961,-0.6545397624236219,0.9492288567858904,0.9612765389393261,0.9073347661431894,0.7938627187935142,-0.952029124513122,0.864100393060473,-0.8009846429353944,0.9019838245678634,-0.5755952589276638,-0.22658034130867158,0.5386929980284512,-0.8797786205840205,0.7578035468838218,-0.953892527685507,0.2864624362054878,0.9628601590275778,-0.8354685019515311,0.9495051143553699,-0.8994751095523164,-0.8752649300063453,-0.862037213335555,-0.8937687039361999,-0.9473812961650525,0.7887925076883295,-0.4639975018278654,-0.7670510268845492,-0.8184789378972352,0.706592736816402,0.824727009221553,-0.34698521120284,0.6908977723892596,0.29768969591427275,-0.6653927858747448,0.9095771487175743,-0.9311869316719452,0.9193155045253643,0.7842136644279406,0.7922517835248195,-0.9136306601429224,0.09662947150729218,-0.6775192125691318,0.850960032435709,0.9427541908245356,-0.8914180612365217
31,31,-0.4221181946855799,6.699891739643051,-1.0,-1.0,0.8519669593362909,0.8579086504480795,0.720212042491212,-0.9914122221322357,0.8595698474229874,0.8947860856403071,0.9486816720270324,0.9367765577807188,0.8140053507020097,0.7505312863505003,0.9803360534340335,0.6433580055873389,0.9940850269073538,-0.9992650977407374,0.6841159225936121,-0.9700349632739096,-0.5344744015658964,-0.9790164007492886,-0.9987727598365277,-0.47247482169475896,-0.7114005737422411,0.897305126495673,0.6574307735245402,0.9891974430671687,0.962111076729015,-0.9168502105281757,0.9763874930847596,-0.748797541386615,0.8688075152178911,-0.7521174973648546,-0.28764238559108285,0.9671206232866282,-0.9511425934522857,0.9409806212756398,-0.8870877499441319,0.5204062221329624,0.8584121997089493,-0.9602282228500849,0.8697177238809288,-0.8305934357218745,-0.9168360559771007,-0.6219036701067159,-0.8314623196155707,-0.8123304145198516,0.861902827951682,-0.5610181013237433,-0.6613204327829338,-0.7815228984550209,0.9610372358664896,0.8597226838209648,-0.9064243549965574,0.9334572471327225,0.9855812751570122,-0.8065483689199411,0.9381960862130243,-0.9578407917755762,0.7310965177187363,0.916802221985388,0.5635661874444583,-0.45574951549248893,0.2942320471270894,-0.8677148824992045,0.9966224503600075,0.8124013331342743,-0.4221181946855799
32,32,-0.8145763556110897,6.473064135135592,-1.0,-1.0,0.7831660391621451,0.9847605762623219,0.8331907589925744,-0.8601570382101755,0.8942780507147337,0.9137040172170012,0.9601311437195563,0.5316348941284604,0.5170264875391154,0.9226737267702573,0.8487240319033572,0.8821221128370035,0.7902743672531044,-0.9831002676700665,0.6120838802576838,-0.8381177126356025,-0.8179698190311738,-0.7574749025048773,-0.9155101144721813,-0.8633519943291214,-0.8183812921314759,0.874158563235947,0.8569246139862451,0.863366261434794,0.8262960765152012,-0.808540947337175,0.8648038068373882,-0.7944178702051885,0.9817023783512582,-0.5273661081060963,-0.1860282319308787,0.7261206380469141,-0.8483050509741484,0.7196033673685531,-0.8563726979841491,0.3705332774726961,0.9649530229273369,-0.8020839173848073,0.4066479031088737,-0.9896783127958881,-0.8619542358191605,-0.5890163518864866,-0.7821730185200662,-0.6536777287189972,0.8948786460221423,-0.9056283270162563,-0.9193869734266444,-0.8918141398211437,0.9040522968026883,0.8952903912893169,-0.9798932800858777,0.5330278182407433,0.9328742598520042,-0.6109443591574527,0.734697013129876,-0.9461921301001356,0.39829891852164445,0.890877858811999,0.8428624482739733,-0.9347334474280267,0.2658529007657874,-0.851965391610265,0.8738615950930089,0.802218098458963,-0.8145763556110897
33,33,-0.8525292066973602,6.523046052029257,-1.0,-1.0,0.7892647978286753,0.9446575791198213,0.924633389262727,-0.9825304178912058,0.7529127984973201,0.6255462401927874,0.927165446477745,0.7247125642661069,0.8625850807806872,0.538902205934783,0.6015664515931869,0.9003009580526872,0.6912097259421361,-0.8940991784971568,0.8764812885078701,-0.6310459045583126,-0.8792961723564853,-0.9031511891144992,-0.8591815418264402,-0.6360904595193064,-0.6847229802791044,0.8489838637186113,0.9474591301015751,0.9719958505787161,0.8187353573293858,-0.9077727751017303,0.7994856528210859,-0.9437809611487671,0.9704093839110444,0.5022764683842728,-0.9293115182461553,0.791945858900428,-0.5474649263800639,0.9932179338707514,-0.9750710600549555,0.19602602496254767,0.9970058026922004,-0.9242303826242793,0.8980985697563763,-0.8794279981176222,-0.6337054092985064,-0.5719882573438881,-0.898411935995645,-0.688861982703348,0.6808846544282874,-0.9306080666470451,-0.6061983958386623,-0.871235639644957,0.8440718076781248,0.7893508282466304,-0.9402250290910596,0.7490281802251815,0.6239623692087346,-0.7884630153062911,0.9881051598126325,-0.9764859953550347,0.8785284885026594,0.8165705514026036,0.7754640227975839,-0.9256767908404826,0.23134854767960208,-0.3952704324621293,0.9624977047152652,0.9074910964227625,-0.8525292066973602
34,34,-0.6151513523346452,6.374466856863705,-1.0,-1.0,0.5584629497795408,0.8236281511372043,0.9684392452171764,-0.9033018014285674,0.7236894377979795,0.9577612292062143,0.790620048368389,0.9743386316578498,0.4813201372607113,0.9955538153485688,0.9449696415563986,0.7802848440455601,0.7385848171774171,-0.8753529886553386,0.9184410474562967,-0.48955518435574097,-0.8746804057299405,-0.9649074363640662,-0.727984117651636,-0.9166995414817045,-0.19615281967025458,0.7922968793655564,0.11940396300015439,0.9645963588511135,0.9993215869170058,-0.6450911383103151,0.9185534055452229,-0.8988674579926389,0.8501463530909117,0.27883658071913914,-0.4010463823245918,0.6418329210023433,-0.889287392056189,0.846982339146992,-0.9787798352962347,0.8349562003721713,0.8336202032666327,-0.9853645765822228,0.49987496890337857,-0.3965812669042063,-0.7608801661592359,-0.7823933580612777,-0.6502493936237852,-0.9853223347522153,0.6582385442666414,-0.9881356768415293,-0.7664003652706031,-0.8389287391984033,0.6736805102019963,0.6476569493063542,-0.8545441544185327,0.9587503896021463,0.9580748331981577,-0.32122424677791683,0.9060463653083692,-0.7920960576747,0.7940918869595355,0.7655851156759307,0.8070034191691482,-0.7035190470126136,-0.09629257496387494,-0.9628172636255478,0.9844946970817373,0.9246824015629291,-0.6151513523346452
35,35,-0.6412201239327588,6.325687096522821,-1.0,-1.0,0.9696024337454752,0.8690353162744451,0.6919240679375203,-0.8248492418519912,0.9670868282296315,0.8119510134520742,0.8933482776202553,0.9933425665898827,0.0993526375447435,0.9778200188092208,0.8687582143377419,0.9084058921142719,0.9490705543664907,-0.933224010375814,0.03150105063861181,-0.8726983719266466,-0.6426441674968155,-0.9117032004680145,-0.5411475889256334,-0.9253768638504318,-0.8840441662109906,0.5975314711660705,0.2811736046121538,0.6191930531690569,0.8322391982810879,-0.4193007369552685,0.6890588063994674,-0.9767445976924707,0.9716183687917372,0.02678541433314796,-0.3766958512757568,0.7846017369128473,-0.008649716058439144,0.6124988685523585,-0.8857785762038957,0.36768991188981265,0.9211529752987407,-0.7453224783659591,0.7199755282606919,-0.9434144628518403,-0.5870775554527581,-0.7500350470488346,-0.9216888360659491,-0.876702771317964,0.7670854450612019,-0.41784411778802405,-0.8738352270705629,-0.745358397085682,0.9308391772010451,0.7843884271026478,-0.7905755088318598,0.9922810170324796,0.8036224193920862,-0.8042163087561818,0.8880136626691444,-0.8964925386529378,0.9185408041058871,0.995738993391619,0.8597148058650241,-0.7686018708479452,-0.3577505159880219,-0.946950158854662,0.9663160906750354,0.9443119713942316,-0.6412201239327588
36,36,-0.8715254798291192,6.677446179315742,-1.0,-1.0,0.905481462397853,0.8813562563230056,0.8916669068748417,-0.8288488590679419,0.9695123764804259,0.9386438554563921,0.7221516505850698,0.8866376781658074,0.4222343827550973,0.46261549304396166,0.9008751613427723,0.8620921370318522,0.8328927972843063,-0.9383739077894084,0.9680417593664599,-0.870986147844514,-0.9791000171310292,-0.8732521001770811,-0.9149229192992605,-0.9762661615277181,-0.7636452951324119,0.7272807931890801,0.8780756271985303,0.6393432750856782,0.986932865254643,-0.4355476743534431,0.8369679932983543,-0.9122780191412772,0.816588600338293,-0.6242388141408174,-0.9259564891944847,0.7269407500496412,-0.8932275479422535,0.8553637256825091,-0.6602093342528511,0.9890360404360223,0.9190450434348221,-0.7084885172451125,0.669282511634602,-0.9499171963674581,-0.9984640647975993,-0.8039445063932869,-0.9307294690190424,-0.5935252251655565,0.8594947238667427,-0.8859338130092635,-0.9418826909391811,-0.6674399386879527,0.8357667442595744,0.9711454020301402,-0.7062851922387787,0.4818732741036635,0.9675171993349512,-0.7807135252226953,0.8435919379327803,-0.9406161046605861,0.7720502766887753,0.9602775108082424,0.9593650874545161,-0.8708077455425953,-0.16785073648645338,-0.8102325775171889,0.9643332835550209,0.732903166960429,-0.8715254798291192
37,37,-0.5338302354744315,6.696708366943558,-1.0,-1.0,0.9702601367223966,0.8543010750465677,0.9781811261205582,-0.8246703257840945,0.9002756400299363,0.9765012361148137,0.9281045774574042,0.9852809164084658,0.7073264625711235,0.8674293510929685,0.5064064117470911,0.9558798923258083,0.6454870262423938,-0.8440075617379343,0.852423414279476,-0.9350703210166561,-0.8091599212029346,-0.914453289950814,-0.6182332938969295,-0.8711881493861124,-0.6539328765332088,0.9541754279630855,0.9637003979835993,0.8089441128120818,0.8791441721055344,-0.94559975836385,0.9687727676106184,-0.45563898253687235,0.8812416722380882,-0.40402338700751933,-0.7142961742406556,0.9312094794981525,-0.5755799683055506,0.8230046175253376,-0.5234156709358251,0.8487475439693886,0.9948322454371061,-0.9703928179372658,0.93879625617261,-0.99507324125512,-0.9035726220130802,-0.7256706516240378,-0.8894846305340292,-0.9983028139239132,0.7687402299809616,-0.877671726530032,-0.5865102945092389,-0.6636394146335661,0.8636445333213878,0.8482986611461312,-0.9851833546439788,0.9497104499753384,0.8891460565652065,-0.6922468913864914,0.8462413303398186,-0.7964919642462337,0.9586805651104964,0.8956771110771001,0.6474284239201106,-0.7792119301245647,0.4400819489526129,-0.6293894035244073,0.9784794735839062,0.8771575102600929,-0.5338302354744315
38,38,-0.9729820008502448,6.564201451871797,-1.0,-1.0,0.9366732736266358,0.9689002993812252,0.8460995035827765,-0.9879572039660447,0.9343988012363154,0.7704664483984835,0.8599656383507424,0.8234504234842901,0.8326289253513719,0.9137621321834906,0.6845383320176257,0.9210274176013002,0.7638310164145592,-0.8693556670491733,0.587973121777396,-0.8303819247494106,-0.7469018076504961,-0.9591538650750757,-0.8445867832905076,-0.6862795908306663,-0.9496233750742673,0.9693683532620186,0.9479040881794729,0.7153788192853655,0.5002670652526109,-0.7476246212060208,0.8893054045817776,-0.8249117446181284,0.9673287476514258,-0.3800165250373474,-0.27414976961285653,0.8600240289030556,-0.9817189847996826,0.7862190203539958,-0.7299554037381872,0.9934176729832346,0.959649519966518,-0.8840289283897551,0.4887137891775553,-0.8370973570748379,-0.8380875896365434,-0.9018415238868345,-0.9043499093568257,-0.8317414946609267,0.9948966658414178,-0.981522967456128,-0.6552801259000214,-0.9403062983262844,0.8449635231810024,0.22758974138133403,-0.850414860697579,0.8606033040178028,0.9327913959811731,-0.031232383434063926,0.8492439860941192,-0.8459862878335573,0.6597029083513163,0.5490339466708895,0.7016888780789907,-0.8492884260609124,-0.9401984526758644,-0.7136191558619109,0.7881770550879246,0.9215625022000801,-0.9729820008502448
39,39,-0.8310957454687676,6.594856449661242,-1.0,-1.0,0.6222825130557759,0.9309738618757972,0.9964002989549989,-0.7136371963895363,0.9249911792634016,0.9096702490253215,0.9652232066689553,0.8371756900836895,0.6045364766386362,0.7086757054185477,0.7003655980654883,0.758211296922274,0.945337409385918,-0.8722866628359616,0.7616140135314508,-0.8948752630175434,-0.9887667117642666,-0.6591060020272899,-0.6093930687802369,-0.7818330951708502,-0.9180258760232243,0.4018710559799893,0.9171681087134063,0.7025743752933874,0.5567836258213047,-0.39118518102747235,0.9801158899734478,-0.9670986359040069,0.9827362958508568,-0.9578289230999513,-0.4027003601457064,0.8544595692839367,-0.9946405058227414,0.9488580674335614,-0.9685076341040499,0.7021368105278253,0.6435543689672254,-0.9533398687402972,0.5594982408023337,-0.8406096279873454,-0.8505551604303981,-0.8769128915831207,-0.9620330417201886,-0.9210777456312389,0.851425526597827,-0.9280549813394394,-0.8958253940501573,-0.8156316060115483,0.655671518963413,0.8191330033926039,-0.8675939077501389,0.8994916715734825,0.935058440676861,0.43163286352954044,0.8827668323989836,-0.9073261296713266,0.9716481464180058,0.6629419216825365,0.8537152639879827,-0.8682495819206162,-0.30439972622696254,-0.9455305210240765,0.94621740447981,0.7252785787076316,-0.8310957454687676
40,40,-0.6474348102973932,6.52993541457259,-1.0,-1.0,0.8325635335008865,0.9313502525715659,0.94106541204968,-0.7725706722365677,0.6666541542077431,0.8994695465025497,0.8829775157206563,0.7271237656648544,0.8727810082914863,0.5662894525723504,0.9256394164614464,0.6286979870262307,0.7094675804411777,-0.9431309056830282,0.8307346082986422,-0.9779180349710348,-0.9516230278657454,-0.746341236655263,-0.9937006728749529,-0.7044048959260018,-0.9746913422488327,0.9367978509185391,0.8276584985995088,0.2976803624199134,0.9547552250340994,-0.9478244806972927,0.702637503045894,-0.9281991763253261,0.7081137954926078,-0.70187772393447,0.04012405156908838,0.7234671203479429,-0.8758783021958312,0.9903593848213168,-0.8058880885807862,0.46233236389233046,0.9494927239480478,-0.8829073553653108,0.296758376487158,-0.7983027158779971,-0.7879202823435714,-0.6525759324497582,-0.5236669650387976,-0.8614850031301078,0.967245295107881,-0.7275348909687782,-0.8470781748441665,-0.9463845790531336,0.9593001616800716,0.7473844124554456,-0.9158140731432409,0.9459744818240751,0.9700797765734981,0.8247818720624897,0.7375143647162368,-0.8807485810332444,0.7731539246322914,0.7659929390716846,0.9486322044786029,-0.7124265894485617,-0.47629589028475966,-0.8498529324084485,0.9166370234948698,0.8580571536112843,-0.6474348102973932
