accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,response_norm,route,std_1,std_2,std_3,std_4
0.75,150,0.3985352310819309,0.26022191931110716,-0.847167580097793,0.4619078440834829,0.26022191931110716,0.8163833178393803,1.0398552207062468,0.6943923613273538,aggr_T010_s050_b10_lr0005,0.10104364854983724,0.8551145262918983,0.8628721239348948,0.10457290890891535
0.5,200,0.2455628517883421,0.0347604485096098,-0.7286320427858429,0.5183645699954057,-0.0347604485096098,0.8520613687212384,1.2016184387369226,0.7112138202739907,aggr_T010_s050_b10_lr0005,0.44829172184141464,0.7130464232475361,0.872883794420514,0.110102632105197
0.75,250,0.34103658715282353,0.1387197579278391,-0.8338221668718679,0.4057314099837119,0.1387197579278391,0.8448677818727374,1.1315277543197557,0.5970712765891191,aggr_T010_s050_b10_lr0005,0.0896450281101097,0.796580259108351,0.9163182656138186,0.1293055984122599
0.75,300,0.28472436933208084,0.25792288471858854,-0.7845423233057479,0.2933047692632991,0.25792288471858854,0.7417714417146076,1.0325715899473618,0.6683930097993305,aggr_T010_s050_b10_lr0005,0.10696681741830703,0.7833653831206167,0.8583289830687336,0.4341150693536632
0.75,350,0.10415409118612518,0.2486910307295995,-0.8426403797745278,0.2711174802722267,0.2486910307295995,0.6937299523502817,0.9973045241092128,0.6624014011471359,aggr_T010_s050_b10_lr0005,0.10174260748398943,0.8942468102452855,0.8639484356122842,0.3069354622831489
0.75,400,0.14724082646832198,0.11825983123178496,-0.7842417893177704,0.1529192922335965,0.11825983123178496,0.42945590392858973,0.8962268093606326,0.6721455467790666,aggr_T010_s050_b10_lr0005,0.144885131718368,0.8742587410791943,0.8685065765740044,0.6667897770801217
0.75,450,0.2153102079056516,0.05734586999639265,-0.7513012276469005,0.15163886818734287,0.05734586999639265,0.4432108815104234,0.9382555366658356,0.6288315194319086,aggr_T010_s050_b10_lr0005,0.11915346184854751,0.9140393902043341,0.8620603209908155,0.8041245801131697
1.0,500,0.15570043714622525,0.07125399124992857,-0.6262823835217176,0.07125399124992857,0.11606541111454582,-0.0714239440971135,0.6614569636649135,0.7031849234561799,aggr_T010_s050_b10_lr0005,0.4794732875998917,0.8968425237688518,0.8740237625329973,0.8204738332706994
0.75,550,0.12290002318565729,0.12888474211783688,-0.6412520001997496,0.12888474211783688,0.2991672763815588,0.26920860374531563,0.747399726547841,0.6090595020887052,aggr_T010_s050_b10_lr0005,0.44890987847302205,0.8616454108963149,0.8492128025919526,0.860507076402441
0.75,600,0.09486166064532534,0.02060455589708765,-0.6459763301588981,0.026696675328141795,0.02060455589708765,0.08215075676748106,0.8007294542317567,0.6414087746810595,aggr_T010_s050_b10_lr0005,0.527627871163166,0.8584088674607,0.8572800049985957,0.8780078107139588
0.75,650,0.11500791645816363,0.11033020838128343,-0.7480706257157242,0.13410514482766528,0.11033020838128343,0.1370794567368542,0.7244260847232639,0.6979980006509496,aggr_T010_s050_b10_lr0005,0.1452286406994519,0.8472047830403476,0.9100117139580431,0.8831195632532374
0.75,700,0.2659418994084841,0.02863830308779604,-0.7790371381560339,-0.02863830308779604,0.15994381699630678,-0.10537991115197698,0.6532402097166989,0.6539520317162145,aggr_T010_s050_b10_lr0005,0.10403861119719182,0.8637619010562647,0.8058949438301902,0.8647866358217577
0.5,0,0.0,0.7903837333729636,-0.8188934029705597,-0.7903837333729636,0.8795652854050034,0.814664476381442,1.6364462986336015,0.0,aggr_T020_s080_b10_lr0004,0.134118533846663,0.1149809449141146,0.06677734257647355,0.10446247221630528
0.5,1,0.5187131491023869,0.7071821448705636,-0.7071821448705636,-0.7815310561256629,0.8357723364594104,0.8268865631628644,1.6560201100899619,0.8664520550094416,aggr_T020_s080_b10_lr0004,0.25100270926872864,0.16268044725450656,0.08820925274061138,0.17531462552648264
0.5,50,0.46057514379831993,0.6959828360797834,-0.7968245192850115,-0.8397466234354285,0.8177331782091347,0.6959828360797834,1.583881722252199,0.8111821364262704,aggr_T020_s080_b10_lr0004,0.15899812373620736,0.11044946586422284,0.15957421668389116,0.1570596462652128
0.5,100,0.39084706790796464,0.6487143745670024,-0.6487143745670024,-0.797211251031845,0.7387408052740354,0.6901462963267351,1.5695551853217853,0.7832277616779392,aggr_T020_s080_b10_lr0004,0.24152277279301573,0.19118381690657815,0.13422477653820594,0.18207158736127654
0.5,150,0.3088306748927266,0.5743303753383243,-0.7469724460081774,-0.5743303753383243,0.8085336038100867,0.7129591728527243,1.3783568956305587,0.8171448598831577,aggr_T020_s080_b10_lr0004,0.180903900526305,0.5425708932078351,0.14953919488562,0.19922757000098815
0.5,200,0.24695323340433087,0.18470968506457933,-0.6112712118208973,-0.18470968506457933,0.4306031445231872,0.8318054285367337,1.3085927539221345,0.7772123397221935,aggr_T020_s080_b10_lr0004,0.1664186831236967,0.8180609429366064,0.6548574638282149,0.1770993138041347
0.5,250,0.2638840232540801,0.06772044196037302,-0.6393058599109583,-0.3364118040838903,0.06772044196037302,0.7341374973212709,1.4481187016858936,0.7059615945647494,aggr_T020_s080_b10_lr0004,0.19196035082979734,0.5994565271820499,0.815686211159063,0.13881308133351833
0.5,300,0.29872029063670097,0.2968755293574589,-0.6180514508581453,-0.2968755293574589,0.6197851124374983,0.7337233963574491,1.2445327521597829,0.814626868617128,aggr_T020_s080_b10_lr0004,0.15878367462614984,0.7060935878905804,0.4080969664506206,0.18748914101907868
0.75,350,0.2798045070923705,0.21789551582454456,-0.6393470653204903,0.2551168771972124,0.21789551582454456,0.6456089150386141,1.0011593828378238,0.6880513481747254,aggr_T020_s080_b10_lr0004,0.3083326337133797,0.8010265544827297,0.7386334731939931,0.0943405168629288
0.75,400,0.26395171331627476,0.15108506181449213,-0.612910059404551,0.15108506181449213,0.16230108015705386,0.5677297071754254,1.007502777362769,0.6669046199851737,aggr_T020_s080_b10_lr0004,0.17007622112530296,0.7739502752296995,0.6118599561089413,0.21399276140479034
0.75,450,0.24030799411731932,0.26184178916412654,-0.5479224980828942,0.2773273802439517,0.26184178916412654,0.6961547718005264,1.0371120843026986,0.6494734860199812,aggr_T020_s080_b10_lr0004,0.23821125074582192,0.7328082579956159,0.6767171065604008,0.19952602125308674
0.75,500,0.15594644836283966,0.04806739452717365,-0.6980859445643656,0.04806739452717365,0.10039686047792655,0.570950491063528,1.0686247590606464,0.6308627577060202,aggr_T020_s080_b10_lr0004,0.20239634442832383,0.7917754434180847,0.7897289926307606,0.19662515792830684
0.75,550,0.14418769347292928,0.3313812605690775,-0.6563727736275677,0.5059310292035653,0.3313812605690775,0.6077363592286181,0.8485127595280367,0.6839950580234702,aggr_T020_s080_b10_lr0004,0.27253184905528854,0.6626163829637809,0.6422785177013483,0.2897908180042813
0.75,600,0.23832451450696482,0.275609572271927,-0.7690350104041749,0.29611086674740467,0.275609572271927,0.6817808716514228,0.9754832825916925,0.6441698424129778,aggr_T020_s080_b10_lr0004,0.1729122216195362,0.7274536631694178,0.7247975040426334,0.2499307930251059
0.75,650,0.1724553927837621,0.1417999832741158,-0.5132845379787611,0.17004844311609893,0.1417999832741158,0.5784885261444476,1.0384612059056346,0.6229039678915919,aggr_T020_s080_b10_lr0004,0.36078448208077535,0.764043620663174,0.7268323964340057,0.20208169068957724
0.75,700,0.17836131233918975,0.2823654802229485,-0.5307605071771978,0.4151819293514462,0.2823654802229485,0.6461971448535344,0.9467905552703163,0.5879117222786098,aggr_T020_s080_b10_lr0004,0.27773186856320203,0.6288942136576886,0.6255519699371722,0.22100862937190907
0.5,0,0.0,0.7044299277449495,-0.7357054555799296,-0.7557895917129575,0.8134872492297518,0.7044299277449495,1.523129270342576,0.0,aggr_T010_s100_b15_lr0003,0.1371285402526987,0.12897412911115727,0.11768149015119414,0.14159821684419346
0.5,1,0.2187895316256161,0.7262801036928882,-0.7811117339901897,-0.794684279758445,0.7975384149951937,0.7262801036928882,1.572459356704364,0.8454047902183593,aggr_T010_s100_b15_lr0003,0.17413183911522487,0.12997092972836258,0.1724854990417333,0.1863776241136821
0.5,50,0.20395407048147354,0.7302566354566501,-0.7302566354566501,-0.8048267784602245,0.8834453362465746,0.7871085203836478,1.6343757590581958,0.81831401151185,aggr_T010_s100_b15_lr0003,0.1610160053639954,0.1546196445617915,0.09472330578001908,0.14169898731412311
0.5,100,0.13713287214114342,0.7271201463414222,-0.7271201463414222,-0.7628242243340276,0.8557976925063023,0.823430987977031,1.6319268834582477,0.8183430980406539,aggr_T010_s100_b15_lr0003,0.1449703699686802,0.11705355002034833,0.09095089373680024,0.1384272714954222
0.5,150,0.2208213201608362,0.5084890729018925,-0.7977970656524517,-0.7637099573291998,0.8636056431947882,0.5084890729018925,1.3614253859684113,0.7617459212581683,aggr_T010_s100_b15_lr0003,0.1585260977488019,0.1468514394957519,0.07765650254742851,0.6886850614151439
0.5,200,0.13203780872335655,0.052434521913945174,-0.825036921523849,-0.7784435897801195,0.7651610502257448,0.052434521913945174,1.08906035902679,0.7889108613690974,aggr_T010_s100_b15_lr0003,0.11769713804724354,0.15542275561642213,0.13946514885005123,0.8771233919892546
0.75,250,0.09420098483131407,0.07464083631170777,-0.7852038717955964,-0.8148944026448924,0.8049190200720355,-0.07464083631170777,1.0585813099987285,0.7924697074889241,aggr_T010_s100_b15_lr0003,0.12462054165678034,0.09410754889706377,0.1482971960503797,0.8821662144286521
0.75,300,0.12358780209554023,0.29059641084061955,-0.7713034393442154,-0.7938275915226886,0.6269838804977792,-0.29059641084061955,0.9781285056711451,0.7180130450133347,aggr_T010_s100_b15_lr0003,0.16216042855700602,0.15871226161237345,0.47259869386419245,0.8034853440408558
0.75,350,0.14228219510883405,0.15687374584386515,-0.8448428364515849,-0.7605404724158443,0.3934994281252952,-0.15687374584386515,1.0505703311365733,0.7784247901731667,aggr_T010_s100_b15_lr0003,0.12579030757688361,0.11019550480098138,0.7845253229177623,0.8334579535818645
0.75,400,0.1133435623015744,0.1998077838926968,-0.7164765798709283,-0.8054725867251937,0.25449706659757904,-0.1998077838926968,1.134049749402045,0.7483051685904031,aggr_T010_s100_b15_lr0003,0.47971902867962124,0.16498337368398455,0.8099886762827291,0.8537109684250048
0.75,450,0.2149975865391336,0.17630409335644934,-0.7566494982429429,-0.7334677354502358,0.25175218286719175,-0.17630409335644934,1.0756198997544333,0.784282136930679,aggr_T010_s100_b15_lr0003,0.1267335239299553,0.19132458242170114,0.8027866349784808,0.8532133298212098
0.5,500,0.06758941689849735,0.1522866088425701,-0.4806917793829006,-0.8127256000563546,0.3175616095361285,0.1522866088425701,1.3372854286992497,0.7169929240248473,aggr_T010_s100_b15_lr0003,0.6127369722077273,0.16191803544537772,0.7414451411231502,0.82460510515343
0.75,550,0.13171733954390477,0.11993155941154592,-0.4601566106102257,-0.8078906343232687,0.34544456142659313,-0.11993155941154592,1.1907156782568622,0.7529658416461087,aggr_T010_s100_b15_lr0003,0.6090995766576693,0.11057111183950045,0.7525788881817582,0.8371687446216265
0.75,600,0.09856508350749696,0.14910469360664932,-0.6658743412737826,-0.8137009684572472,0.2940437347516509,-0.14910469360664932,1.155887057421904,0.7958101686682146,aggr_T010_s100_b15_lr0003,0.5187033155571654,0.1434902559620257,0.7642835773791326,0.9324504603315052
0.75,650,0.07762476281277658,0.09484601858494719,-0.4829537469897212,-0.7838353192254948,0.24753199501014964,-0.09484601858494719,1.2087292756183048,0.7837692564214513,aggr_T010_s100_b15_lr0003,0.6523077863030751,0.15889817948709542,0.7581008073401405,0.8521180133420561
0.75,700,0.0800792786335248,0.1284657483441133,-0.6711151682991855,-0.7990844630849785,0.23244692634854444,-0.1284657483441133,1.1733949526294554,0.7715204949204157,aggr_T010_s100_b15_lr0003,0.4931743277836887,0.15487940285213073,0.7992383821462161,0.826418955765349
