accuracy,epoch,grad_norm,margin,mean_1,mean_2,mean_3,mean_4,mse,response_norm,route,std_1,std_2,std_3,std_4
0.75,300,0.3367776874780864,0.8644220440160035,-0.8939359376978159,0.8644220440160035,0.9107230005397549,0.9018010539879745,0.9136121497608087,0.4695417224787706,T020_s020_b02_lr001_long,0.08244574323909522,0.21063132016146252,0.06809928632201072,0.08630216888578557
0.75,350,0.33023604910838567,0.7561079013941416,-0.9403644330136451,0.7809628340104698,0.7561079013941416,0.9258643738930464,0.9549926558318338,0.45181772361091127,T020_s020_b02_lr001_long,0.04503235649139703,0.47395728986460345,0.4781123836356064,0.05332525975131349
0.75,400,0.21365209645059727,0.48310192444410266,-0.8890367766196755,0.7914666059866852,0.48310192444410266,0.8800326252135534,0.9643763264356048,0.45805206899541445,T020_s020_b02_lr001_long,0.06688678743452535,0.4133171042088382,0.8256459398644911,0.06485739476380292
0.75,450,0.5584916651967777,0.7592377068920872,-0.933526175600251,0.7592377068920872,0.9102580637727261,0.8898372623899701,0.9104809361370866,0.4368350917620065,T020_s020_b02_lr001_long,0.053430683732067365,0.5114884592740861,0.07316627373141797,0.06659455487427138
0.75,500,0.27987083481463515,0.7669484628670369,-0.8441875996367935,0.9124776745771447,0.7669484628670369,0.9187553540823755,0.9419681973335469,0.42342691388351933,T020_s020_b02_lr001_long,0.3497170982720623,0.07146319800795242,0.5323176043180435,0.08427601597871864
0.5,0,0.0,0.5994578455016758,-0.8764161411313798,-0.7141788917687016,0.5994578455016758,0.8479919251596001,1.6322976040358692,0.0,T030_s025_b03_lr001_long,0.07605098862427523,0.2955526839344158,0.40002889968476546,0.1299929450994477
0.5,1,1.1231231087929594,0.4889076223347501,-0.8645585208422796,-0.4889076223347501,0.5674759774979056,0.7786093431628629,1.3964296319376435,0.44957680630852,T030_s025_b03_lr001_long,0.132774482841687,0.5315804145449403,0.5259340689218339,0.25123960887333296
0.5,50,1.0172964017682697,0.06807273648205436,-0.5122060224947401,-0.06807273648205436,0.796997138981812,0.7826627895369689,1.1494547794219907,0.5356682166506485,T030_s025_b03_lr001_long,0.6530654005843444,0.6760814946530682,0.16617861693196115,0.33391748538547456
0.75,100,0.2064423738978415,0.3617385680380099,-0.9167826897741134,0.3617385680380099,0.8282147787711627,0.8647695614545879,0.9802946139528947,0.5068268867198884,T030_s025_b03_lr001_long,0.052172494571676664,0.7483346569700766,0.24281477365648443,0.11201075464527403
0.75,150,0.515075846940897,0.8134784681508794,-0.8727919223995416,0.8134784681508794,0.8434292604664276,0.840815752373675,0.8660223018788239,0.5197908933191464,T030_s025_b03_lr001_long,0.10996077818628751,0.13087939037207974,0.18134615972404836,0.0781975074059345
0.75,200,0.6149778423001807,0.7049399688603432,-0.8430301168018829,0.7049399688603432,0.8841409658503646,0.8907002440252111,0.9249676736896112,0.549276012592734,T030_s025_b03_lr001_long,0.15680412018477183,0.3105076576316173,0.08321644822084272,0.08282196996383326
0.75,250,0.4328863274785079,0.8384257835319495,-0.8521949486700774,0.8384257835319495,0.8415549173588418,0.922583999757174,0.9423466602403404,0.49706027530564045,T030_s025_b03_lr001_long,0.0937489219907026,0.14290464646893233,0.1262437862886217,0.07452086115253392
0.75,300,0.4641475223681183,0.43260956269943396,-0.819556322533812,0.6590619499430758,0.43260956269943396,0.8859376022201996,1.0068728056305858,0.47587299184435095,T030_s025_b03_lr001_long,0.12455972986535703,0.32689780110993794,0.7615346706909721,0.09946589817424628
0.75,350,0.30500653102084163,0.700064731721362,-0.8854977070763246,0.7712852037799122,0.700064731721362,0.8605183635207586,0.9042277448125291,0.5285821525939032,T030_s025_b03_lr001_long,0.08451059346908452,0.2688250945681766,0.34836192093377866,0.1171307924105082
0.75,400,1.0807715509451201,0.4443512251871855,-0.8768736588316198,0.4443512251871855,0.8201910090153385,0.8278269756837199,0.9242970957791277,0.5945256189398882,T030_s025_b03_lr001_long,0.11373333000428766,0.651163939645274,0.2958176872015336,0.1481866879198237
0.75,450,0.6294578012010438,0.7314085562875506,-0.898826343169298,0.7314085562875506,0.782028201019869,0.8402432060971413,0.8790960588023385,0.48265043102407035,T030_s025_b03_lr001_long,0.07354796725135807,0.1501723847965018,0.15633077405528534,0.07210356127801507
0.75,500,0.3245459906463668,0.5670396197139452,-0.8932506268228222,0.5670396197139452,0.8402213370939231,0.8985440327158697,0.9572121962130642,0.5162130524913114,T030_s025_b03_lr001_long,0.08316055142028746,0.5435286775006555,0.1461786180688952,0.0767689064197662
0.5,0,0.0,0.5164295596907295,-0.9039414079041618,-0.8321622171861032,0.5164295596907295,0.8486984471157344,1.7543929905771902,0.0,T020_s030_b05_lr0007_long,0.08123874203374157,0.07524660877753415,0.6681393150741213,0.08513717231484122
0.5,1,1.0642492231422276,0.6246592504622036,-0.911618336108071,-0.8862994792406221,0.6246592504622036,0.7791210505785693,1.7180223586927836,0.5693678610117967,T020_s030_b05_lr0007_long,0.08105898964349828,0.08407119135039591,0.5274271486906271,0.45283600756959397
0.5,50,0.7683275420324488,0.24174417376410604,-0.880431316619184,-0.24174417376410604,0.8903545591983798,0.8628854121240677,1.2596473611289407,0.5574888134266724,T020_s030_b05_lr0007_long,0.07558284652702187,0.7154989718009515,0.10352751426630384,0.0855045170017495
0.75,100,0.5800194716956897,0.4460500069928792,-0.8602750572396305,0.4460500069928792,0.8904924615325188,0.9007818316984975,0.9878367817695699,0.5473006931366744,T020_s030_b05_lr0007_long,0.12252654482978458,0.7293445338849757,0.07614908438006043,0.08844266007893545
0.75,150,0.25469809027426654,0.780892175763845,-0.873772666783922,0.780892175763845,0.9051222662004722,0.8485466545906518,0.8725170242153921,0.5486782080027574,T020_s030_b05_lr0007_long,0.0860315531265775,0.19741534768909402,0.07574207069769873,0.09275908583476025
0.75,200,0.1796057079993802,0.8574755270074008,-0.8619471673794757,0.8574755270074008,0.9111492559327715,0.8972056312930482,0.9116638680319304,0.5349789962485828,T020_s030_b05_lr0007_long,0.10352854783335684,0.11749914611220266,0.07392493047378236,0.0706291637286939
0.75,250,0.07953348849502513,0.5705039650886512,-0.864785480357605,0.5705039650886512,0.6364701074673915,0.8665416740471832,0.9547204035115813,0.5348295454442034,T020_s030_b05_lr0007_long,0.08213955618886824,0.7081650306278086,0.5976984380880854,0.08679826789613412
0.75,300,0.22354757916716433,0.8286030081801715,-0.8859672119185205,0.8286030081801715,0.8982225809718637,0.9002116330737312,0.9158858247638219,0.5457314374573982,T020_s030_b05_lr0007_long,0.08603362381858583,0.148123467126463,0.07558988404839079,0.07953770605020195
0.75,350,0.3020770643483045,0.6184837430263447,-0.8884211957187139,0.6184837430263447,0.8963156927026025,0.8472590372389592,0.8952802175351944,0.5409046789620192,T020_s030_b05_lr0007_long,0.07645104049775525,0.48493290046579746,0.09681455182767483,0.12376805132293535
0.75,400,0.23424375257382585,0.742914402829924,-0.8820160864610974,0.742914402829924,0.8141601047878737,0.8424009794629747,0.8772477609762082,0.5647611270060332,T020_s030_b05_lr0007_long,0.0855054897295275,0.29165583469811174,0.39805958858398915,0.100598399751068
0.75,450,0.19146457415388834,0.737128767717754,-0.8881072700122666,0.737128767717754,0.8500679630920335,0.8426576530417522,0.8748720274476012,0.5527977800987688,T020_s030_b05_lr0007_long,0.061530213314541726,0.36738493940171435,0.2641105851498801,0.08097934237020676
0.75,500,0.2425866414499094,0.6696241398678117,-0.8643938436506199,0.6696241398678117,0.7749651474549664,0.8894020378009406,0.937004495976062,0.5188868006979825,T020_s030_b05_lr0007_long,0.09339457638584386,0.3730256920692133,0.4492895376799016,0.0826990761560016
