column,graph_kind,mean_abs_response,mean_response,nn,repeat,source_case,sweep,target_case
6,learned,0.1516654224169613,0.1516654224169613,1,1,1,13,3
7,learned,0.14832410931305479,0.11990333796661742,1,1,1,13,3
8,learned,0.1770996222086052,-0.12883578328857367,1,1,1,13,3
1,learned,0.3817861512291005,0.32674675712079043,1,1,1,14,3
2,learned,0.41842868243400877,-0.19051894802330885,1,1,1,14,3
3,learned,0.2919809666073373,-0.2513475349503461,1,1,1,14,3
4,learned,0.12505092178349358,-0.02946353797759732,1,1,1,14,3
5,learned,0.2931882035339062,0.0992858176596317,1,1,1,14,3
6,learned,0.12279249446369953,0.07212684356956356,1,1,1,14,3
7,learned,0.1706199476101237,0.08822109214825594,1,1,1,14,3
8,learned,0.1442665611275108,-0.11727460977415087,1,1,1,14,3
1,learned,0.4294781929066598,0.30833161072553783,1,1,1,15,3
2,learned,0.4953765411984483,-0.21778834303503924,1,1,1,15,3
3,learned,0.3208071520973898,-0.2920173574413945,1,1,1,15,3
4,learned,0.12920383129913676,0.023651241270035366,1,1,1,15,3
5,learned,0.2874500432489903,0.1409384739623361,1,1,1,15,3
6,learned,0.13016967200606316,0.042248154342324984,1,1,1,15,3
7,learned,0.1830531442195022,0.09739376011519536,1,1,1,15,3
8,learned,0.1394589199516349,-0.09051903632056922,1,1,1,15,3
1,learned,0.4422242906434018,0.31172037700857597,1,1,1,16,3
2,learned,0.4432345054248985,-0.1717489602273271,1,1,1,16,3
3,learned,0.287917864314912,-0.2618847732673493,1,1,1,16,3
4,learned,0.1652176975432314,-0.031029186185055437,1,1,1,16,3
5,learned,0.27736926382822985,0.160354318242878,1,1,1,16,3
6,learned,0.14828794312621385,0.043678927083626584,1,1,1,16,3
7,learned,0.24750762870151977,0.10053162652028827,1,1,1,16,3
8,learned,0.1475048456259799,-0.07999921215974462,1,1,1,16,3
1,learned,0.4649934139260044,0.2806647785004966,1,1,1,17,3
2,learned,0.5236311483807763,-0.1339913626059797,1,1,1,17,3
3,learned,0.30471009595561854,-0.30471009595561854,1,1,1,17,3
4,learned,0.23969574589347492,-0.04165664272531666,1,1,1,17,3
5,learned,0.3670172585749127,0.17329034626549206,1,1,1,17,3
6,learned,0.09201067500947151,0.023368252260129098,1,1,1,17,3
7,learned,0.2109406163842193,0.10026909326307389,1,1,1,17,3
8,learned,0.19042204305910454,-0.049805099301432024,1,1,1,17,3
1,learned,0.4693499475547037,0.24091262563077287,1,1,1,18,3
2,learned,0.5123246113885428,-0.1286205609793909,1,1,1,18,3
3,learned,0.29397272924633117,-0.27252503247955356,1,1,1,18,3
4,learned,0.27612734854589477,-0.04039168637280442,1,1,1,18,3
5,learned,0.3652979371974322,0.1896013432769185,1,1,1,18,3
6,learned,0.08389218071717618,-0.01905965047596266,1,1,1,18,3
7,learned,0.21478787716614303,0.06183660415090772,1,1,1,18,3
8,learned,0.18872082386526362,-0.09105564396361501,1,1,1,18,3
1,learned,0.541346434012173,0.20000022218501445,1,1,1,19,3
2,learned,0.5421158496730651,-0.06166876737175746,1,1,1,19,3
3,learned,0.28479346301771574,-0.26438943702809464,1,1,1,19,3
4,learned,0.2713463552273103,-0.0069339088733397294,1,1,1,19,3
5,learned,0.32254780346362283,0.20448648315671075,1,1,1,19,3
6,learned,0.107682008737736,0.025565615908488794,1,1,1,19,3
7,learned,0.21626700411783778,0.07801985181409077,1,1,1,19,3
8,learned,0.18170236848115856,-0.09526696630196171,1,1,1,19,3
1,learned,0.5082053461967694,0.17977387659931007,1,1,1,20,3
2,learned,0.5673981915821955,-0.15162145345960135,1,1,1,20,3
3,learned,0.31508200607665016,-0.2855184372797177,1,1,1,20,3
4,learned,0.2824801480874181,0.005949706895644613,1,1,1,20,3
5,learned,0.3559386870803105,0.19209127662661804,1,1,1,20,3
6,learned,0.1276940655045344,0.007018377157841878,1,1,1,20,3
7,learned,0.2475152902485161,0.09437337768276548,1,1,1,20,3
8,learned,0.26172777299419603,-0.0949028640112106,1,1,1,20,3
1,learned,0.515682866011234,0.22185214684171517,1,1,1,21,3
2,learned,0.5668068220891499,-0.09501082822248684,1,1,1,21,3
3,learned,0.339241990477846,-0.2865096841760285,1,1,1,21,3
4,learned,0.29052186710099637,0.07605058632661058,1,1,1,21,3
5,learned,0.3210258437975182,0.20727318635095282,1,1,1,21,3
6,learned,0.13475033868281894,-0.07825490967168712,1,1,1,21,3
7,learned,0.251744943011145,0.04991353096746376,1,1,1,21,3
8,learned,0.2660168227095982,-0.17510965261407718,1,1,1,21,3
1,learned,0.4535328854532986,0.22319693368794782,1,1,1,22,3
2,learned,0.5521884964935034,-0.15918021433102875,1,1,1,22,3
3,learned,0.38530686920085316,-0.23298767282434257,1,1,1,22,3
4,learned,0.3331097964390207,0.03678131254528422,1,1,1,22,3
5,learned,0.2856200961556652,0.20477266064970306,1,1,1,22,3
6,learned,0.14556991398315866,-0.05664661235287065,1,1,1,22,3
7,learned,0.239502917169993,0.0633657849128777,1,1,1,22,3
8,learned,0.22836470170201395,-0.12368353803473776,1,1,1,22,3
1,learned,0.4899064049856159,0.23109180683955227,1,1,1,23,3
2,learned,0.5485641386031411,-0.13905063908552107,1,1,1,23,3
3,learned,0.42758251593901214,-0.2112127445678671,1,1,1,23,3
4,learned,0.31233301851829887,0.04504165796496222,1,1,1,23,3
5,learned,0.3107042795186419,0.1433909004819109,1,1,1,23,3
6,learned,0.16765893667078033,-0.011861408422322244,1,1,1,23,3
7,learned,0.27263504909327885,0.11432478122162583,1,1,1,23,3
8,learned,0.22731712570532459,-0.1627190277014698,1,1,1,23,3
1,learned,0.4504492642211472,0.21558974682637827,1,1,1,24,3
2,learned,0.5505727590368292,-0.08901850169129344,1,1,1,24,3
3,learned,0.4250079019506267,-0.17008320883977696,1,1,1,24,3
4,learned,0.2960299537344513,0.03909005387818362,1,1,1,24,3
5,learned,0.3361351265508308,0.1286652425076214,1,1,1,24,3
6,learned,0.13928653631888827,0.04483532324210958,1,1,1,24,3
7,learned,0.23846127649359705,0.08392939487239501,1,1,1,24,3
8,learned,0.28346386803259666,-0.15224873775737752,1,1,1,24,3
1,learned,0.45938725895796195,0.18359582088095638,1,1,1,25,3
2,learned,0.6398210159196476,-0.04151107589817166,1,1,1,25,3
3,learned,0.39358476773126777,-0.17479332300988043,1,1,1,25,3
4,learned,0.35422804561686416,0.058903507403231595,1,1,1,25,3
5,learned,0.3631517423862255,0.04092032662302243,1,1,1,25,3
6,learned,0.17156951559966846,0.07907514118890507,1,1,1,25,3
7,learned,0.32677621953502567,0.15738990059694763,1,1,1,25,3
8,learned,0.28713939165197494,-0.22177287954375607,1,1,1,25,3
1,learned,0.0,0.0,1,2,1,0,3
2,learned,0.0,0.0,1,2,1,0,3
3,learned,0.0,0.0,1,2,1,0,3
4,learned,0.0,0.0,1,2,1,0,3
5,learned,0.0,0.0,1,2,1,0,3
6,learned,0.0,0.0,1,2,1,0,3
7,learned,0.0,0.0,1,2,1,0,3
8,learned,0.0,0.0,1,2,1,0,3
1,learned,0.07316537828844333,0.030923103784175277,1,2,1,1,3
2,learned,0.0726916776368227,0.008299438440725462,1,2,1,1,3
3,learned,0.07316928115509896,-0.0050597015095830145,1,2,1,1,3
4,learned,0.05696817130065017,-0.04376107694693955,1,2,1,1,3
5,learned,0.08308796063563897,-0.03293631275720188,1,2,1,1,3
6,learned,0.05815993243615794,-0.0058850420317051975,1,2,1,1,3
7,learned,0.052954456724227356,-0.029769119546286166,1,2,1,1,3
8,learned,0.16892829851624352,0.1371422144839904,1,2,1,1,3
1,learned,0.0744254186382748,0.05327526016045988,1,2,1,2,3
2,learned,0.06966054944475408,-0.007547508856267367,1,2,1,2,3
3,learned,0.09330829948814862,-0.0001350734814445087,1,2,1,2,3
4,learned,0.0767134659939797,-0.043831941656626086,1,2,1,2,3
5,learned,0.12200931593666613,-0.054351216978581356,1,2,1,2,3
6,learned,0.1345099001526719,0.03017213331070063,1,2,1,2,3
7,learned,0.09400122025438286,-0.053800638175767815,1,2,1,2,3
8,learned,0.09895652636371649,0.05929254309549798,1,2,1,2,3
1,learned,0.14031471978331714,0.06420531934914361,1,2,1,3,3
2,learned,0.09639852098952628,-0.010567104709002139,1,2,1,3,3
3,learned,0.09335832404142184,-0.049924100805282964,1,2,1,3,3
4,learned,0.07832703194651652,-0.022656058091154452,1,2,1,3,3
5,learned,0.1366524457656871,-0.09065895788759688,1,2,1,3,3
6,learned,0.11839184187743772,0.029344984461954448,1,2,1,3,3
7,learned,0.08812650812891754,-0.05097797273135022,1,2,1,3,3
8,learned,0.09467642702704057,0.010795299466013618,1,2,1,3,3
1,learned,0.2561769426792311,0.0392403637150517,1,2,1,4,3
2,learned,0.13467941906785347,-0.00449465006990139,1,2,1,4,3
3,learned,0.1214526406854857,0.007978156154089783,1,2,1,4,3
4,learned,0.07597798042861244,-0.047286699072840985,1,2,1,4,3
5,learned,0.19263759376644884,-0.10031427433829833,1,2,1,4,3
6,learned,0.17215901299914813,0.06738075287502754,1,2,1,4,3
7,learned,0.11630879666503903,-0.01250003677220958,1,2,1,4,3
8,learned,0.1006917007990388,0.03903033196468909,1,2,1,4,3
1,learned,0.24840587829257152,0.0719845656895067,1,2,1,5,3
2,learned,0.1564721733901337,0.013067101696846925,1,2,1,5,3
3,learned,0.11842056174635525,0.05776238494014947,1,2,1,5,3
4,learned,0.11850182692966889,-0.05450168419040703,1,2,1,5,3
5,learned,0.18586971469765629,-0.09226618286682367,1,2,1,5,3
6,learned,0.09962470778732177,0.026083245862293405,1,2,1,5,3
7,learned,0.11168245963770831,-0.026925865083117284,1,2,1,5,3
8,learned,0.09019227265283392,0.06415527698549975,1,2,1,5,3
1,learned,0.23567702294258824,0.07613565958341516,1,2,1,6,3
2,learned,0.14276165462295615,-0.000785874985930593,1,2,1,6,3
3,learned,0.1100463815167861,0.09372109196572824,1,2,1,6,3
4,learned,0.15354774673037055,-0.10767037372882862,1,2,1,6,3
5,learned,0.18913199966814445,-0.09899088956762234,1,2,1,6,3
6,learned,0.2122483337975799,0.10761153578077673,1,2,1,6,3
7,learned,0.1370326426595797,0.004683953256678475,1,2,1,6,3
8,learned,0.08772661651677358,0.07112973553019716,1,2,1,6,3
1,learned,0.28754707590546263,0.12449923319598612,1,2,1,7,3
2,learned,0.1802023524426322,0.029373340651971492,1,2,1,7,3
3,learned,0.11546619266334003,0.0501580026405412,1,2,1,7,3
4,learned,0.18042867408245594,-0.13349534358849272,1,2,1,7,3
5,learned,0.1969761876908396,-0.12760288310314535,1,2,1,7,3
6,learned,0.19252809863481837,0.13425626692477902,1,2,1,7,3
7,learned,0.16068641081204427,-0.057551574667661795,1,2,1,7,3
8,learned,0.046849166506819806,0.031025801326554525,1,2,1,7,3
1,learned,0.32731141324316404,0.07054522579357458,1,2,1,8,3
2,learned,0.19727413123699722,0.057600774921974136,1,2,1,8,3
3,learned,0.13671111385126222,0.06884868778370899,1,2,1,8,3
4,learned,0.14690455511306105,-0.09816919066042236,1,2,1,8,3
5,learned,0.22087558488739978,-0.13306409330678903,1,2,1,8,3
6,learned,0.20976965295086053,0.1199070370988933,1,2,1,8,3
7,learned,0.1519511858136569,-0.04133187647768745,1,2,1,8,3
8,learned,0.08198419875806937,0.07250003889997039,1,2,1,8,3
1,learned,0.3625487378680158,0.04569736459776775,1,2,1,9,3
2,learned,0.2536584415260541,0.05109596843128773,1,2,1,9,3
3,learned,0.09150919472144517,0.03599891107638478,1,2,1,9,3
4,learned,0.12385244691253797,-0.06356519790241497,1,2,1,9,3
5,learned,0.25670464772047524,-0.1599031572781262,1,2,1,9,3
6,learned,0.2684798935524957,0.11641092962298208,1,2,1,9,3
7,learned,0.13192416135814883,-0.0402974374935501,1,2,1,9,3
8,learned,0.0514418494087427,0.040040356394588646,1,2,1,9,3
1,learned,0.4232115736236337,0.05322179459568265,1,2,1,10,3
2,learned,0.29396304425543124,0.0021296686358039246,1,2,1,10,3
3,learned,0.05144895624693854,0.0133200592492691,1,2,1,10,3
4,learned,0.15281871618083814,-0.10652441638507341,1,2,1,10,3
5,learned,0.305128515355626,-0.13681269312895467,1,2,1,10,3
6,learned,0.3082132746772122,0.17218609687078984,1,2,1,10,3
7,learned,0.10080480607906368,-0.02073320464349053,1,2,1,10,3
8,learned,0.10374263796473926,0.06035668297169472,1,2,1,10,3
1,learned,0.4455801814396456,0.07577734468174847,1,2,1,11,3
2,learned,0.31182422011094596,0.016740374306923655,1,2,1,11,3
3,learned,0.07372173517097941,0.04530001570090264,1,2,1,11,3
4,learned,0.19135106620711584,-0.12219210674647554,1,2,1,11,3
5,learned,0.31115036951546193,-0.11828275590562602,1,2,1,11,3
6,learned,0.32882876347642565,0.17466526371902497,1,2,1,11,3
7,learned,0.16035275412404368,0.022826688608167528,1,2,1,11,3
8,learned,0.13896821550411165,0.05489493383256554,1,2,1,11,3
1,learned,0.421592828573371,0.06943132148557829,1,2,1,12,3
2,learned,0.31077233178522023,0.03594714012096359,1,2,1,12,3
3,learned,0.06529353913845762,0.007792872481748647,1,2,1,12,3
4,learned,0.1813582113431524,-0.12911679478741775,1,2,1,12,3
5,learned,0.3366031323719233,-0.06730759634719875,1,2,1,12,3
6,learned,0.3566297675874156,0.06930844513421508,1,2,1,12,3
7,learned,0.17752716159262766,0.00423427714352799,1,2,1,12,3
8,learned,0.19014416364045023,0.06766960558509966,1,2,1,12,3
1,learned,0.43427962211852333,0.1275379963547631,1,2,1,13,3
2,learned,0.29687945067608323,-0.0038204446060967137,1,2,1,13,3
3,learned,0.06764947568205908,0.012897206395368302,1,2,1,13,3
4,learned,0.13568789925629632,-0.10772226997850214,1,2,1,13,3
5,learned,0.3433448752977858,-0.07449522071301437,1,2,1,13,3
6,learned,0.47704560242162536,0.05322931287639755,1,2,1,13,3
7,learned,0.14424553126648754,0.017237742924883226,1,2,1,13,3
8,learned,0.18955857071448634,0.0996233502969888,1,2,1,13,3
1,learned,0.47684997440293186,0.13202209927129696,1,2,1,14,3
2,learned,0.2703717963193374,-0.02525113299390104,1,2,1,14,3
3,learned,0.06674548855261389,0.048120275197644335,1,2,1,14,3
4,learned,0.14414866867023252,-0.10955400452706089,1,2,1,14,3
5,learned,0.3524103647356045,-0.045249470634877886,1,2,1,14,3
6,learned,0.4242928176876269,0.09059426964088949,1,2,1,14,3
7,learned,0.14555946232500172,0.05759802968367955,1,2,1,14,3
8,learned,0.20315317054547327,0.07366976982448302,1,2,1,14,3
1,learned,0.45298022096717583,0.07615226648593439,1,2,1,15,3
2,learned,0.3072423541174946,-0.0019809432759988754,1,2,1,15,3
3,learned,0.0974682388387093,0.0484789245919892,1,2,1,15,3
4,learned,0.16943548055394664,-0.1237321795838356,1,2,1,15,3
5,learned,0.33886161350220384,-0.1273116098342048,1,2,1,15,3
6,learned,0.4330825239941432,0.07909410161596139,1,2,1,15,3
7,learned,0.18192739267759395,0.0023981493851580327,1,2,1,15,3
8,learned,0.2235477378409753,0.09356672605274613,1,2,1,15,3
1,learned,0.4636155816487848,0.08055830066107,1,2,1,16,3
2,learned,0.2501572881944246,-0.05592878785026564,1,2,1,16,3
3,learned,0.11168419126862603,0.04832112834603966,1,2,1,16,3
4,learned,0.14350719406906237,-0.14350719406906237,1,2,1,16,3
5,learned,0.30786297963194337,-0.1459776753228916,1,2,1,16,3
6,learned,0.4596034472031534,0.0565946551290116,1,2,1,16,3
7,learned,0.19987862443218837,-0.02694877291212898,1,2,1,16,3
8,learned,0.21017062284375293,0.09374361145148123,1,2,1,16,3
1,learned,0.48585194765752904,0.06892683455753061,1,2,1,17,3
2,learned,0.29412918610458405,-0.058910794462011834,1,2,1,17,3
3,learned,0.06250118417987574,0.027323346925580305,1,2,1,17,3
4,learned,0.1380103369413238,-0.1380103369413238,1,2,1,17,3
5,learned,0.31797050962923,-0.10814856493817035,1,2,1,17,3
6,learned,0.4718954136628871,0.02017044360867884,1,2,1,17,3
7,learned,0.223107101850328,-0.05869611418418798,1,2,1,17,3
8,learned,0.18027158617591907,0.05636384546080215,1,2,1,17,3
1,learned,0.5265909280434221,0.08405381121721876,1,2,1,18,3
2,learned,0.3436540868288332,-0.03500547827808037,1,2,1,18,3
3,learned,0.09344776439014806,0.04220857397617252,1,2,1,18,3
4,learned,0.10321042710382332,-0.08896713954080766,1,2,1,18,3
5,learned,0.3209450300227779,-0.06286392818870792,1,2,1,18,3
6,learned,0.5009269889439792,0.01545619455248834,1,2,1,18,3
7,learned,0.226481891959341,-0.023544190134953485,1,2,1,18,3
8,learned,0.22396446658206184,0.11217210275554768,1,2,1,18,3
1,learned,0.4951477590992728,0.16573045649238485,1,2,1,19,3
2,learned,0.32672243669477774,-0.0816992169383784,1,2,1,19,3
3,learned,0.0703580178997712,-0.00047989282071023154,1,2,1,19,3
4,learned,0.12278367723480255,-0.09668389018057336,1,2,1,19,3
5,learned,0.31633989259989526,-0.05733251542157515,1,2,1,19,3
6,learned,0.43163979743724956,0.008155682475440088,1,2,1,19,3
7,learned,0.19025407243843878,-0.022723557640787748,1,2,1,19,3
8,learned,0.21842730968368546,0.12963374484188134,1,2,1,19,3
1,learned,0.5741597017066273,0.1790202625683952,1,2,1,20,3
2,learned,0.3328214157035291,-0.06582292368803841,1,2,1,20,3
3,learned,0.052581713122902024,-0.0012734857698496194,1,2,1,20,3
4,learned,0.15045871872382507,-0.05871338097745555,1,2,1,20,3
5,learned,0.32544764933498066,-0.10347703642811082,1,2,1,20,3
6,learned,0.4636557985611919,0.014248655363914411,1,2,1,20,3
7,learned,0.15683853632985245,0.02186922212744187,1,2,1,20,3
8,learned,0.24891670004416827,0.12148172807314696,1,2,1,20,3
1,learned,0.5541642176120031,0.13373101867931067,1,2,1,21,3
2,learned,0.37926645826701,-0.024982416941185748,1,2,1,21,3
3,learned,0.07354409886391808,0.0004270677503563636,1,2,1,21,3
4,learned,0.1117110839100724,-0.06223498307420508,1,2,1,21,3
5,learned,0.36305346389338744,-0.04830851630940662,1,2,1,21,3
6,learned,0.4831426595726619,0.054866733584928634,1,2,1,21,3
7,learned,0.17921063342666627,0.03731813749042087,1,2,1,21,3
8,learned,0.26302217099899644,0.17170576583789549,1,2,1,21,3
1,learned,0.5731489425414149,0.1136532209318618,1,2,1,22,3
2,learned,0.38310381179151387,-0.05078452340506548,1,2,1,22,3
3,learned,0.09474760798235062,-0.018789764236743375,1,2,1,22,3
4,learned,0.09803495105219788,-0.03348619315685235,1,2,1,22,3
5,learned,0.3436484032748065,-0.0335588015310192,1,2,1,22,3
6,learned,0.5305808689969705,0.0550651454074467,1,2,1,22,3
7,learned,0.22135346502573716,-0.03392033262824466,1,2,1,22,3
8,learned,0.27256505881783566,0.1749386048810167,1,2,1,22,3
1,learned,0.5236553294189406,0.14353563781729844,1,2,1,23,3
2,learned,0.3918798657393204,-0.06632290709409877,1,2,1,23,3
3,learned,0.09525545348047565,0.0063682357608024764,1,2,1,23,3
4,learned,0.10546045453298458,-0.03155587836858223,1,2,1,23,3
5,learned,0.30357562673543065,-0.04846773869998767,1,2,1,23,3
6,learned,0.5416201334572867,0.06038605489113846,1,2,1,23,3
7,learned,0.20757436656892037,-0.007522821556998183,1,2,1,23,3
8,learned,0.27833673180925045,0.20782986320099972,1,2,1,23,3
1,learned,0.5272840715540636,0.16450739933296993,1,2,1,24,3
2,learned,0.4054603174190242,-0.12075646903006806,1,2,1,24,3
3,learned,0.06624227071335781,-0.025933242666213607,1,2,1,24,3
4,learned,0.1328434819045699,0.027313106853015856,1,2,1,24,3
5,learned,0.35608661289611293,-0.04765504100067932,1,2,1,24,3
6,learned,0.5672677033370058,0.06454984322979648,1,2,1,24,3
7,learned,0.2203775936427884,-0.03444249238921787,1,2,1,24,3
8,learned,0.22964536512842357,0.1682466741378351,1,2,1,24,3
1,learned,0.531764427482286,0.11225620158938975,1,2,1,25,3
2,learned,0.36899816097175486,-0.13066593026468235,1,2,1,25,3
3,learned,0.08035239050712424,-0.004801534575753844,1,2,1,25,3
4,learned,0.15493876012166147,-0.002550257354491381,1,2,1,25,3
5,learned,0.38872756328548574,-0.03140932726047332,1,2,1,25,3
6,learned,0.5638559963275539,0.005866136593055904,1,2,1,25,3
7,learned,0.25148510101224164,-0.04287031524962666,1,2,1,25,3
8,learned,0.2335078543282707,0.1701195294395187,1,2,1,25,3
1,learned,0.0,0.0,1,1,1,0,4
2,learned,0.0,0.0,1,1,1,0,4
3,learned,0.0,0.0,1,1,1,0,4
4,learned,0.0,0.0,1,1,1,0,4
5,learned,0.0,0.0,1,1,1,0,4
6,learned,0.0,0.0,1,1,1,0,4
7,learned,0.0,0.0,1,1,1,0,4
8,learned,0.0,0.0,1,1,1,0,4
1,learned,0.08785638830032196,-0.03610350717326618,1,1,1,1,4
2,learned,0.10007661824971256,-0.020859511567982693,1,1,1,1,4
3,learned,0.048220010705708555,0.02354451386144843,1,1,1,1,4
4,learned,0.08892377206029534,-0.060467954626597986,1,1,1,1,4
5,learned,0.05491469413657704,-0.00347858907807612,1,1,1,1,4
6,learned,0.04475531252251216,-0.017516418739338763,1,1,1,1,4
7,learned,0.09003913124941841,0.05915171594872724,1,1,1,1,4
8,learned,0.08522639018527114,-0.04288328550649015,1,1,1,1,4
1,learned,0.14575237770639896,-0.12632402707828427,1,1,1,2,4
2,learned,0.1448201552396189,-0.006573988898865728,1,1,1,2,4
3,learned,0.08967735184915018,0.007866403338185224,1,1,1,2,4
4,learned,0.12391288363010403,-0.01575686426236439,1,1,1,2,4
5,learned,0.11014876875992365,0.015688819097222577,1,1,1,2,4
6,learned,0.11896800004046987,-0.04955479161533202,1,1,1,2,4
7,learned,0.14883520786365934,0.07534716328784491,1,1,1,2,4
8,learned,0.12713938979673928,-0.0005608721170321934,1,1,1,2,4
1,learned,0.25194448186551416,-0.12036741066547674,1,1,1,3,4
2,learned,0.16300012006695047,-0.02956961350133945,1,1,1,3,4
3,learned,0.11412876651135748,0.019283408722772427,1,1,1,3,4
4,learned,0.1268751889483508,-0.01947694080315271,1,1,1,3,4
5,learned,0.1500624226450597,0.08555301340724769,1,1,1,3,4
6,learned,0.09969309025321418,-0.09784939917408916,1,1,1,3,4
7,learned,0.17717604014655286,0.06568698284648108,1,1,1,3,4
8,learned,0.15011095879646663,-0.01333073561797294,1,1,1,3,4
1,learned,0.28133924314601116,-0.16657542120150826,1,1,1,4,4
2,learned,0.1859271638707666,0.008467255946223412,1,1,1,4,4
3,learned,0.14630544565993897,0.07503822296844377,1,1,1,4,4
4,learned,0.11445362025711268,0.008982202730207226,1,1,1,4,4
5,learned,0.14200834172665694,0.0598959396026678,1,1,1,4,4
6,learned,0.2112220308865924,-0.14218588862221035,1,1,1,4,4
7,learned,0.11871522481249167,0.0118445539507189,1,1,1,4,4
8,learned,0.17745823699798347,-0.0100444528844051,1,1,1,4,4
1,learned,0.3135981860403614,-0.22427047176465484,1,1,1,5,4
2,learned,0.20154889479056556,-0.0575582247416438,1,1,1,5,4
3,learned,0.17329235604120474,0.10367648151047945,1,1,1,5,4
4,learned,0.11479735930764469,-0.0033955977943108083,1,1,1,5,4
5,learned,0.12598386639139492,0.06265763285648082,1,1,1,5,4
6,learned,0.20037338980741587,-0.17432856558302445,1,1,1,5,4
7,learned,0.09757360453927044,0.016244861331805804,1,1,1,5,4
8,learned,0.254496414653111,-0.018881526108718835,1,1,1,5,4
1,learned,0.3921214887041171,-0.30112755511977773,1,1,1,6,4
2,learned,0.2227139441198029,-0.023316302014033563,1,1,1,6,4
3,learned,0.16523965982032907,0.12242594520241781,1,1,1,6,4
4,learned,0.12334258726405203,-0.027282294179184305,1,1,1,6,4
5,learned,0.14859926121447165,0.06131846679897186,1,1,1,6,4
6,learned,0.15455982864816958,-0.15455982864816958,1,1,1,6,4
7,learned,0.10136435644148528,0.05249927191642942,1,1,1,6,4
8,learned,0.2675616579622318,-0.0817355969949572,1,1,1,6,4
1,learned,0.4901509782513713,-0.38353810879120187,1,1,1,7,4
2,learned,0.24227930627915986,-0.006657081672638232,1,1,1,7,4
3,learned,0.21751104552570028,0.1549173037358031,1,1,1,7,4
4,learned,0.15030084343729805,-0.0103104529989625,1,1,1,7,4
5,learned,0.11583989527440307,0.0796054538353442,1,1,1,7,4
6,learned,0.26482135926520844,-0.22666852079746047,1,1,1,7,4
7,learned,0.17132268658958427,0.06991865642954945,1,1,1,7,4
8,learned,0.28542836529420657,-0.07827850323942526,1,1,1,7,4
1,learned,0.47701975306657496,-0.38934630564453265,1,1,1,8,4
2,learned,0.22962721679090242,-0.03464043478247914,1,1,1,8,4
3,learned,0.17042767035759077,0.13631155389977745,1,1,1,8,4
4,learned,0.16799884281247857,-0.09758324088373373,1,1,1,8,4
5,learned,0.13268770302676608,0.03682454120518857,1,1,1,8,4
6,learned,0.2517840334739865,-0.2290361525751417,1,1,1,8,4
7,learned,0.199050057883016,0.09300788839590601,1,1,1,8,4
8,learned,0.2734138940911734,-0.12657210223179738,1,1,1,8,4
1,learned,0.5554672308864307,-0.48474756909658,1,1,1,9,4
2,learned,0.23084285223652828,-0.1049033832448275,1,1,1,9,4
3,learned,0.1738408395451735,0.1312906417865809,1,1,1,9,4
4,learned,0.12857569932210455,-0.11257717013794434,1,1,1,9,4
5,learned,0.20054670469458113,0.07820113209363405,1,1,1,9,4
6,learned,0.25696800587033913,-0.25696800587033913,1,1,1,9,4
7,learned,0.21738692488487504,0.07409447298166388,1,1,1,9,4
8,learned,0.24564682332871518,-0.10497220320475198,1,1,1,9,4
1,learned,0.5379379542291256,-0.5189809992979686,1,1,1,10,4
2,learned,0.22944504751317457,-0.06843137540893963,1,1,1,10,4
3,learned,0.138812491477446,0.13549392032276175,1,1,1,10,4
4,learned,0.1574624431029269,-0.10360172999282613,1,1,1,10,4
5,learned,0.17688953085271114,0.05713690397499413,1,1,1,10,4
6,learned,0.2680942476827082,-0.25172054653739273,1,1,1,10,4
7,learned,0.1867651149208076,0.07244721979477033,1,1,1,10,4
8,learned,0.30099081356397167,-0.11102323495650787,1,1,1,10,4
1,learned,0.6045481769883255,-0.5191041473997791,1,1,1,11,4
2,learned,0.22220116055293782,-0.03348324677720822,1,1,1,11,4
3,learned,0.18444390597315935,0.14021143106012657,1,1,1,11,4
4,learned,0.17570805326901126,-0.12518999121010616,1,1,1,11,4
5,learned,0.17453940508388127,0.05401917040090999,1,1,1,11,4
6,learned,0.239564005336352,-0.239564005336352,1,1,1,11,4
7,learned,0.20700513019059097,0.08845819399518946,1,1,1,11,4
8,learned,0.2543899030071812,-0.10753726773034873,1,1,1,11,4
1,learned,0.6128794521561044,-0.5279734281952022,1,1,1,12,4
2,learned,0.23959750848525618,-0.040881167689844726,1,1,1,12,4
3,learned,0.1913210107259835,0.11722305991652639,1,1,1,12,4
4,learned,0.19747130523369172,-0.16651025381203127,1,1,1,12,4
5,learned,0.1967345733177566,0.097486940896231,1,1,1,12,4
6,learned,0.2184910650662959,-0.21575204352719657,1,1,1,12,4
7,learned,0.2313731189029332,0.1494246404836675,1,1,1,12,4
8,learned,0.2885764112101061,-0.13086755780965045,1,1,1,12,4
1,learned,0.6204579257451476,-0.5460266281426442,1,1,1,13,4
2,learned,0.2117888822143922,-0.04878656590013022,1,1,1,13,4
3,learned,0.18775352684651359,0.10803337081816856,1,1,1,13,4
4,learned,0.21403047473490588,-0.17269725468146724,1,1,1,13,4
5,learned,0.24202917947025748,0.09669758583414155,1,1,1,13,4
6,learned,0.25371291496758913,-0.23452038989321705,1,1,1,13,4
7,learned,0.2390868098247379,0.17532012088582122,1,1,1,13,4
8,learned,0.3578201096710895,-0.17307598488962872,1,1,1,13,4
1,learned,0.672698180215761,-0.6143504952677881,1,1,1,14,4
2,learned,0.20268693192609766,-0.06346160883293707,1,1,1,14,4
3,learned,0.23079163988606186,0.12350926020530903,1,1,1,14,4
