config_id,sample_idx,stepsize,beta,phase,steps,sweeps,free_loss,plus_loss,minus_loss,plus_loss_delta,minus_loss_delta,plus_target_dot,minus_target_dot,plusminus_target_dot,plus_target_cos,minus_target_cos,plusminus_target_cos,plus_output_rms,minus_output_rms,plusminus_output_rms,plus_hidden_rms,minus_hidden_rms,plusminus_hidden_rms
2,7,0.05,0.2,nudged,8000,50.0,21.12741,11.531241,30.60769,-9.596169,9.48028,5.719756,-3.6277342,9.34749,0.9165391,-0.52913344,0.8397473,0.214671,0.23583978,0.38290697,0.07458335,0.07819702,0.054041173
2,7,0.05,0.2,nudged,16000,100.0,21.12741,6.734122,35.176956,-14.39329,14.049545,9.734128,-4.7328224,14.466949,0.9400636,-0.48092717,0.8390441,0.35619405,0.33852267,0.59311515,0.12198231,0.11686381,0.06998223
2,7,0.05,0.2,nudged,32000,200.0,21.12741,4.0185375,39.1981,-17.108873,18.07069,13.196817,-5.0898805,18.286697,0.94223803,-0.39420336,0.8293828,0.48178738,0.4441545,0.7584503,0.18808818,0.17822492,0.10300278
2,7,0.05,0.2,nudged,48000,300.0,21.12741,2.8165038,41.33817,-18.310907,20.210758,15.383592,-5.169786,20.553375,0.9482884,-0.35798496,0.824551,0.5580385,0.49676916,0.8574572,0.24020487,0.23221526,0.13198769
2,8,0.05,0.2,nudged,3200,20.0,18.812632,14.255028,23.389114,-4.557604,4.576483,2.53102,-1.9723635,4.5033836,0.8216117,-0.57212,0.8301762,0.11229856,0.12567389,0.1977488,0.043365497,0.044066127,0.037761796
2,8,0.05,0.2,nudged,8000,50.0,18.812632,10.345675,28.241596,-8.466956,9.428965,5.1536193,-3.3461144,8.499734,0.8758808,-0.46633628,0.82113177,0.21449272,0.26156932,0.3773442,0.08669361,0.097525194,0.06065613
2,8,0.05,0.2,nudged,16000,100.0,18.812632,7.4081197,33.946293,-11.404512,15.133661,8.042425,-4.3190575,12.361483,0.8570844,-0.39071164,0.7666928,0.34206504,0.40297478,0.58775234,0.14677626,0.14560984,0.08402343
2,8,0.05,0.2,nudged,32000,200.0,18.812632,5.0679483,37.505924,-13.744683,18.693293,11.549241,-4.598068,16.14731,0.87063175,-0.34399632,0.7882938,0.4835753,0.4872668,0.74671924,0.23633413,0.2183846,0.14322186
2,8,0.05,0.2,nudged,48000,300.0,18.812632,5.23168,39.347816,-13.580952,20.535185,12.837453,-4.6604934,17.497948,0.85107887,-0.32086548,0.7809408,0.5498627,0.5294856,0.81679726,0.27933487,0.26893976,0.17902479
2,9,0.05,0.2,nudged,3200,20.0,20.63992,15.35061,24.690159,-5.2893095,4.0502396,2.912876,-1.8095639,4.7224402,0.875398,-0.60663146,0.8539654,0.115806356,0.10381617,0.19246075,0.047223914,0.046130132,0.043217447
2,9,0.05,0.2,nudged,8000,50.0,20.63992,10.10525,28.626764,-10.534669,7.986845,6.560972,-3.0596435,9.620616,0.8978271,-0.49281034,0.8536384,0.25432643,0.21607623,0.39223373,0.092693664,0.081013486,0.065277934
2,9,0.05,0.2,nudged,16000,100.0,20.63992,5.7037735,32.953133,-14.936146,12.313213,10.665577,-3.9782073,14.6437845,0.92834574,-0.41951713,0.83964515,0.39984402,0.3300302,0.60697883,0.17114133,0.13563289,0.10593254
2,9,0.05,0.2,nudged,32000,200.0,20.63992,3.427897,37.24869,-17.212023,16.608772,14.547742,-4.414877,18.962618,0.9289022,-0.34841928,0.8301032,0.5450566,0.44099373,0.7950276,0.27146444,0.243055,0.17686576
2,9,0.05,0.2,nudged,48000,300.0,20.63992,3.4504986,39.06016,-17.18942,18.420242,16.25796,-4.3539877,20.611946,0.9140934,-0.30751967,0.8078675,0.6190012,0.49275413,0.8879629,0.33433458,0.29033497,0.21770956
2,10,0.05,0.2,nudged,3200,20.0,23.783344,18.509502,28.91472,-5.273842,5.1313763,2.8769472,-2.2481368,5.1250844,0.85143566,-0.5784507,0.8324028,0.109550305,0.12600562,0.19961861,0.048259873,0.039811533,0.04585796
2,10,0.05,0.2,nudged,8000,50.0,23.783344,13.11942,32.642857,-10.663924,8.859512,6.4788737,-3.5246623,10.003536,0.87716913,-0.5371801,0.85204124,0.23946925,0.21273114,0.38065052,0.088717416,0.08545264,0.058202997
2,10,0.05,0.2,nudged,16000,100.0,23.783344,8.302274,38.23533,-15.4810705,14.451984,10.64396,-4.7417088,15.385669,0.90572566,-0.43619737,0.82145476,0.38101327,0.35244012,0.6072482,0.1394707,0.14471698,0.06436906
2,10,0.05,0.2,nudged,32000,200.0,23.783344,5.07531,40.7576,-18.708035,16.974255,14.738629,-5.115407,19.854036,0.9209339,-0.40392742,0.83523935,0.5188743,0.41059193,0.7706752,0.19930361,0.22314042,0.10584698
2,10,0.05,0.2,nudged,48000,300.0,23.783344,4.6273556,41.435852,-19.155989,17.652508,15.985736,-5.0103693,20.996105,0.9156484,-0.37189537,0.84379923,0.56602734,0.43679988,0.8067391,0.25291505,0.26967433,0.12388797
2,11,0.05,0.2,nudged,3200,20.0,25.582684,18.872087,32.471237,-6.710596,6.8885536,3.6686845,-3.0367787,6.705463,0.91618425,-0.6650631,0.86369336,0.12517698,0.1427405,0.24269797,0.034969456,0.031711504,0.03502846
2,11,0.05,0.2,nudged,8000,50.0,25.582684,13.011976,34.703537,-12.570707,9.120853,7.566634,-3.7582715,11.324905,0.9345285,-0.58663917,0.8867338,0.25310874,0.20026913,0.3992439,0.06366744,0.052747518,0.052777488
2,11,0.05,0.2,nudged,16000,100.0,25.582684,7.441556,36.836094,-18.141129,11.25341,12.581326,-4.194014,16.77534,0.9387233,-0.48985246,0.9034663,0.41897267,0.26764646,0.5804386,0.11042785,0.09923437,0.07222656
2,11,0.05,0.2,nudged,32000,200.0,25.582684,3.9623156,40.0702,-21.620369,14.487518,17.904327,-4.1990914,22.103416,0.9397666,-0.33643198,0.8947155,0.59557295,0.39017102,0.772274,0.20489272,0.15604588,0.117210746
2,11,0.05,0.2,nudged,48000,300.0,25.582684,3.2262487,43.69775,-22.356434,18.115067,20.161106,-4.2540827,24.41519,0.94041216,-0.2713571,0.8646466,0.67018247,0.49007407,0.88271075,0.27832755,0.218564,0.14375746
2,12,0.05,0.2,nudged,3200,20.0,20.144926,15.663388,23.612026,-4.481538,3.4671001,2.4526975,-1.5371107,3.9898083,0.83936465,-0.5463755,0.85180783,0.10293912,0.09910626,0.16500518,0.043985456,0.04148315,0.04031967
2,12,0.05,0.2,nudged,8000,50.0,20.144926,10.551449,27.863907,-9.593477,7.718981,5.8929977,-2.940242,8.83324,0.88671,-0.48313504,0.83850116,0.2341218,0.21438862,0.37111074,0.075644866,0.07474078,0.0578745
2,12,0.05,0.2,nudged,16000,100.0,20.144926,6.6515236,32.878906,-13.4934025,12.73398,9.330942,-3.9829593,13.313902,0.91445243,-0.4063983,0.81176054,0.35946083,0.34525594,0.5777828,0.11709073,0.1311362,0.080624446
2,12,0.05,0.2,nudged,32000,200.0,20.144926,4.6293044,36.48796,-15.515621,16.343035,12.383736,-4.058375,16.44211,0.9070986,-0.31525895,0.7976518,0.48093274,0.45349437,0.7261584,0.17894028,0.1871041,0.096620895
2,12,0.05,0.2,nudged,48000,300.0,20.144926,3.607216,38.53207,-16.53771,18.387144,14.352291,-4.037254,18.389545,0.9167457,-0.28010347,0.8009968,0.5515178,0.50775564,0.8087744,0.23733078,0.23808804,0.13642493
2,13,0.05,0.2,nudged,3200,20.0,20.074738,14.543769,23.487602,-5.5309687,3.4128647,3.0634298,-1.4928972,4.5563273,0.88572603,-0.50986665,0.83110934,0.122054435,0.10332809,0.19346476,0.03395982,0.040826626,0.0397243
2,13,0.05,0.2,nudged,8000,50.0,20.074738,10.068292,28.396177,-10.006446,8.32144,6.164692,-3.043097,9.207789,0.9027503,-0.45428464,0.79474294,0.24098434,0.23639202,0.4088592,0.062707365,0.07517275,0.057168
2,13,0.05,0.2,nudged,16000,100.0,20.074738,5.8730145,35.81212,-14.201723,15.737381,9.931517,-4.5655026,14.497018,0.9316058,-0.39644408,0.80282706,0.37620836,0.40639812,0.6372381,0.12252882,0.12649816,0.07825433
2,13,0.05,0.2,nudged,32000,200.0,20.074738,4.0337796,44.035122,-16.040958,23.960384,13.157053,-5.431621,18.588675,0.91618234,-0.33497795,0.7652605,0.5067827,0.57221377,0.8572041,0.19972569,0.19470067,0.10700305
2,13,0.05,0.2,nudged,48000,300.0,20.074738,3.9349058,45.73771,-16.139832,25.662971,14.603815,-5.624366,20.228182,0.90165466,-0.33063802,0.76476204,0.57157236,0.60029656,0.9334168,0.22021848,0.24054742,0.1268502
2,14,0.05,0.2,nudged,3200,20.0,18.466782,13.894056,21.929295,-4.5727253,3.462513,2.5144284,-1.5201181,4.0345464,0.86636144,-0.5443582,0.84914136,0.10678605,0.10274648,0.1748192,0.04670962,0.041810803,0.042120397
2,14,0.05,0.2,nudged,8000,50.0,18.466782,9.940351,28.577127,-8.526431,10.110346,5.0993752,-3.637914,8.737289,0.91761804,-0.50282544,0.8125994,0.20446992,0.26620093,0.3956167,0.08991258,0.08173892,0.050265957
2,14,0.05,0.2,nudged,16000,100.0,18.466782,5.479069,34.821663,-12.987713,16.354881,9.066071,-4.9336033,13.999674,0.93015414,-0.4507378,0.8140821,0.35862333,0.4027306,0.6327383,0.15052612,0.13213697,0.06447612
2,14,0.05,0.2,nudged,32000,200.0,18.466782,3.204643,40.017097,-15.262138,21.550316,12.507545,-5.601091,18.108637,0.931984,-0.405178,0.8050038,0.49378517,0.508629,0.8276795,0.21290626,0.17843877,0.107395686
2,14,0.05,0.2,nudged,48000,300.0,18.466782,3.4117014,40.992603,-15.05508,22.525822,13.449401,-5.8527145,19.302114,0.90941733,-0.41403803,0.80859095,0.54414433,0.52010554,0.87831515,0.24064152,0.21241568,0.14188996
2,15,0.05,0.2,nudged,3200,20.0,18.383244,13.479054,23.357069,-4.904189,4.9738255,2.710982,-2.1655483,4.87653,0.87871,-0.63000447,0.86054957,0.11377321,0.12676027,0.20897482,0.03729217,0.039187543,0.03671704
2,15,0.05,0.2,nudged,8000,50.0,18.383244,9.292184,30.476656,-9.09106,12.093412,5.5743294,-4.361717,9.936047,0.9063613,-0.5541574,0.8226045,0.22680372,0.2902574,0.4454321,0.07789188,0.068600625,0.04676766
2,15,0.05,0.2,nudged,16000,100.0,18.383244,5.5716486,34.92048,-12.811595,16.537235,8.848887,-5.0618095,13.910697,0.933669,-0.46616894,0.8141696,0.34950602,0.40042517,0.630076,0.13224787,0.12671752,0.0771137
2,15,0.05,0.2,nudged,32000,200.0,18.383244,3.6135955,39.91843,-14.769648,21.535187,11.95253,-5.3739047,17.326435,0.92232656,-0.38161108,0.79572517,0.47789672,0.5193114,0.8029806,0.20569304,0.2017348,0.114299625
2,15,0.05,0.2,nudged,48000,300.0,18.383244,3.677029,40.24336,-14.706215,21.860115,12.537105,-5.375259,17.912365,0.9081107,-0.376131,0.8004809,0.50911677,0.5270104,0.82520306,0.24991636,0.24178196,0.13175897
2,16,0.05,0.2,nudged,3200,20.0,24.19877,18.079521,29.08958,-6.1192493,4.89081,3.3388937,-2.177402,5.516296,0.9081934,-0.60458344,0.8531792,0.11816738,0.115759246,0.2078168,0.039271325,0.037426908,0.031787645
2,16,0.05,0.2,nudged,8000,50.0,24.19877,12.396875,33.57589,-11.801895,9.377119,7.1412325,-3.6337464,10.774979,0.9217239,-0.50857544,0.8385467,0.24902657,0.22965325,0.4130118,0.07234759,0.07077383,0.047914516
2,16,0.05,0.2,nudged,16000,100.0,24.19877,7.7823243,37.9788,-16.416447,13.780031,11.435717,-4.461751,15.897468,0.9149958,-0.4115719,0.84048843,0.40171462,0.34844396,0.60795236,0.12362121,0.1273453,0.08840557
2,16,0.05,0.2,nudged,32000,200.0,24.19877,5.4529324,41.553947,-18.745838,17.355177,15.029539,-4.68077,19.71031,0.90835476,-0.33654916,0.821104,0.53181857,0.44703558,0.77155805,0.190798,0.18486471,0.104724415
2,16,0.05,0.2,nudged,48000,300.0,24.19877,5.189491,42.17132,-19.00928,17.972551,16.794046,-4.6950374,21.489084,0.8941237,-0.3257888,0.8305735,0.60371375,0.46320823,0.8315975,0.2505591,0.22028978,0.14356014
3,1,0.1,0.1,nudged,3200,20.0,24.71635,20.925133,27.072992,-3.7912178,2.3566418,2.067298,-1.0096203,3.0769184,0.7096184,-0.3496173,0.65735936,0.09265226,0.09184235,0.14886443,0.0446084,0.045922004,0.043489024
3,1,0.1,0.1,nudged,8000,50.0,24.71635,18.102766,30.334978,-6.6135845,5.6186275,3.894311,-1.8982762,5.792587,0.7226241,-0.28286794,0.64177024,0.17139415,0.21342903,0.28705877,0.08190843,0.08785647,0.067759864
3,1,0.1,0.1,nudged,16000,100.0,24.71635,14.285888,34.944283,-10.430463,10.227932,6.946355,-2.6502087,9.596564,0.75090617,-0.24014519,0.64323634,0.29420438,0.35098132,0.47448558,0.1322098,0.13466516,0.083377436
3,1,0.1,0.1,nudged,32000,200.0,24.71635,11.142743,37.955254,-13.573607,13.238903,11.102656,-3.2163937,14.31905,0.7601275,-0.24798612,0.7246435,0.4645348,0.4124959,0.6284455,0.18808189,0.17483075,0.11925116
3,1,0.1,0.1,nudged,48000,300.0,24.71635,11.006346,38.08863,-13.710005,13.37228,12.167927,-3.1699722,15.337899,0.75083154,-0.24044363,0.6999167,0.5154089,0.41929525,0.69694304,0.22048935,0.21932726,0.15328176
3,2,0.1,0.1,nudged,3200,20.0,23.431429,18.51535,25.107815,-4.9160786,1.6763859,2.6938777,-0.7087587,3.4026365,0.81032056,-0.28778017,0.73368365,0.10859046,0.08044669,0.1514877,0.04288311,0.050173633,0.042530883
3,2,0.1,0.1,nudged,8000,50.0,23.431429,15.155427,27.706686,-8.276002,4.275257,5.0201015,-1.5694658,6.5895677,0.78079903,-0.3041594,0.7537054,0.21001188,0.16854708,0.2855788,0.089412116,0.09578774,0.056987885
3,2,0.1,0.1,nudged,16000,100.0,23.431429,12.212153,30.766994,-11.219275,7.3355656,7.981003,-2.0046318,9.985635,0.7570839,-0.22706729,0.70344204,0.3443373,0.2883704,0.46367964,0.13619748,0.13512433,0.08460425
3,2,0.1,0.1,nudged,32000,200.0,23.431429,11.304885,34.51445,-12.126544,11.083021,10.555576,-2.6080856,13.163663,0.7275,-0.22244373,0.67040014,0.47393584,0.38297665,0.64137685,0.1753894,0.17529352,0.09618807
3,2,0.1,0.1,nudged,48000,300.0,23.431429,11.445641,37.717716,-11.985788,14.286287,11.158717,-2.313292,13.47201,0.7171834,-0.15376209,0.60812193,0.5082234,0.49141887,0.723623,0.19480386,0.20482145,0.10657297
3,3,0.1,0.1,nudged,3200,20.0,24.781666,20.280148,29.143412,-4.5015182,4.361746,2.4663937,-1.8341254,4.3005185,0.75443655,-0.4424285,0.7053555,0.10383516,0.13167116,0.19364998,0.04019741,0.037176162,0.037926197
3,3,0.1,0.1,nudged,8000,50.0,24.781666,17.286423,33.017864,-7.495243,8.236198,4.446053,-2.939579,7.3856325,0.7556703,-0.3846241,0.6665863,0.1868732,0.24274673,0.3519136,0.05527786,0.06930835,0.06088322
3,3,0.1,0.1,nudged,16000,100.0,24.781666,13.565042,36.476944,-11.216624,11.695278,7.764641,-3.3623052,11.1269455,0.75107557,-0.30294558,0.6672491,0.32835412,0.35251474,0.52965456,0.09618276,0.1179405,0.08298679
3,3,0.1,0.1,nudged,32000,200.0,24.781666,11.455325,38.315502,-13.326341,13.533836,10.567049,-3.4785852,14.045635,0.7596705,-0.27247983,0.7013291,0.4418076,0.40548334,0.63609827,0.15187852,0.18650252,0.12737319
3,3,0.1,0.1,nudged,48000,300.0,24.781666,9.684715,38.42514,-15.096951,13.643475,12.8317,-3.4533238,16.285025,0.79296565,-0.26726648,0.7268024,0.51396626,0.4103907,0.71166694,0.19601102,0.21846986,0.1598326
3,4,0.1,0.1,nudged,3200,20.0,25.756468,20.091415,28.984102,-5.6650524,3.2276344,3.1352754,-1.4152489,4.550524,0.79391783,-0.4425062,0.801067,0.12303451,0.0996415,0.17697807,0.03414855,0.03897249,0.03593873
3,4,0.1,0.1,nudged,8000,50.0,25.756468,15.715726,32.97708,-10.040742,7.2206135,6.1615534,-2.4741147,8.635669,0.8036269,-0.32339695,0.7368634,0.23887053,0.23834759,0.36512017,0.065032326,0.058057662,0.059336398
3,4,0.1,0.1,nudged,16000,100.0,25.756468,12.685289,39.286976,-13.071178,13.530508,9.168906,-3.5084321,12.677338,0.7872413,-0.2708682,0.6965626,0.36285785,0.4035356,0.5670153,0.101649575,0.08995085,0.084068194
3,4,0.1,0.1,nudged,32000,200.0,25.756468,10.14423,42.76776,-15.612238,17.011293,12.57166,-3.4421868,16.013845,0.8023768,-0.2131339,0.7014645,0.4881363,0.50316304,0.711241,0.16525306,0.16586122,0.13314497
3,4,0.1,0.1,nudged,48000,300.0,25.756468,9.068321,44.42691,-16.688147,18.670443,14.121538,-3.5462012,17.66774,0.81856877,-0.20535381,0.6999366,0.5374693,0.5380064,0.7864101,0.21297097,0.18508263,0.1712337
3,5,0.1,0.1,nudged,3200,20.0,30.330217,25.310808,32.358818,-5.019409,2.0286007,2.7927868,-0.86531264,3.6580992,0.6739547,-0.28783882,0.7094229,0.11897051,0.08630898,0.14804117,0.033385392,0.036125295,0.035681903
3,5,0.1,0.1,nudged,8000,50.0,30.330217,20.537897,35.748863,-9.79232,5.418646,6.0115895,-1.8577249,7.8693137,0.730829,-0.25847086,0.70943266,0.23615971,0.20634887,0.31846225,0.060953986,0.051381163,0.05806029
3,5,0.1,0.1,nudged,16000,100.0,30.330217,17.606098,38.965927,-12.724119,8.63571,8.864912,-2.142266,11.007177,0.719456,-0.18648009,0.6604171,0.35375485,0.32981712,0.47850877,0.09535395,0.09152173,0.082174264
3,5,0.1,0.1,nudged,32000,200.0,30.330217,16.141806,40.647743,-14.188412,10.317526,11.896549,-1.8807508,13.777299,0.6970144,-0.13337468,0.66750884,0.4900174,0.40484625,0.59256953,0.16348709,0.15721092,0.118596986
3,5,0.1,0.1,nudged,48000,300.0,30.330217,16.542112,41.872623,-13.788105,11.542406,12.712447,-1.8689036,14.581349,0.676667,-0.121471435,0.6412914,0.5393696,0.4417179,0.6527916,0.22972909,0.2166101,0.1637837
3,6,0.1,0.1,nudged,3200,20.0,31.213867,25.36285,35.11245,-5.851017,3.8985825,3.1746712,-1.7175615,4.892233,0.8049512,-0.45158133,0.74887073,0.111615725,0.1076397,0.18488279,0.053196214,0.04798246,0.051886994
3,6,0.1,0.1,nudged,8000,50.0,31.213867,21.411415,38.261116,-9.802452,7.047249,5.780697,-2.6767132,8.457411,0.78015554,-0.36812449,0.7115621,0.20969844,0.20578007,0.33637276,0.09318371,0.07427737,0.068898916
3,6,0.1,0.1,nudged,16000,100.0,31.213867,17.89656,42.801414,-13.3173065,11.587547,8.561304,-3.655644,12.216947,0.78554654,-0.3164157,0.6638418,0.3084354,0.32696563,0.52082795,0.13641202,0.123028636,0.09475882
3,6,0.1,0.1,nudged,32000,200.0,31.213867,14.796015,44.27633,-16.417852,13.062462,12.278164,-3.909951,16.188114,0.7703502,-0.30565104,0.69152135,0.45106736,0.36202756,0.66250145,0.17604177,0.19140697,0.13728932
3,6,0.1,0.1,nudged,48000,300.0,31.213867,14.824408,44.93035,-16.38946,13.716484,13.760033,-4.0888557,17.848888,0.7382209,-0.31097218,0.6965044,0.5275084,0.3721144,0.725243,0.21548378,0.22777002,0.19315791
3,7,0.1,0.1,nudged,3200,20.0,23.936766,19.447775,27.511534,-4.488991,3.574768,2.4877725,-1.502873,3.9906454,0.72897285,-0.4072152,0.75977546,0.1102901,0.11927119,0.16974427,0.037154984,0.038538985,0.041522924
3,7,0.1,0.1,nudged,8000,50.0,23.936766,16.364922,31.39585,-7.571844,7.4590836,4.7443333,-2.6610377,7.4053707,0.7004084,-0.37206188,0.706394,0.21890773,0.23113894,0.33879507,0.07260215,0.061690364,0.049184654
3,7,0.1,0.1,nudged,16000,100.0,23.936766,13.41709,34.444813,-10.519675,10.508047,7.3472533,-3.327738,10.674991,0.7349754,-0.3465303,0.6871962,0.32306466,0.31034532,0.50202346,0.123403154,0.114606105,0.10751773
3,7,0.1,0.1,nudged,32000,200.0,23.936766,11.571276,37.79117,-12.36549,13.854403,10.63851,-3.5639484,14.202458,0.7284033,-0.2808691,0.6813488,0.47200453,0.41007638,0.6736454,0.17734505,0.15957436,0.13064942
3,7,0.1,0.1,nudged,48000,300.0,23.936766,12.431548,38.42876,-11.505218,14.491995,11.147045,-3.3529959,14.50004,0.69364774,-0.24560831,0.64443505,0.5193474,0.44119158,0.72715557,0.24721937,0.21796893,0.21783915
3,8,0.1,0.1,nudged,3200,20.0,34.246326,27.633564,38.681496,-6.6127625,4.435169,3.587362,-1.9358156,5.5231776,0.8177393,-0.4406519,0.7621163,0.11852865,0.11869471,0.19580814,0.037969846,0.042311694,0.04308594
3,8,0.1,0.1,nudged,8000,50.0,34.246326,21.705982,41.68715,-12.540344,7.4408226,7.427088,-2.8108177,10.2379055,0.83434486,-0.35611197,0.75371045,0.24051155,0.21325988,0.367003,0.061053514,0.06611389,0.060516685
3,8,0.1,0.1,nudged,16000,100.0,34.246326,15.872566,44.07121,-18.37376,9.8248825,12.285996,-3.23113,15.517126,0.8432755,-0.30109853,0.7752508,0.39364427,0.28994045,0.54079425,0.105979264,0.11200794,0.07810047
3,8,0.1,0.1,nudged,32000,200.0,34.246326,12.95588,45.52971,-21.290447,11.283382,16.462011,-3.3293633,19.791374,0.82474405,-0.26455408,0.7716578,0.5392954,0.3400241,0.6929696,0.15631635,0.14865534,0.101342574
3,8,0.1,0.1,nudged,48000,300.0,34.246326,13.003671,46.17733,-21.242657,11.931004,17.215635,-3.325956,20.54159,0.8100587,-0.24736027,0.756151,0.57420844,0.36328676,0.7339873,0.2080098,0.21024993,0.15008275
3,9,0.1,0.1,nudged,3200,20.0,26.795914,21.500092,29.461864,-5.295822,2.6659508,2.930271,-1.1039008,4.034172,0.75327945,-0.3150585,0.70618343,0.11881941,0.10702237,0.17449084,0.038278148,0.032953102,0.042637568
3,9,0.1,0.1,nudged,8000,50.0,26.795914,17.449627,32.833763,-9.346287,6.0378494,5.9858694,-1.8515112,7.837381,0.71365863,-0.2340802,0.64909834,0.25619605,0.24160026,0.36880445,0.07050407,0.063664615,0.04537353
3,9,0.1,0.1,nudged,16000,100.0,26.795914,13.267627,37.40624,-13.528287,10.610325,10.149172,-2.3700337,12.519206,0.7535292,-0.18896937,0.6695487,0.41140184,0.38308823,0.57112396,0.12342588,0.12055295,0.08495382
3,9,0.1,0.1,nudged,32000,200.0,26.795914,13.129516,38.221687,-13.666398,11.425774,13.397685,-2.596405,15.99409,0.7142991,-0.20090498,0.7172595,0.5729087,0.39474577,0.68111265,0.18012683,0.1909625,0.13062093
3,9,0.1,0.1,nudged,48000,300.0,26.795914,13.669666,38.96901,-13.126247,12.173096,15.55346,-2.3143313,17.867792,0.7085814,-0.16277127,0.6989181,0.67046016,0.43429366,0.7808728,0.25835204,0.2374009,0.20280401
3,10,0.1,0.1,nudged,3200,20.0,32.621483,27.102045,34.36812,-5.519438,1.7466354,2.976819,-0.78053,3.757349,0.79096,-0.3172334,0.7838285,0.1041876,0.06811281,0.13270237,0.038311414,0.044592265,0.04563674
3,10,0.1,0.1,nudged,8000,50.0,32.621483,22.159016,36.38933,-10.462467,3.767849,6.2124867,-1.4547236,7.6672106,0.7764395,-0.274905,0.7443276,0.22150116,0.14649269,0.28516185,0.07432707,0.057402276,0.06289247
3,10,0.1,0.1,nudged,16000,100.0,32.621483,18.55766,38.386467,-14.063824,5.764984,9.34787,-1.7957938,11.143663,0.760467,-0.2132726,0.71143085,0.34029096,0.23309854,0.43362415,0.11329072,0.107582726,0.08935801
3,10,0.1,0.1,nudged,32000,200.0,32.621483,14.21603,41.58352,-18.405453,8.962036,14.206457,-2.1997697,16.406229,0.7862703,-0.18031183,0.7324475,0.50018656,0.33773118,0.6200838,0.16512997,0.1752966,0.12860624
3,10,0.1,0.1,nudged,48000,300.0,32.621483,12.727184,41.22057,-19.894299,8.599087,16.515606,-2.0566547,18.572262,0.7978035,-0.1700164,0.75580484,0.5730819,0.33487964,0.6802574,0.23452078,0.21548568,0.12864798
3,11,0.1,0.1,nudged,3200,20.0,29.665817,24.618616,31.901518,-5.047201,2.2357006,2.7625794,-0.9550359,3.7176154,0.7336524,-0.30727643,0.7047885,0.1093116,0.09022613,0.15312548,0.039136574,0.03464219,0.043309275
3,11,0.1,0.1,nudged,8000,50.0,29.665817,19.156313,34.459698,-10.509504,4.7938805,6.491193,-1.6314782,8.122671,0.7578691,-0.24208935,0.6891248,0.24864067,0.1956354,0.34217072,0.07994991,0.061189592,0.058914978
3,11,0.1,0.1,nudged,16000,100.0,29.665817,15.998823,38.247128,-13.666994,8.58131,9.451979,-2.3553882,11.807367,0.75832367,-0.21981071,0.68957716,0.3618345,0.31106812,0.49706376,0.12870054,0.105538696,0.07701651
3,11,0.1,0.1,nudged,32000,200.0,29.665817,14.124908,41.294273,-15.540909,11.628456,12.507859,-2.336268,14.844128,0.7460527,-0.16263624,0.67555493,0.48669326,0.41701072,0.63787544,0.21351479,0.21377909,0.14728433
3,11,0.1,0.1,nudged,48000,300.0,29.665817,12.74321,42.263985,-16.922607,12.598167,14.247137,-2.3381834,16.58532,0.7689559,-0.15252404,0.69201165,0.5378585,0.44502264,0.6957485,0.2708124,0.2619708,0.1700695
3,12,0.1,0.1,nudged,3200,20.0,22.761866,18.993982,25.675098,-3.7678833,2.9132328,2.074135,-1.2193105,3.2934453,0.70488596,-0.3709722,0.65263885,0.09751788,0.108927876,0.16724132,0.03482997,0.027045371,0.03269962
3,12,0.1,0.1,nudged,8000,50.0,22.761866,15.581131,28.095465,-7.1807346,5.333599,4.283793,-1.8494481,6.133241,0.76244634,-0.3031926,0.6810825,0.18620239,0.20215741,0.2984396,0.05775769,0.05885525,0.06302818
3,12,0.1,0.1,nudged,16000,100.0,22.761866,13.023052,32.45962,-9.738813,9.697756,6.7378836,-2.5962832,9.3341675,0.7305677,-0.25638443,0.64255494,0.3056533,0.3356035,0.481428,0.08365853,0.0862922,0.0847338
3,12,0.1,0.1,nudged,32000,200.0,22.761866,11.391715,34.508335,-11.370151,11.7464695,8.604247,-2.679732,11.283979,0.7463868,-0.2222485,0.65247303,0.38204542,0.39959368,0.5731467,0.16051136,0.15573272,0.13508832
3,12,0.1,0.1,nudged,48000,300.0,22.761866,12.298169,36.545452,-10.4636965,13.7835865,8.504414,-2.4733346,10.977749,0.69675684,-0.17439282,0.5814218,0.40450996,0.47002432,0.62573147,0.20834619,0.21568517,0.18651356
3,13,0.1,0.1,nudged,3200,20.0,25.217173,20.761347,27.302063,-4.455826,2.0848904,2.4553747,-0.8802866,3.3356612,0.7249397,-0.30781677,0.6542204,0.106644325,0.09004376,0.16053866,0.04522886,0.041793156,0.055949952
3,13,0.1,0.1,nudged,8000,50.0,25.217173,15.95272,29.590628,-9.264453,4.373455,5.522751,-1.4408946,6.9636455,0.8240801,-0.23493536,0.6792816,0.21101232,0.19311038,0.32278144,0.07630861,0.08509216,0.07661053
3,13,0.1,0.1,nudged,16000,100.0,25.217173,12.635121,33.77575,-12.582051,8.558577,8.236426,-1.9739358,10.210362,0.8315166,-0.18306334,0.65935487,0.31188157,0.3395107,0.48757762,0.13318112,0.1426861,0.10103514
3,13,0.1,0.1,nudged,32000,200.0,25.217173,11.270409,39.2818,-13.946764,14.064627,10.314793,-2.0625846,12.377377,0.7945703,-0.13028131,0.6237145,0.40874264,0.49848425,0.6248338,0.2098573,0.22794007,0.1650202
