front_position,graph_kind,left_edge_response,nn,output_response,repeat,right_edge_response,source_case,sweep,target_case,total_abs_hidden_response
4.665249717127985,initial,-0.33159254010018735,1,-0.1509912827258589,1,-0.12671553122405183,1,16,4,2.5173354748284087
4.527504605474129,initial,-0.39780493641043807,1,-0.1100657806268922,1,-0.1286530602109718,1,17,4,2.7394958513008794
4.541163453243232,initial,-0.4463851081285756,1,-0.004877145752794923,1,-0.18967165481393528,1,18,4,2.812176252541895
4.556710854891936,initial,-0.4326892128961462,1,-0.07746245762824228,1,-0.24345727849584317,1,19,4,2.9037612896516807
4.567833566897246,initial,-0.4448912940803028,1,-0.17804385016553442,1,-0.23945186208204272,1,20,4,2.821792000636941
4.677560071133976,initial,-0.41161034845335953,1,-0.19746638872386513,1,-0.34184916257046727,1,21,4,2.826817233338345
4.745762347833091,initial,-0.4403419364591819,1,-0.22349417281535672,1,-0.356528766487559,1,22,4,2.8919959265522728
4.684551711514253,initial,-0.4450581068869504,1,-0.3304455974152795,1,-0.30439812360773155,1,23,4,2.934583982866475
4.662728052227098,initial,-0.4889112151445212,1,-0.3018284405345051,1,-0.3113012986544971,1,24,4,2.9438188917072257
4.638744509813161,initial,-0.495222698588139,1,-0.1398862193439372,1,-0.3158028851504058,1,25,4,2.967974270967539
0.0,initial,0.0,1,0.0,2,0.0,1,0,4,0.0
4.287762449565625,initial,0.030662983281801504,1,-0.09830201183172316,2,0.05332908560877356,1,1,4,0.5579779890110206
4.530460142885098,initial,-0.01675766907529411,1,-0.24715785551552116,2,0.06187479239359709,1,2,4,0.6861489587739471
4.709054131853502,initial,0.02763387102620324,1,-0.1343583057176112,2,0.05095280917170916,1,3,4,0.891810937829471
4.612182824581693,initial,0.01725530227698808,1,-0.2263148509343218,2,0.059836731151742484,1,4,4,1.0013156369752485
4.708218538372856,initial,-0.004003186911170433,1,-0.28585679468696257,2,0.03181039684152429,1,5,4,1.0543319144543766
4.67433938308106,initial,-0.028726970961854732,1,-0.1662030005160695,2,0.04173439731469439,1,6,4,1.1714454238113838
4.462609792706659,initial,-0.06759907272580343,1,-0.25657900351889595,2,0.022119763482856762,1,7,4,1.3312848911391417
4.4179851374515495,initial,-0.10728735527266388,1,-0.29236919509769443,2,0.03253446939290261,1,8,4,1.4408772096501243
