timestamp,epoch,seconds,train_accuracy,train_loss,skipped,test_accuracy,test_loss,pred_counts,best_accuracy,best_path,final_path
2026-05-26T11:51:55,11,2.6862851,0.654,6.382,633,0.505,8.17,19-9-50-14-9-11-16-13-21-38,0.575,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:51:59,12,2.5745873,0.695,5.478,679,0.575,7.63,23-39-13-14-11-20-32-27-13-8,0.575,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:52:04,13,2.6947175,0.66,5.708,645,0.54,8.37,24-18-25-15-58-10-17-16-14-3,0.575,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:52:08,14,2.6701245,0.683,5.832,669,0.56,7.34,17-16-18-16-14-17-13-15-7-67,0.575,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:52:13,15,2.6356906,0.67,5.768,655,0.54,7.78,23-11-19-63-21-7-12-18-9-17,0.575,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:52:17,16,2.7057024,0.678,5.734,663,0.525,7.46,23-23-10-14-7-9-27-32-10-45,0.575,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:52:21,17,2.6058805,0.675,5.926,664,0.6,6.46,21-15-18-26-8-6-34-13-33-26,0.6,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:52:26,18,2.5825033,0.698,4.942,681,0.635,6.14,25-29-16-21-33-20-16-14-7-19,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:52:30,19,2.636117,0.696,5.354,684,0.575,6.76,16-21-17-5-20-52-15-9-12-33,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:52:34,20,2.6241364,0.692,5.166,683,0.57,7.54,40-21-21-1-15-37-15-16-8-26,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:52:38,21,2.527544,0.695,5.254,682,0.635,6.57,20-16-19-10-20-31-19-29-8-28,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:52:43,22,2.5708168,0.727,4.682,712,0.575,7.41,18-13-22-17-11-22-14-37-5-41,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:52:47,23,2.5071245,0.739,4.61,721,0.56,6.91,28-25-21-26-7-9-11-17-6-50,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:52:51,24,2.6173741,0.705,5.236,684,0.56,8.51,30-14-24-12-30-9-38-28-10-5,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:52:56,25,2.6403476,0.731,4.726,718,0.615,6.72,31-20-16-32-42-9-14-14-20-2,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:53:00,26,2.4649233,0.733,4.456,722,0.535,8.02,16-11-15-10-6-16-17-70-12-27,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:53:04,27,2.4474656,0.755,4.238,740,0.585,6.97,35-19-24-15-31-14-10-18-22-12,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:53:08,28,2.5945807,0.749,4.464,733,0.585,8.29,27-27-10-44-20-9-24-13-14-12,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:53:13,29,2.7211519,0.754,4.188,744,0.61,6.54,15-16-8-19-33-26-11-18-25-29,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,
2026-05-26T11:53:17,30,2.4402989,0.786,3.752,772,0.615,7.15,20-19-31-4-32-39-17-23-10-5,0.635,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\best_model.bin,ext\IsingLearning\experiments\MNIST\single-hidden-local-28x28-to-11x11-readout\experiments\current\r1_to_r10_from_r7best_lr004_b32_e30\r6\final_model.bin
